=====  ADT-Version 8.2.1 =====
                  ----Intensity--- -Tno Values-- ---TnoCI Rules---  -Temperature-                    
           Time         MSLPVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   MW   Storm Location  Fix
   Date    (UTC)   CI  (CKZ)(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)  Score   Lat     Lon    Mthd    Sat   VZA  Comments
2021SEP24 200000  2.8  999.2  41.0  2.8 2.8 2.8  none  OFF  OFF   17.34 -13.36  SHEAR    NA    NA   34.29   64.29  FCST   GOES16 41.4 
2021SEP24 204000  2.8  999.1  41.0  2.7 2.6 1.5  0.2Thour  ON  OFF   16.84 -10.56  SHEAR    NA    NA   34.46   64.46  FCST   GOES16 41.6 
2021SEP24 210000  2.8  999.1  41.0  2.6 2.6 1.5  0.2Thour  ON  OFF   16.84  -6.60  SHEAR    NA    NA   34.50   64.50  FCST   GOES16 41.6 
2021SEP24 213000  2.8  999.0  41.0  2.6 2.4 1.5  0.2Thour  ON  OFF   17.34  -1.39  SHEAR    NA    NA   34.56   64.57  FCST   GOES16 41.6 
2021SEP24 220000  2.8  999.0  41.0  2.5 2.4 1.5  0.2Thour  ON  OFF   17.84   2.09  SHEAR    NA    NA   34.62   64.63  FCST   GOES16 41.7 
2021SEP24 223000  2.8  999.0  41.0  2.5 2.2 1.5  0.2Thour  ON  FLG   18.34   3.48  SHEAR    NA    NA   34.68   64.70  FCST   GOES16 41.7 
2021SEP24 230000  2.8  999.0  41.0  2.4 2.2 1.5  0.2Thour  ON  FLG   17.84   4.14  SHEAR    NA    NA   34.73   64.77  FCST   GOES16 41.8 
2021SEP24 234000  2.8  998.9  41.0  2.3 2.0 1.5  0.2Thour  ON  FLG   18.84   2.58  SHEAR    NA    NA   34.81   64.85  FCST   GOES16 41.8 
2021SEP25 000000  2.8  998.9  41.0  2.2 2.0 1.5  0.2Thour  ON  FLG   19.84   1.65  SHEAR    NA    NA   34.84   64.89  FCST   GOES16 41.8 
2021SEP25 003000  2.8  998.9  41.0  2.1 1.8 1.5  0.2Thour  ON  FLG   19.84   2.54  SHEAR    NA    NA   34.89   64.95  FCST   GOES16 41.9 
2021SEP25 010000  2.8  999.0  41.0  2.0 1.8 1.5  0.2Thour  ON  FLG   19.34  10.29  SHEAR    NA    NA   34.21   65.16  FCST   GOES16 41.1 
2021SEP25 014000  2.8  999.0  41.0  1.9 1.6 1.5  0.2Thour  ON  FLG   19.34  13.39  SHEAR    NA    NA   34.23   65.26  FCST   GOES16 41.1 
2021SEP25 020000  2.8  999.0  41.0  1.8 1.6 1.5  0.2Thour  ON  FLG   19.34  14.25  SHEAR    NA    NA   34.25   65.30  FCST   GOES16 41.1 
