=====  ADT-Version 8.2.1 =====
                  ----Intensity--- -Tno Values-- ---TnoCI Rules---  -Temperature-                    
           Time         MSLPVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   MW   Storm Location  Fix
   Date    (UTC)   CI  (CKZ)(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)  Score   Lat     Lon    Mthd    Sat   VZA  Comments
2019JUL12 193000  2.0 1009.9  30.0  2.0 2.0 2.0  none  OFF  OFF  -51.06 -55.99  UNIFRM   NA    NA   14.99  107.25  FCST   GOES15 29.6 
2019JUL12 200000  2.1 1009.5  31.0  2.1 2.2 2.7  0.2Thour OFF  OFF  -47.56 -52.46  CRVBND   NA    NA   15.02  107.33  FCST   GOES15 29.6 
2019JUL12 203000  2.1 1009.4  31.0  2.1 2.2 2.6  0.2Thour OFF  OFF  -44.76 -48.92  CRVBND   NA    NA   15.16  107.45  FCST   GOES15 29.6 
2019JUL12 210000  2.2 1009.0  32.0  2.2 2.4 3.0  0.2Thour OFF  OFF  -31.26 -45.23  CRVBND   NA    NA   15.21  107.53  FCST   GOES15 29.5 
2019JUL12 213000  2.2 1009.0  32.0  2.2 2.4 2.7  0.2Thour OFF  OFF  -12.46 -41.75  CRVBND   NA    NA   15.25  107.62  FCST   GOES15 29.5 
2019JUL12 220000  2.3 1008.5  33.0  2.3 2.6 2.7  0.2Thour OFF  OFF  -13.86 -39.45  CRVBND   NA    NA   15.30  107.70  FCST   GOES15 29.4 
2019JUL12 223000  2.3 1008.5  33.0  2.3 2.5 2.5  none  OFF  OFF  -16.76 -37.44  CRVBND   NA    NA   15.35  107.78  FCST   GOES15 29.4 
2019JUL12 230000  2.3 1008.5  33.0  2.3 2.4 2.2  0.2Thour OFF  OFF  -28.26 -36.20  CRVBND   NA    NA   15.39  107.87  FCST   GOES15 29.4 
2019JUL12 233000  2.4 1008.0  34.0  2.4 2.3 2.3  none  OFF  OFF  -40.76 -34.68  CRVBND   NA    NA   15.44  107.95  FCST   GOES15 29.3 
2019JUL13 000000  2.4 1008.0  34.0  2.4 2.6 2.6  none  OFF  OFF  -30.56 -33.22  CRVBND   NA    NA   15.48  108.03  FCST   GOES15 29.3 
2019JUL13 003000  2.4 1008.0  34.0  2.4 2.5 2.8  0.2Thour OFF  OFF  -24.36 -33.04  CRVBND   NA    NA   15.52  108.11  FCST   GOES15 29.2 
2019JUL13 010000  2.4 1008.0  34.0  2.4 2.4 2.4  none  OFF  OFF  -20.96 -31.71  CRVBND   NA    NA   15.57  108.19  FCST   GOES15 29.2 
2019JUL13 013000  2.4 1008.0  34.0  2.4 2.3 2.2  0.2Thour OFF  OFF  -25.56 -29.71  CRVBND   NA   -2.8   15.61  108.27  FCST   GOES15 29.1 
2019JUL13 020000  2.4 1007.9  34.0  2.3 2.1 2.1  none   ON  OFF  -27.76 -26.21  CRVBND   NA   -2.8   15.65  108.35  FCST   GOES15 29.1 
2019JUL13 023000  2.4 1007.2  34.0  2.3 2.3 2.3  none   ON  OFF  -17.06 -21.34  CRVBND   NA   -2.8   15.75  108.44  FCST   GOES15 29.1 
2019JUL13 030000  2.4 1007.2  34.0  2.3 2.1 2.1  none   ON  OFF    8.14 -19.21  CRVBND   NA   -2.9   15.80  108.53  FCST   GOES15 29.0 
2019JUL13 033000  2.4 1007.2  34.0  2.3 2.5 2.5  none   ON  OFF   14.34 -18.37  SHEAR    NA   -2.9   15.85  108.61  FCST   GOES15 29.0 
2019JUL13 040000  2.4 1007.2  34.0  2.3 2.5 2.5  none   ON  OFF   16.84 -16.39  SHEAR    NA   -2.9   15.90  108.70  FCST   GOES15 29.0 
2019JUL13 043000  2.4 1007.1  34.0  2.3 2.5 2.5  none   ON  OFF   16.84 -15.06  SHEAR    NA   -2.9   15.95  108.79  FCST   GOES15 28.9 
2019JUL13 050000  2.4 1007.1  34.0  2.3 2.5 2.5  none   ON  OFF   17.34 -16.82  SHEAR    NA   -2.9   16.00  108.87  FCST   GOES15 28.9 
2019JUL13 053000  2.4 1007.1  34.0  2.4 2.5 2.5  none  OFF  OFF   16.34 -16.06  SHEAR    NA   -2.9   16.06  108.96  FCST   GOES15 28.9 
2019JUL13 060000  2.4 1007.1  34.0  2.4 2.5 2.5  none  OFF  OFF   17.24 -11.32  SHEAR    NA   -2.9   16.11  109.05  FCST   GOES15 28.8 
2019JUL13 063000  2.5 1006.5  35.0  2.5 2.5 2.5  none  OFF  OFF   17.44 -12.55  SHEAR    NA   -2.9   16.16  109.13  FCST   GOES15 28.8 
2019JUL13 070000  2.5 1006.4  35.0  2.5 2.5 2.5  none  OFF  OFF   17.44 -16.56  SHEAR    NA   -2.9   16.21  109.22  FCST   GOES15 28.7 
2019JUL13 073000  2.5 1006.4  35.0  2.5 2.5 2.5  none  OFF  OFF   17.74 -20.03  SHEAR    NA   -2.9   16.26  109.31  FCST   GOES15 28.7 
2019JUL13 080000  2.5 1006.4  35.0  2.5 2.5 2.5  none  OFF  OFF   17.24 -19.37  SHEAR    NA   -2.9   16.31  109.39  FCST   GOES15 28.7 
2019JUL13 083000  2.5 1006.4  35.0  2.5 2.5 2.5  none  OFF  OFF   15.74 -17.89  SHEAR    NA   -2.9   16.36  109.48  FCST   GOES15 28.6 
2019JUL13 090000  2.5 1006.2  35.0  2.4 2.4 2.4  none   ON  OFF    0.04 -27.00  CRVBND   NA   -0.0   16.69  109.80  FCST   GOES15 28.6 
2019JUL13 093000  2.5 1006.2  35.0  2.4 2.5 2.5  none   ON  OFF    6.04 -26.97  SHEAR    NA   -0.0   16.75  109.90  FCST   GOES15 28.6 
2019JUL13 100000  2.5 1006.1  35.0  2.4 2.5 2.5  none   ON  OFF   10.44 -22.40  SHEAR    NA   -0.0   16.93  109.98  FCST   GOES15 28.6 
2019JUL13 103000  2.5 1006.1  35.0  2.4 2.5 2.5  none   ON  OFF    9.84 -23.50  SHEAR    NA   -0.0   16.99  110.08  FCST   GOES15 28.6 
2019JUL13 110000  2.5 1006.0  35.0  2.4 2.5 2.5  none   ON  OFF   11.84 -22.58  SHEAR    NA   -0.0   17.04  110.18  FCST   GOES15 28.6 
