=====  ADT-Version 8.1.4 =====
                  ----Intensity--- -Tno Values-- ---TnoCI Rules---  -Temperature-                    
           Time         MSLPVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   MW   Storm Location  Fix
   Date    (UTC)   CI  (CKZ)(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)  Score   Lat     Lon    Mthd    Sat   VZA  Comments
2013OCT20 031500  2.0 1008.0  30.0  2.0 2.0 2.0  none  OFF  OFF  -53.46 -56.43  EMBC     NA   NA    14.02  100.52  FCST   GOES13 33.6 
2013OCT20 034500  2.0 1008.0  30.0  2.0 2.1 2.1  none  OFF  OFF  -54.06 -57.97  UNIFRM   NA   NA    14.05  100.55  FCST   GOES13 33.7 
2013OCT20 044500  2.1 1008.8  31.0  2.1 2.2 2.1  none  OFF  OFF  -32.66 -56.30  UNIFRM   NA   NA    14.10  100.61  FCST   GOES13 33.8 
2013OCT20 051500  2.1 1008.7  31.0  2.1 2.3 2.3  none  OFF  OFF  -36.66 -57.98  UNIFRM   NA   NA    14.13  100.63  FCST   GOES13 33.8 
2013OCT20 054500  2.1 1008.7  31.0  2.1 2.3 2.3  none  OFF  OFF  -40.36 -57.24  UNIFRM   NA   NA    14.16  100.66  FCST   GOES13 33.9 
2013OCT20 061500  2.2 1008.1  32.0  2.2 2.5 3.2  0.2Thour OFF  OFF  -40.56 -55.85  EMBC     NA   NA    14.19  100.69  FCST   GOES13 33.9 
2013OCT20 064500  2.3 1007.6  33.0  2.3 2.5 2.6  0.2Thour OFF  OFF  -41.86 -53.91  CRVBND   NA   NA    14.22  100.72  FCST   GOES13 33.9 
2013OCT20 071500  2.4 1007.0  34.0  2.4 2.6 2.6  none  OFF  OFF  -35.86 -52.81  CRVBND   NA   NA    14.24  100.75  FCST   GOES13 34.0 
2013OCT20 074500  2.4 1007.0  34.0  2.4 2.7 2.8  0.2Thour OFF  OFF  -28.66 -51.04  CRVBND   NA   NA    14.27  100.77  FCST   GOES13 34.0 
2013OCT20 081500  2.5 1006.4  35.0  2.5 2.8 3.6  0.2Thour OFF  OFF  -37.86 -49.42  CRVBND   NA   NA    14.30  100.80  FCST   GOES13 34.1 
2013OCT20 084500  2.6 1005.2  37.0  2.6 2.9 3.4  0.2Thour OFF  OFF  -31.36 -48.12  CRVBND   NA   NA    14.33  100.83  FCST   GOES13 34.1 
2013OCT20 091500  2.7 1004.0  39.0  2.7 3.0 3.2  0.2Thour OFF  OFF  -29.76 -48.33  CRVBND   NA   NA    14.35  100.86  FCST   GOES13 34.2 
2013OCT20 094500  2.7 1003.9  39.0  2.7 2.7 2.9  0.7T6hr  OFF  OFF  -57.46 -53.36  UNIFRM   NA   NA    14.55  101.25  FCST   GOES13 34.6 
2013OCT20 101500  2.7 1003.9  39.0  2.7 2.8 2.9  0.7T6hr  OFF  OFF  -61.46 -53.09  UNIFRM   NA   NA    14.59  101.28  FCST   GOES13 34.7 
2013OCT20 104500  2.8 1002.7  41.0  2.8 2.8 3.0  0.7T6hr  OFF  OFF  -61.06 -54.27  UNIFRM   NA   NA    14.62  101.31  FCST   GOES13 34.7 
2013OCT20 111500  2.8 1002.7  41.0  2.8 2.8 3.0  0.7T6hr  OFF  OFF  -63.76 -56.81  UNIFRM   NA   NA    14.66  101.34  FCST   GOES13 34.8 
2013OCT20 114500  2.8 1002.6  41.0  2.8 2.8 3.0  0.7T6hr  OFF  OFF  -61.06 -58.60  UNIFRM   NA   NA    14.69  101.37  FCST   GOES13 34.8 
2013OCT20 121500  2.8 1002.6  41.0  2.8 2.9 3.0  0.7T6hr  OFF  OFF  -56.06 -58.89  UNIFRM   NA   NA    14.73  101.40  FCST   GOES13 34.9 
2013OCT20 124500  2.8 1002.6  41.0  2.8 3.0 3.0  0.7T6hr  OFF  OFF  -67.06 -57.62  UNIFRM   NA   NA    14.76  101.43  FCST   GOES13 34.9 
2013OCT20 131500  2.8 1002.6  41.0  2.8 3.0 3.0  none  OFF  OFF  -67.06 -56.30  UNIFRM   NA   NA    14.80  101.46  FCST   GOES13 35.0 
2013OCT20 134500  2.9 1001.4  43.0  2.9 3.0 3.0  none  OFF  OFF  -66.56 -55.70  UNIFRM   NA   NA    14.83  101.49  FCST   GOES13 35.0 
2013OCT20 141500  2.9 1001.4  43.0  2.9 3.1 3.1  none  OFF  OFF  -68.36 -56.07  UNIFRM   NA   NA    14.86  101.52  FCST   GOES13 35.1 
2013OCT20 144500  3.0 1000.1  45.0  3.0 3.3 3.3  none  OFF  OFF  -74.36 -61.06  UNIFRM   NA   NA    14.88  101.69  FCST   GOES13 35.3 
2013OCT20 151500  3.1  998.9  47.0  3.1 3.4 3.4  0.7T6hr  OFF  OFF  -71.96 -65.47  UNIFRM   NA   NA    14.92  101.71  FCST   GOES13 35.3 
2013OCT20 154500  3.1  998.9  47.0  3.1 3.4 3.5  0.7T6hr  OFF  OFF  -68.76 -68.12  UNIFRM   NA   NA    14.95  101.73  FCST   GOES13 35.3 
2013OCT20 161500  3.2  997.6  49.0  3.2 3.4 3.5  0.7T6hr  OFF  OFF  -66.56 -70.04  UNIFRM   NA   NA    14.98  101.75  FCST   GOES13 35.4 
2013OCT20 164500  3.3  996.3  51.0  3.3 3.5 3.6  0.7T6hr  OFF  OFF  -61.46 -70.59  UNIFRM   NA   NA    15.01  101.77  FCST   GOES13 35.4 
2013OCT20 171500  3.3  996.3  51.0  3.3 3.5 3.6  0.7T6hr  OFF  OFF  -54.46 -70.09  UNIFRM   NA   NA    15.04  101.80  FCST   GOES13 35.4 
2013OCT20 174500  3.4  995.0  53.0  3.4 3.5 3.6  0.7T6hr  OFF  OFF  -56.76 -68.88  UNIFRM   NA   NA    15.07  101.82  FCST   GOES13 35.5 
2013OCT20 181500  3.4  995.0  53.0  3.4 3.5 3.5  0.7T6hr  OFF  OFF  -50.36 -68.18  UNIFRM   NA   NA    15.10  101.84  FCST   GOES13 35.5 
2013OCT20 184500  3.4  995.0  53.0  3.4 3.5 3.5  0.7T6hr  OFF  OFF  -56.46 -67.43  UNIFRM   NA   NA    15.12  101.87  FCST   GOES13 35.6 
2013OCT20 191500  3.4  995.0  53.0  3.4 3.5 3.5  none  OFF  OFF  -67.86 -66.90  UNIFRM   NA   NA    15.15  101.89  FCST   GOES13 35.6 
2013OCT20 194500  3.5  993.7  55.0  3.5 3.5 3.4  none  OFF  OFF  -60.36 -66.02  UNIFRM   NA   NA    15.18  101.91  FCST   GOES13 35.6 
2013OCT20 201500  3.5  993.7  55.0  3.4 3.4 3.4  none   ON  OFF  -50.36 -64.90  UNIFRM   NA   NA    15.21  101.94  FCST   GOES13 35.7 
2013OCT20 204500  3.5  993.7  55.0  3.4 3.4 3.4  none   ON  OFF  -60.66 -64.44  UNIFRM   NA   NA    15.23  101.96  FCST   GOES13 35.7 
2013OCT20 211500  3.5  993.5  55.0  3.4 3.5 3.5  none   ON  OFF  -67.06 -65.00  UNIFRM   NA   NA    15.62  101.80  FCST   GOES13 35.7 
2013OCT20 214500  3.5  993.5  55.0  3.4 3.6 3.6  none   ON  OFF  -67.46 -68.23  UNIFRM   NA   NA    15.66  101.80  FCST   GOES13 35.8 
2013OCT20 221500  3.5  993.4  55.0  3.5 3.7 3.7  none  OFF  OFF  -67.46 -69.93  UNIFRM   NA   NA    15.70  101.81  FCST   GOES13 35.8 
2013OCT20 224500  3.5  993.4  55.0  3.5 3.8 3.7  none  OFF  OFF  -63.76 -70.06  UNIFRM   NA   NA    15.73  101.81  FCST   GOES13 35.8 
2013OCT20 231500  3.6  992.1  57.0  3.6 3.8 3.7  none  OFF  OFF  -63.76 -70.39  UNIFRM   NA   NA    15.76  101.82  FCST   GOES13 35.8 
