=====  ADT-Version 8.2.1 =====
                  ----Intensity--- -Tno Values-- ---TnoCI Rules---  -Temperature-                    
           Time         MSLPVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   MW   Storm Location  Fix
   Date    (UTC)   CI  (CKZ)(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)  Score   Lat     Lon    Mthd    Sat   VZA  Comments
2021NOV04 140000  2.0 1010.0  30.0  2.0 2.0 2.0  none  OFF  OFF    2.34 -40.68  CRVBND   NA    NA    9.37   89.90  FCST   GOES16 20.5 
2021NOV04 143000  2.1 1010.0  31.0  2.1 2.2 2.2  none  OFF  OFF    4.34 -36.82  CRVBND   NA    NA    9.38   89.95  FCST   GOES16 20.6 
2021NOV04 150000  2.1 1010.0  31.0  2.1 2.1 2.1  none  OFF  OFF    3.34 -34.03  CRVBND   NA    NA    9.40   90.00  FCST   GOES16 20.7 
2021NOV04 153000  2.1 1010.0  31.0  2.1 2.1 2.1  none  OFF  OFF    8.84 -30.55  CRVBND   NA    NA    9.42   90.05  FCST   GOES16 20.7 
2021NOV04 160000  2.1 1010.0  31.0  2.1 2.2 2.2  none  OFF  OFF    5.84 -28.14  CRVBND   NA    NA    9.43   90.10  FCST   GOES16 20.8 
2021NOV04 163000  2.1 1010.0  31.0  2.1 2.3 2.5  0.2Thour OFF  OFF    8.34 -26.42  SHEAR    NA    NA    9.45   90.15  FCST   GOES16 20.8 
2021NOV04 170000  2.1 1010.0  31.0  2.1 2.4 2.5  0.2Thour OFF  OFF    5.34 -23.67  SHEAR    NA    NA    9.46   90.20  FCST   GOES16 20.9 
2021NOV04 173000  2.2 1010.0  32.0  2.2 2.3 2.3  none  OFF  OFF    3.34 -21.89  CRVBND   NA    NA    9.48   90.25  FCST   GOES16 21.0 
2021NOV04 180000  2.2 1010.0  32.0  2.2 2.2 2.2  none  OFF  OFF    6.84 -21.57  CRVBND   NA    NA    9.49   90.31  FCST   GOES16 21.0 
2021NOV04 183000  2.2 1010.0  32.0  2.2 2.1 2.1  none  OFF  OFF    8.34 -20.73  CRVBND   NA    NA    9.51   90.36  FCST   GOES16 21.1 
2021NOV04 190000  2.2 1010.0  32.0  2.2 2.1 2.1  none  OFF  OFF    7.84 -19.68  CRVBND   NA    NA    9.52   90.41  FCST   GOES16 21.1 
2021NOV04 193000  2.2 1010.0  32.0  2.2 2.2 2.2  none  OFF  OFF   -5.66 -22.74  CRVBND   NA    NA    9.59   90.35  FCST   GOES16 21.1 
2021NOV04 200000  2.2 1010.0  32.0  2.2 2.3 2.5  0.2Thour OFF  OFF    1.34 -21.67  CRVBND   NA    NA    9.59   90.40  FCST   GOES16 21.2 
2021NOV04 203000  2.2 1010.0  32.0  2.2 2.3 2.3  none  OFF  OFF   -0.16 -21.07  CRVBND   NA    NA    9.60   90.45  FCST   GOES16 21.2 
2021NOV04 210000  2.2 1010.0  32.0  2.2 2.3 2.3  none  OFF  OFF   -6.16 -19.81  CRVBND   NA    NA    9.60   90.50  FCST   GOES16 21.3 
2021NOV04 213000  2.2 1010.0  32.0  2.2 2.2 2.2  none  OFF  OFF   -6.16 -19.20  CRVBND   NA    NA    9.60   90.55  FCST   GOES16 21.3 
2021NOV04 220000  2.2 1010.0  32.0  2.2 2.0 2.0  none  OFF  OFF   -5.16 -18.94  CRVBND   NA    NA    9.61   90.59  FCST   GOES16 21.4 
2021NOV04 223000  2.2 1010.0  32.0  2.2 2.1 2.1  none  OFF  OFF   -4.66 -17.69  CRVBND   NA   -3.8    9.61   90.64  FCST   GOES16 21.4 
