=====  ADT-Version 8.2.1 =====
                  ----Intensity--- -Tno Values-- ---TnoCI Rules---  -Temperature-                    
           Time         MSLPVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   MW   Storm Location  Fix
   Date    (UTC)   CI  (CKZ)(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)  Score   Lat     Lon    Mthd    Sat   VZA  Comments
2017JUL18 143000  2.0 1010.0  30.0  2.0 2.0 2.0  none  OFF  OFF  -72.06 -57.35  RCDO   NA    NA   14.60  118.76  FCST   GOES15 25.4 
2017JUL18 150000  2.1 1010.5  31.0  2.1 2.2 3.0  0.2Thour OFF  OFF  -70.26 -57.32  RCDO   NA    NA   14.60  118.80  FCST   GOES15 25.3 
2017JUL18 153000  2.1 1010.5  31.0  2.1 2.2 3.0  0.2Thour OFF  OFF  -68.06 -55.69  RCDO   NA    NA   14.60  118.84  FCST   GOES15 25.3 
2017JUL18 160000  2.2 1009.9  32.0  2.2 2.4 3.0  0.2Thour OFF  OFF  -58.66 -55.02  RCDO   NA    NA   14.60  118.90  FCST   GOES15 25.3 
2017JUL18 163000  2.2 1009.9  32.0  2.2 2.4 3.0  0.2Thour OFF  OFF  -49.56 -52.39  CRVBND   NA    NA   14.60  118.94  FCST   GOES15 25.2 
2017JUL18 170000  2.3 1009.4  33.0  2.3 2.6 2.8  0.2Thour OFF  OFF  -66.36 -50.12  RCDO   NA    NA   14.60  118.98  FCST   GOES15 25.2 
2017JUL18 173000  2.3 1009.4  33.0  2.3 2.6 2.7  0.2Thour OFF  OFF  -60.06 -48.11  RCDO   NA    NA   14.60  119.01  FCST   GOES15 25.2 
2017JUL18 180000  2.4 1008.8  34.0  2.4 2.8 2.8  none  OFF  OFF  -42.86 -46.54  CRVBND   NA    NA   14.61  119.05  FCST   GOES15 25.1 
2017JUL18 183000  2.5 1008.2  35.0  2.5 2.5 2.5  none  OFF  OFF  -32.36 -44.29  CRVBND   NA    NA   14.61  119.09  FCST   GOES15 25.1 
2017JUL18 190000  2.5 1008.2  35.0  2.5 2.6 2.4  0.2Thour OFF  OFF  -32.56 -41.43  CRVBND   NA    NA   14.61  119.13  FCST   GOES15 25.1 
