=====  ADT-Version 8.2.1 =====
                  ----Intensity--- -Tno Values-- ---TnoCI Rules---  -Temperature-                    
           Time         MSLPVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   MW   Storm Location  Fix
   Date    (UTC)   CI  (CKZ)(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)  Score   Lat     Lon    Mthd    Sat   VZA  Comments
2016SEP19 203000  2.0 1010.2  30.0  2.0 2.0 2.0  none  OFF  OFF  -46.42 -40.05  RCDO   NA    NA   13.58   28.52  FCST     MSG3 36.5 
2016SEP19 210000  2.1 1009.9  31.0  2.1 2.2 3.3  0.2Thour OFF  OFF  -31.66 -35.22  RCDO   NA   -4.1   13.60   28.60  FCST     MSG3 36.5 
2016SEP19 213000  2.1 1009.9  31.0  2.1 2.2 3.1  0.2Thour OFF  OFF  -19.77 -30.15  RCDO   NA   -4.1   13.62   28.67  FCST     MSG3 36.6 
2016SEP19 220000  2.1 1009.9  31.0  2.1 2.0 1.5  0.2Thour OFF  OFF   -4.21 -25.75  SHEAR    NA   -4.1   13.65   28.75  FCST     MSG3 36.7 
2016SEP19 223000  2.1 1009.9  31.0  2.0 2.0 1.5  0.2Thour  ON  OFF   -1.61 -22.18  SHEAR    NA   -4.1   13.68   28.81  FCST     MSG3 36.8 
2016SEP19 230000  2.1 1009.9  31.0  2.0 1.8 1.5  0.2Thour  ON  FLG    6.53 -19.29  SHEAR    NA   -4.1   13.71   28.88  FCST     MSG3 36.9 
2016SEP19 233000  2.1 1009.9  31.0  2.0 1.8 1.5  0.2Thour  ON  FLG   10.42 -15.20  SHEAR    NA   -4.1   13.74   28.95  FCST     MSG3 37.0 
2016SEP20 000000  2.1 1009.8  31.0  1.9 1.6 1.5  0.2Thour  ON  FLG   17.00 -11.38  SHEAR    NA   -4.1   13.78   29.02  FCST     MSG3 37.0 
2016SEP20 003000  2.1 1008.4  31.0  1.8 1.6 1.5  0.2Thour  ON  FLG   17.14  -8.54  SHEAR    NA   -4.1   13.81   29.08  FCST     MSG3 37.1 
2016SEP20 010000  2.1 1008.3  31.0  1.7 1.5 1.5  none   ON  FLG   14.99  -7.43  SHEAR    NA   -4.1   13.85   29.15  FCST     MSG3 37.2 
2016SEP20 013000  2.1 1008.3  31.0  1.6 1.5 1.5  none   ON  FLG   16.60  -8.31  SHEAR    NA   -4.1   13.89   29.21  FCST     MSG3 37.3 
2016SEP20 020000  2.1 1008.3  31.0  1.5 1.5 1.5  none   ON  FLG   16.20  -9.36  SHEAR    NA   -4.1   13.93   29.27  FCST     MSG3 37.4 
2016SEP20 023000  2.1 1008.2  31.0  1.5 1.5 1.5  none   ON  FLG   -4.05 -21.13  SHEAR    NA   -4.1   14.15   28.93  FCST     MSG3 37.1 
2016SEP20 030000  2.1 1008.2  31.0  1.5 1.5 1.5  none   ON  FLG   -6.05 -23.78  SHEAR    NA   -4.1   14.20   29.00  FCST     MSG3 37.2 
2016SEP20 033000  2.1 1008.2  31.0  1.5 1.5 1.5  none   ON  FLG   -8.44 -24.20  SHEAR    NA   -4.1   14.25   29.07  FCST     MSG3 37.3 
2016SEP20 040000  2.1 1008.2  31.0  1.5 1.5 1.5  none   ON  FLG   -5.54 -21.88  SHEAR    NA   -4.1   14.29   29.15  FCST     MSG3 37.4 
2016SEP20 043000  2.0 1008.4  30.0  1.5 1.5 1.5  none   ON  OFF   -0.18 -21.25  SHEAR    NA   -4.1   14.34   29.22  FCST     MSG3 37.5 
2016SEP20 050000  2.0 1008.4  30.0  1.5 2.0 2.5  0.5Thour  ON  OFF    0.45 -22.79  SHEAR    NA   -4.1   14.39   29.29  FCST     MSG3 37.6 
