=====  ADT-Version 8.2.1 =====
                  ----Intensity--- -Tno Values-- ---TnoCI Rules---  -Temperature-                    
           Time         MSLPVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   MW   Storm Location  Fix
   Date    (UTC)   CI  (CKZ)(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)  Score   Lat     Lon    Mthd    Sat   VZA  Comments
2020JUN30 020000  2.0 1005.5  30.0  2.0 2.0 2.0  none  OFF  OFF   15.84  -8.49  SHEAR    NA   -0.0   20.45  112.55  FCST   GOES17 29.7 
2020JUN30 023000  2.1 1005.1  31.0  2.1 2.2 2.5  0.2Thour OFF  OFF   16.34  -8.26  SHEAR    NA   -0.0   20.48  112.58  FCST   GOES17 29.7 
2020JUN30 030000  2.1 1005.1  31.0  2.1 2.2 2.5  0.2Thour OFF  OFF   16.84  -7.32  SHEAR    NA   -0.0   20.50  112.60  FCST   GOES17 29.7 
2020JUN30 033000  2.2 1004.6  32.0  2.2 2.4 2.5  0.2Thour OFF  OFF   16.84  -4.71  SHEAR    NA   -0.0   20.53  112.63  FCST   GOES17 29.7 
2020JUN30 040000  2.2 1004.6  32.0  2.2 2.4 2.5  0.2Thour OFF  OFF   16.84  -3.35  SHEAR    NA   -0.0   20.56  112.66  FCST   GOES17 29.7 
2020JUN30 043000  2.2 1004.6  32.0  2.2 2.5 2.5  none  OFF  OFF   17.34  -1.48  SHEAR    NA   -0.0   20.59  112.69  FCST   GOES17 29.7 
2020JUN30 050000  2.3 1004.2  33.0  2.3 2.4 2.4  none  OFF  OFF   16.84  -0.06  SHEAR    NA   -0.0   20.62  112.72  FCST   GOES17 29.7 
2020JUN30 053000  2.3 1004.2  33.0  2.3 2.3 1.5  0.2Thour OFF  OFF   16.84   3.23  SHEAR    NA   -0.0   20.65  112.75  FCST   GOES17 29.7 
2020JUN30 060000  2.3 1004.1  33.0  2.3 2.2 1.5  0.2Thour OFF  OFF   16.34   4.89  SHEAR    NA   -0.0   20.68  112.78  FCST   GOES17 29.7 
2020JUN30 063000  2.3 1004.1  33.0  2.3 2.1 1.5  0.2Thour OFF  OFF   16.34   5.67  SHEAR    NA   -0.0   20.72  112.82  FCST   GOES17 29.7 
2020JUN30 070000  2.3 1004.1  33.0  2.2 2.0 1.5  0.2Thour  ON  OFF   16.84   6.53  SHEAR    NA   -0.0   20.76  112.86  FCST   GOES17 29.8 
2020JUN30 073000  2.3 1004.2  33.0  2.2 1.9 1.5  0.2Thour  ON  OFF   17.34   9.74  SHEAR    NA   -0.0   20.59  113.01  FCST   GOES17 29.5 
2020JUN30 080000  2.3 1004.2  33.0  2.0 1.8 1.5  0.2Thour  ON  FLG   17.34  13.06  SHEAR    NA   -0.0   20.56  113.12  FCST   GOES17 29.4 
2020JUN30 083000  2.3 1004.2  33.0  2.0 1.7 1.5  0.5Thour  ON  FLG   17.84  13.86  SHEAR    NA   -0.0   20.58  113.16  FCST   GOES17 29.4 
2020JUN30 090000  2.3 1004.2  33.0  1.8 1.5 1.5  none   ON  FLG   17.84  14.28  SHEAR    NA   -0.0   20.60  113.20  FCST   GOES17 29.4 
2020JUN30 093000  2.3 1004.2  33.0  1.7 1.5 1.5  none   ON  FLG   17.84  14.12  SHEAR    NA   -0.0   20.62  113.24  FCST   GOES17 29.4 
2020JUN30 100000  2.3 1004.2  33.0  1.7 1.5 1.5  none   ON  FLG   17.84  14.73  SHEAR    NA   -0.0   20.64  113.27  FCST   GOES17 29.4 
2020JUN30 103000  2.3 1004.2  33.0  1.6 1.5 1.5  none   ON  FLG   17.84  15.01  SHEAR    NA   -0.0   20.66  113.30  FCST   GOES17 29.4 
2020JUN30 110000  2.3 1004.1  33.0  1.5 1.5 1.5  none   ON  FLG   17.84  15.07  SHEAR    NA   -0.0   20.67  113.33  FCST   GOES17 29.4 
2020JUN30 113000  2.3 1004.1  33.0  1.5 1.5 1.5  none   ON  FLG   17.84  13.68  SHEAR    NA   -0.0   20.69  113.35  FCST   GOES17 29.4 
2020JUN30 120000  2.3 1004.1  33.0  1.5 1.5 1.5  none   ON  FLG   17.84  13.98  SHEAR    NA   -0.0   20.71  113.37  FCST   GOES17 29.4 
2020JUN30 123000  2.3 1004.1  33.0  1.5 1.5 1.5  none   ON  FLG   17.34  12.95  SHEAR    NA   -1.3   20.73  113.39  FCST   GOES17 29.4 
2020JUN30 130000  2.2 1004.5  32.0  1.5 1.5 1.5  none   ON  OFF   17.34  12.97  SHEAR    NA   -1.3   20.75  113.41  FCST   GOES17 29.4 
2020JUN30 133000  2.2 1004.6  32.0  1.5 1.5 1.5  none   ON  OFF   17.34  15.22  SHEAR    NA   -1.3   20.66  112.89  FCST   GOES17 29.6 
2020JUN30 140000  2.0 1005.3  30.0  1.5 1.5 1.5  none   ON  OFF   17.84  15.15  SHEAR    NA   -1.3   20.77  112.87  FCST   GOES17 29.8 
2020JUN30 143000  2.0 1005.3  30.0  1.5 1.5 1.5  none   ON  OFF   17.84  15.02  SHEAR    NA   -1.3   20.79  112.88  FCST   GOES17 29.8 
2020JUN30 150000  1.8 1006.0  28.0  1.5 1.5 1.5  none   ON  OFF   17.34  15.11  SHEAR    NA   -3.2   20.80  112.90  FCST   GOES17 29.8 
2020JUN30 153000  1.7 1006.4  27.0  1.5 1.5 1.5  none   ON  OFF   17.84  15.15  SHEAR    NA   -3.2   20.81  112.91  FCST   GOES17 29.8 
2020JUN30 160000  1.7 1006.4  27.0  1.5 1.5 1.5  none   ON  OFF   17.84  14.94  SHEAR    NA   -3.2   20.82  112.93  FCST   GOES17 29.8 
2020JUN30 163000  1.6 1006.6  26.0  1.5 1.5 1.5  none   ON  OFF   17.84  15.13  SHEAR    NA   -3.2   20.83  112.94  FCST   GOES17 29.8 
2020JUN30 170000  1.5 1006.9  25.0  1.5 1.5 1.5  none   ON  OFF   17.84  15.18  SHEAR    NA   -3.2   20.84  112.96  FCST   GOES17 29.8 
2020JUN30 173000  1.5 1006.9  25.0  1.5 1.5 1.5  none  OFF  OFF   17.84  15.30  SHEAR    NA   -3.2   20.85  112.97  FCST   GOES17 29.8 
2020JUN30 180000  1.5 1006.9  25.0  1.5 1.5 1.5  none  OFF  OFF   17.84  15.11  SHEAR    NA   -3.2   20.86  112.98  FCST   GOES17 29.8 
2020JUN30 183000  1.5 1006.9  25.0  1.5 1.5 1.5  none  OFF  OFF   17.34  15.31  SHEAR    NA   -3.2   20.86  112.99  FCST   GOES17 29.8 
2020JUN30 190000  1.5 1006.9  25.0  1.5 1.5 1.5  none  OFF  OFF   17.84  15.50  SHEAR    NA   -3.2   20.87  113.00  FCST   GOES17 29.8 
2020JUN30 193000  1.5 1006.9  25.0  1.5 1.5 1.5  none  OFF  OFF   17.84  15.41  SHEAR    NA   -3.2   20.90  112.90  FCST   GOES17 29.9 
2020JUN30 200000  1.5 1006.9  25.0  1.5 1.5 1.5  none  OFF  OFF   17.84  15.41  SHEAR    NA   -3.2   20.90  112.90  FCST   GOES17 29.9 
2020JUN30 203000  1.5 1006.9  25.0  1.5 1.5 1.5  none  OFF  OFF   17.84  15.48  SHEAR    NA   -3.2   20.90  112.90  FCST   GOES17 29.9 
2020JUN30 210000  1.5 1006.9  25.0  1.5 1.5 1.5  none  OFF  OFF   18.34  15.55  SHEAR    NA   -3.2   20.90  112.90  FCST   GOES17 29.9 
2020JUN30 213000  1.5 1006.9  25.0  1.5 1.5 1.5  none  OFF  OFF   18.34  15.69  SHEAR    NA   -3.2   20.90  112.90  FCST   GOES17 29.9 
2020JUN30 220000  1.5 1006.9  25.0  1.5 1.5 1.5  none  OFF  OFF   18.34  15.80  SHEAR    NA   -3.2   20.90  112.91  FCST   GOES17 29.9 
2020JUN30 223000  1.5 1006.9  25.0  1.5 1.5 1.5  none  OFF  OFF   17.84  15.68  SHEAR    NA   -3.2   20.91  112.91  FCST   GOES17 29.9 
2020JUN30 230000  1.5 1006.9  25.0  1.5 1.5 1.5  none  OFF  OFF   18.34  15.51  SHEAR    NA   -3.2   20.91  112.91  FCST   GOES17 29.9 
2020JUN30 233000  1.5 1006.9  25.0  1.5 1.5 1.5  none  OFF  OFF   18.34  15.20  SHEAR    NA   -3.2   20.92  112.92  FCST   GOES17 29.9 
2020JUL01 000000  1.5 1006.9  25.0  1.5 1.5 1.5  none  OFF  OFF   18.84  14.85  SHEAR    NA   -1.8   20.92  112.92  FCST   GOES17 29.9 
2020JUL01 003000  1.5 1006.9  25.0  1.5 1.5 1.5  none  OFF  OFF   18.84  14.91  SHEAR    NA   -1.8   20.93  112.93  FCST   GOES17 29.9 
2020JUL01 010000  1.5 1006.9  25.0  1.5 1.5 1.5  none  OFF  OFF   18.34  15.14  SHEAR    NA   -1.8   20.93  112.93  FCST   GOES17 29.9 
2020JUL01 013000  1.5 1006.9  25.0  1.5 1.5 1.5  none  OFF  OFF   18.84  15.34  SHEAR    NA   -1.8   20.94  112.94  FCST   GOES17 29.9 
2020JUL01 020000  1.5 1006.9  25.0  1.5 1.5 1.5  none  OFF  OFF   18.84  15.84  SHEAR    NA   -1.2   20.94  112.94  FCST   GOES17 29.9 
2020JUL01 023000  1.5 1006.9  25.0  1.5 1.5 1.5  none  OFF  OFF   18.84  16.38  SHEAR    NA   -1.2   20.95  112.95  FCST   GOES17 29.9 
2020JUL01 030000  1.5 1006.9  25.0  1.5 1.5 1.5  none  OFF  OFF   18.84  16.84  SHEAR    NA   -1.2   20.96  112.96  FCST   GOES17 29.9 
2020JUL01 033000  1.5 1006.9  25.0  1.5 1.5 1.5  none  OFF  OFF   18.84  17.09  SHEAR    NA   -1.2   20.96  112.96  FCST   GOES17 29.9 
2020JUL01 040000  1.5 1006.8  25.0  1.5 1.5 1.5  none  OFF  OFF   19.34  17.28  SHEAR    NA   -1.2   20.97  112.97  FCST   GOES17 29.9 
2020JUL01 043000  1.5 1006.8  25.0  1.5 1.5 1.5  none  OFF  OFF   19.34  17.29  SHEAR    NA   -1.2   20.98  112.98  FCST   GOES17 29.9 
2020JUL01 050000  1.5 1006.8  25.0  1.5 1.5 1.5  none  OFF  OFF   19.34  17.49  SHEAR    NA   -1.2   20.98  112.98  FCST   GOES17 29.9 
2020JUL01 053000  1.5 1006.8  25.0  1.5 1.5 1.5  none  OFF  OFF   19.34  17.54  SHEAR    NA   -1.2   20.99  112.99  FCST   GOES17 29.9 

