=====  ADT-Version 8.2.1 =====
                  ----Intensity--- -Tno Values-- ---TnoCI Rules---  -Temperature-                    
           Time         MSLPVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   MW   Storm Location  Fix
   Date    (UTC)   CI  (CKZ)(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)  Score   Lat     Lon    Mthd    Sat   VZA  Comments
2020OCT19 113000  2.0 1001.7  30.0  2.0 2.0 2.0  none  OFF  OFF  -12.16 -24.93  CRVBND   NA    NA   25.72   55.46  FCST   GOES16 37.1 
2020OCT19 120000  2.1 1001.3  31.0  2.1 2.2 2.3  0.2Thour OFF  OFF  -16.16 -23.34  CRVBND   NA    NA   25.80   55.50  FCST   GOES16 37.1 
2020OCT19 123000  2.1 1001.3  31.0  2.1 2.2 2.4  0.2Thour OFF  OFF   10.84 -21.65  CRVBND   NA    NA   25.80   55.49  FCST   GOES16 37.1 
2020OCT19 130000  2.2 1003.5  32.0  2.2 2.4 2.5  0.2Thour OFF  OFF    9.34 -21.54  SHEAR    NA    NA   25.80   55.48  FCST   GOES16 37.1 
2020OCT19 133000  2.2 1003.5  32.0  2.2 2.4 2.5  0.2Thour OFF  OFF   12.34 -22.54  SHEAR    NA    NA   25.80   55.48  FCST   GOES16 37.1 
2020OCT19 140000  2.2 1003.6  32.0  2.2 2.5 2.5  none  OFF  OFF   16.84 -24.94  SHEAR    NA    NA   25.70   55.31  FCST   GOES16 37.2 
2020OCT19 143000  2.3 1003.1  33.0  2.3 2.5 2.5  none  OFF  OFF   14.84 -20.44  SHEAR    NA    NA   25.61   55.31  FCST   GOES16 37.1 
2020OCT19 150000  2.3 1003.1  33.0  2.3 2.5 2.5  none  OFF  OFF   13.84 -18.35  SHEAR    NA    NA   25.60   55.30  FCST   GOES16 37.1 
2020OCT19 153000  2.4 1002.5  34.0  2.4 2.5 2.5  none  OFF  OFF   15.84 -14.60  SHEAR    NA    NA   25.59   55.29  FCST   GOES16 37.1 
2020OCT19 160000  2.4 1002.5  34.0  2.4 2.5 2.5  none  OFF  OFF   16.84 -13.80  SHEAR    NA    NA   25.59   55.28  FCST   GOES16 37.1 
2020OCT19 163000  2.4 1002.5  34.0  2.4 2.5 2.5  none  OFF  OFF   16.34 -13.83  SHEAR    NA    NA   25.59   55.28  FCST   GOES16 37.1 
2020OCT19 170000  2.4 1002.5  34.0  2.4 2.4 2.4  none  OFF  OFF   15.84 -16.52  SHEAR    NA    NA   25.60   55.26  FCST   GOES16 37.1 
2020OCT19 173000  2.4 1002.5  34.0  2.4 2.4 2.4  none  OFF  OFF   13.34 -20.58  SHEAR    NA    NA   25.60   55.25  FCST   GOES16 37.1 
2020OCT19 180000  2.4 1002.5  34.0  2.4 2.0 2.0  none  OFF  OFF   12.34 -20.82  CRVBND   NA    NA   25.61   55.24  FCST   GOES16 37.1 
2020OCT19 183000  2.4 1002.5  34.0  2.4 2.5 2.5  none  OFF  OFF   14.34 -21.61  SHEAR    NA    NA   25.62   55.23  FCST   GOES16 37.1 
2020OCT19 190000  2.4  993.0  34.0  2.4 2.5 2.5  none  OFF  OFF   15.34 -25.67  SHEAR    NA    NA   25.63   55.22  FCST   GOES16 37.2 
2020OCT19 193000  2.4  993.1  34.0  2.3 2.4 2.4  none   ON  OFF   -4.16 -25.97  CRVBND   NA    NA   25.56   55.45  FCST   GOES16 36.9 
2020OCT19 200000  2.4  993.1  34.0  2.4 2.9 3.1  0.7T6hr  OFF  OFF  -52.16 -28.81  CRVBND   NA    NA   25.52   55.48  FCST   GOES16 36.9 
2020OCT19 203000  2.5  992.8  35.0  2.5 2.8 3.6  0.5Thour OFF  OFF  -60.16 -35.66  CRVBND   NA    NA   25.51   55.49  FCST   GOES16 36.9 
2020OCT19 210000  2.5  992.8  35.0  2.5 2.9 3.6  0.5Thour OFF  OFF  -57.16 -39.74  CRVBND   NA   -0.0   25.50   55.50  FCST   GOES16 36.9 
2020OCT19 213000  2.7  991.6  39.0  2.7 3.0 3.1  0.5Thour OFF  OFF  -54.16 -38.94  CRVBND   NA   -0.0   25.50   55.51  FCST   GOES16 36.8 
2020OCT19 220000  2.7  991.6  39.0  2.7 2.5 2.5  none  OFF  OFF  -44.16 -36.98  CRVBND   NA   -0.0   25.50   55.51  FCST   GOES16 36.8 
2020OCT19 223000  2.7  991.6  39.0  2.7 2.6 2.6  none  OFF  OFF  -22.16 -35.63  CRVBND   NA   -0.0   25.51   55.52  FCST   GOES16 36.9 
2020OCT19 230000  2.7  991.6  39.0  2.7 2.2 2.2  none  OFF  OFF  -18.16 -33.77  CRVBND   NA   -0.0   25.51   55.52  FCST   GOES16 36.9 
2020OCT19 233000  2.7  991.6  39.0  2.6 2.2 2.0  0.5Thour  ON  OFF  -23.16 -31.76  CRVBND   NA   -0.0   25.53   55.52  FCST   GOES16 36.9 
2020OCT20 000000  2.7  991.6  39.0  2.5 2.2 2.1  0.5Thour  ON  OFF   -7.16 -30.34  CRVBND   NA   -0.0   25.54   55.52  FCST   GOES16 36.9 
2020OCT20 003000  2.7  991.6  39.0  2.3 2.1 2.1  none   ON  FLG   -5.66 -29.04  CRVBND   NA   -0.0   25.56   55.52  FCST   GOES16 36.9 
2020OCT20 010000  2.7  991.5  39.0  2.4 3.0 3.0  none   ON  OFF    0.84 -31.49  CRVBND   NA   -0.0   25.58   55.51  FCST   GOES16 36.9 
2020OCT20 013000  2.7  991.7  39.0  2.4 2.5 2.5  none   ON  OFF    9.84 -25.89  SHEAR    NA   -0.0   25.24   55.30  FCST   GOES16 36.8 
2020OCT20 020000  2.7  991.7  39.0  2.3 2.3 2.3  none   ON  FLG    0.84 -26.63  CRVBND   NA   -0.0   25.25   55.30  FCST   GOES16 36.8 
2020OCT20 023000  2.7  991.7  39.0  2.4 2.8 2.8  none   ON  OFF  -14.66 -27.74  CRVBND   NA   -0.0   25.28   55.30  FCST   GOES16 36.8 
2020OCT20 030000  2.7  991.7  39.0  2.4 2.5 2.5  none   ON  OFF   -2.16 -28.97  CRVBND   NA   -0.0   25.30   55.30  FCST   GOES16 36.8 
2020OCT20 033000  2.7  991.6  39.0  2.4 2.0 2.0  none   ON  OFF   -9.16 -29.78  CRVBND   NA   -0.0   25.33   55.30  FCST   GOES16 36.8 
2020OCT20 040000  2.7  991.6  39.0  2.4 2.3 2.3  none   ON  OFF   -3.16 -29.02  CRVBND   NA   -0.0   25.36   55.30  FCST   GOES16 36.9 
2020OCT20 043000  2.7  991.6  39.0  2.3 2.0 2.0  none   ON  OFF   -9.66 -28.18  CRVBND   NA   -0.0   25.39   55.31  FCST   GOES16 36.9 
2020OCT20 050000  2.7  991.6  39.0  2.3 2.4 2.4  none   ON  OFF  -11.66 -28.37  CRVBND   NA   -0.0   25.42   55.31  FCST   GOES16 36.9 
2020OCT20 053000  2.6  992.3  37.0  2.3 2.8 3.0  0.5Thour  ON  OFF  -44.16 -29.77  CRVBND   NA   -0.0   25.46   55.31  FCST   GOES16 36.9 
2020OCT20 060000  2.5  992.8  35.0  2.3 2.6 2.6  none   ON  OFF  -48.16 -31.70  CRVBND   NA   -0.0   25.50   55.32  FCST   GOES16 37.0 
2020OCT20 063000  2.4  993.1  34.0  2.3 2.2 2.2  none   ON  OFF  -47.16 -33.44  CRVBND   NA   -0.0   25.54   55.32  FCST   GOES16 37.0 
2020OCT20 070000  2.4  996.0  34.0  2.3 2.2 2.2  none   ON  OFF  -43.16 -34.66  CRVBND   NA   -0.0   25.58   55.33  FCST   GOES16 37.0 
2020OCT20 073000  2.4  996.0  34.0  2.3 2.1 2.1  none   ON  OFF  -34.16 -33.81  CRVBND   NA   -0.0   25.43   54.95  FCST   GOES16 37.2 
2020OCT20 080000  2.4  996.0  34.0  2.3 2.0 2.0  none   ON  OFF  -40.16 -36.83  CRVBND   NA   -0.0   25.50   55.07  FCST   GOES16 37.1 
2020OCT20 083000  2.4  996.0  34.0  2.3 2.6 2.6  none   ON  OFF  -44.16 -36.46  CRVBND   NA   -0.0   25.55   55.08  FCST   GOES16 37.2 
2020OCT20 090000  2.4  996.0  34.0  2.3 2.8 3.2  0.5Thour  ON  OFF  -54.16 -30.32  CRVBND   NA   -0.0   25.60   54.70  FCST   GOES16 37.5 
2020OCT20 093000  2.4  995.9  34.0  2.3 2.8 3.6  0.5Thour  ON  OFF  -56.16 -33.80  CRVBND   NA   -0.0   25.65   54.69  FCST   GOES16 37.5 
2020OCT20 100000  2.4  995.9  34.0  2.3 1.9 1.9  none   ON  OFF  -58.16 -37.84  UNIFRM   NA   -0.0   25.71   54.69  FCST   GOES16 37.6 
2020OCT20 103000  2.3  996.2  33.0  2.3 2.0 2.0  none   ON  OFF  -58.16 -40.14  UNIFRM   NA   -0.0   25.76   54.71  FCST   GOES16 37.6 
2020OCT20 110000  2.3  996.2  33.0  2.3 2.0 2.0  none  OFF  OFF  -56.16 -42.30  UNIFRM   NA   -0.0   25.81   54.73  FCST   GOES16 37.6 
2020OCT20 113000  2.3  996.1  33.0  2.3 2.1 2.1  none  OFF  OFF  -60.16 -44.47  UNIFRM   NA   -0.0   25.87   54.76  FCST   GOES16 37.7 
2020OCT20 120000  2.3  996.1  33.0  2.2 2.3 2.3  none   ON  OFF  -61.16 -46.20  UNIFRM   NA   -0.0   25.92   54.79  FCST   GOES16 37.7 
2020OCT20 123000  2.3  997.6  33.0  2.2 2.4 2.4  none   ON  OFF  -57.16 -47.40  UNIFRM   NA   -0.0   25.98   54.83  FCST   GOES16 37.7 
2020OCT20 130000  2.3  997.6  33.0  2.1 2.2 2.2  none   ON  OFF  -54.16 -46.56  UNIFRM   NA   -0.0   26.07   54.74  FCST   GOES16 37.9 
2020OCT20 133000  2.3  997.6  33.0  2.1 2.3 2.3  none   ON  OFF  -56.16 -48.60  UNIFRM   NA   -0.0   26.15   54.77  FCST   GOES16 37.9 
2020OCT20 140000  2.3  997.5  33.0  2.2 2.6 2.6  none   ON  OFF  -63.16 -52.93  UNIFRM   NA   -0.0   26.33   54.90  FCST   GOES16 38.0 
2020OCT20 143000  2.4  997.2  34.0  2.4 2.6 2.6  none  OFF  OFF  -61.16 -54.09  UNIFRM   NA   -0.0   26.42   54.95  FCST   GOES16 38.0 
2020OCT20 144000  2.4  997.2  34.0  2.4 2.6 2.8  0.5Thour OFF  OFF  -60.16 -54.29  UNIFRM   NA   -0.0   26.44   54.97  FCST   GOES16 38.0 
2020OCT20 183000  2.4  997.0  34.0  2.4 2.4 2.4  none  OFF  OFF  -49.16 -48.45  CRVBND   NA   -0.0   26.96   55.38  FCST   GOES16 38.2 
2020OCT20 190000  2.4  992.9  34.0  2.4 2.5 2.5  none  OFF  OFF  -47.16 -47.49  CRVBND   NA   -0.0   27.01   55.44  FCST   GOES16 38.2 
2020OCT20 193000  2.5  992.4  35.0  2.5 2.8 3.3  0.7T6hr  OFF  OFF  -48.16 -55.10  CRVBND   NA   -0.0   27.71   55.77  FCST   GOES16 38.7 
2020OCT20 200000  2.6  991.8  37.0  2.6 2.9 2.9  none  OFF  OFF  -55.16 -53.35  UNIFRM   NA   10.5   27.67   55.74  FCST   GOES16 38.6 
2020OCT20 203000  2.6  991.7  37.0  2.6 2.7 2.7  none  OFF  OFF  -57.16 -53.18  UNIFRM   NA   16.2   27.82   55.73  FCST   GOES16 38.8 
2020OCT20 210000  2.6  991.7  37.0  2.6 2.8 2.8  none  OFF  OFF  -53.16 -54.18  UNIFRM   NA   16.2   27.90   55.80  FCST   GOES16 38.8 
2020OCT20 213000  2.7  991.0  39.0  2.7 2.8 2.8  none  OFF  OFF  -54.16 -53.80  UNIFRM   NA   16.2   27.97   55.88  FCST   GOES16 38.8 
2020OCT20 220000  2.7  990.9  39.0  2.7 3.0 3.0  none  OFF  OFF  -47.16 -52.64  UNIFRM   NA   16.2   28.04   55.97  FCST   GOES16 38.8 
2020OCT20 223000  2.8  990.1  41.0  2.8 3.2 4.6  0.5Thour OFF  OFF  -20.16 -51.31  EYE    -99   16.2   28.11   56.06  FCST   GOES16 38.8 
2020OCT20 230000  2.9  989.3  43.0  2.9 3.1 3.3  0.7T6hr  OFF  OFF  -32.16 -51.60  UNIFRM   NA   16.2   28.17   56.16  FCST   GOES16 38.8 
2020OCT20 233000  2.9  989.3  43.0  2.9 3.1 3.3  0.7T6hr  OFF  OFF  -37.16 -50.22  EMBC     NA   16.2   28.23   56.27  FCST   GOES16 38.8 
2020OCT21 000000  3.0  988.3  45.0  3.0 3.1 3.1  none  OFF  OFF  -37.16 -49.89  UNIFRM   NA   16.2   28.29   56.38  FCST   GOES16 38.8 
2020OCT21 003000  3.1  989.0  47.0  3.1 3.4 4.4  0.5Thour OFF  OFF  -23.16 -49.63  EYE    -99   16.2   28.34   56.49  FCST   GOES16 38.8 
2020OCT21 010000  3.1  989.0  47.0  3.1 2.9 2.9  none  OFF  OFF  -19.66 -48.96  UNIFRM   NA   16.2   28.41   56.53  FCST   GOES16 38.9 
2020OCT21 013000  3.2  988.0  49.0  3.2 3.6 4.6  0.5Thour OFF  OFF  -11.16 -50.49  EYE     16   16.2   28.47   56.64  FCST   GOES16 38.8 
2020OCT21 020000  3.2  987.9  49.0  3.2 3.6 4.7  0.5Thour OFF  OFF    6.34 -49.05  EYE     14   16.2   28.58   56.79  COMBO  GOES16 38.9 
2020OCT21 023000  3.4  985.8  53.0  3.4 4.3 4.7  1.7T6hr  OFF  OFF    7.84 -48.22  EYE     14   16.2   28.61   56.99  COMBO  GOES16 38.8 
