=====  ADT-Version 8.2.1 =====
                  ----Intensity--- -Tno Values-- ---TnoCI Rules---  -Temperature-                    
           Time         MSLPVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   MW   Storm Location  Fix
   Date    (UTC)   CI  (CKZ)(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)  Score   Lat     Lon    Mthd    Sat   VZA  Comments
2020OCT24 200000  1.5 1009.8  25.0  1.5 1.5 1.5  none  OFF  OFF    6.84 -31.60  CRVBND   NA    NA   18.57   83.20  FCST   GOES16 23.7 
2020OCT24 203000  1.6 1009.5  26.0  1.6 1.7 2.2  0.2Thour OFF  OFF    2.34 -33.70  CRVBND   NA    NA   18.59   83.20  FCST   GOES16 23.7 
2020OCT24 210000  1.6 1009.4  26.0  1.6 1.7 2.6  0.2Thour OFF  OFF    4.84 -36.98  CRVBND   NA    NA   18.70   83.00  FCST   GOES16 23.7 
2020OCT24 213000  1.7 1009.1  27.0  1.7 1.9 2.9  0.2Thour OFF  OFF  -21.66 -41.93  CRVBND   NA    NA   18.73   83.01  FCST   GOES16 23.8 
2020OCT24 220000  1.7 1009.1  27.0  1.7 1.9 3.6  0.2Thour OFF  OFF  -64.16 -48.44  CRVBND   NA    NA   18.75   83.01  FCST   GOES16 23.8 
2020OCT24 223000  1.7 1009.1  27.0  1.7 2.0 2.0  none  OFF  OFF  -58.16 -53.37  UNIFRM   NA    NA   18.77   83.02  FCST   GOES16 23.8 
2020OCT24 230000  1.8 1008.7  28.0  1.8 2.0 2.0  none  OFF  OFF  -51.16 -55.30  UNIFRM   NA    NA   18.79   83.03  FCST   GOES16 23.8 
2020OCT24 233000  1.8 1008.7  28.0  1.8 1.9 1.9  none  OFF  OFF  -42.16 -54.13  UNIFRM   NA   -3.6   18.81   83.04  FCST   GOES16 23.9 
2020OCT25 000000  1.9 1008.3  29.0  1.9 2.2 2.5  0.2Thour OFF  OFF  -38.16 -52.27  CRVBND   NA   -3.6   18.83   83.05  FCST   GOES16 23.9 
2020OCT25 003000  2.0 1007.9  30.0  2.0 2.1 2.6  0.2Thour OFF  OFF  -29.66 -49.50  CRVBND   NA   -3.6   18.85   83.06  FCST   GOES16 23.9 
2020OCT25 010000  2.0 1007.9  30.0  2.0 2.4 2.6  0.2Thour OFF  OFF  -26.66 -48.00  CRVBND   NA   -3.6   18.87   83.14  FCST   GOES16 24.0 
2020OCT25 013000  2.1 1007.4  31.0  2.1 2.3 2.7  0.2Thour OFF  OFF  -30.66 -49.95  CRVBND   NA   -3.6   18.89   83.09  FCST   GOES16 24.0 
2020OCT25 020000  2.2 1006.9  32.0  2.2 2.6 2.7  0.2Thour OFF  OFF  -38.16 -50.27  CRVBND   NA   -3.6   18.89   83.09  FCST   GOES16 24.0 
2020OCT25 023000  2.2 1006.9  32.0  2.2 2.3 2.8  0.7T6hr  OFF  OFF  -46.16 -49.43  CRVBND   NA   -3.6   18.90   83.10  FCST   GOES16 24.0 
2020OCT25 030000  2.3 1006.3  33.0  2.3 2.3 2.7  0.7T6hr  OFF  OFF  -51.16 -48.53  RCDO   NA   -3.6   18.90   83.10  FCST   GOES16 24.0 
2020OCT25 033000  2.3 1006.3  33.0  2.3 2.4 2.8  0.7T6hr  OFF  OFF  -53.16 -47.71  RCDO   NA   -3.6   18.91   83.11  FCST   GOES16 24.0 
2020OCT25 040000  2.3 1006.3  33.0  2.3 2.4 2.8  0.7T6hr  OFF  OFF  -44.16 -46.25  CRVBND   NA   -3.6   18.91   83.11  FCST   GOES16 24.0 
2020OCT25 043000  2.3 1006.3  33.0  2.3 2.4 2.7  0.7T6hr  OFF  OFF  -40.16 -46.98  CRVBND   NA   -3.6   18.92   83.12  FCST   GOES16 24.0 
2020OCT25 050000  2.4 1005.7  34.0  2.4 2.5 2.7  0.7T6hr  OFF  OFF  -36.16 -47.44  CRVBND   NA   -3.6   18.93   83.13  FCST   GOES16 24.0 
2020OCT25 053000  2.4 1005.7  34.0  2.4 2.4 2.4  none  OFF  OFF  -29.66 -47.25  CRVBND   NA   -3.6   18.94   83.14  FCST   GOES16 24.0 
2020OCT25 060000  2.4 1005.7  34.0  2.3 2.1 2.1  none   ON  OFF  -20.16 -45.43  CRVBND   NA   -3.6   18.95   83.15  FCST   GOES16 24.1 
2020OCT25 063000  2.4 1005.7  34.0  2.3 2.3 2.3  none   ON  OFF  -10.66 -44.51  CRVBND   NA   -3.6   18.97   83.16  FCST   GOES16 24.1 
2020OCT25 070000  2.4 1005.7  34.0  2.3 2.3 2.3  none   ON  OFF    1.84 -43.28  CRVBND   NA   -3.6   18.98   83.17  FCST   GOES16 24.1 
2020OCT25 073000  2.4 1005.7  34.0  2.3 2.5 2.5  none   ON  OFF   -4.16 -40.88  CRVBND   NA   -3.6   19.00   83.18  FCST   GOES16 24.1 
2020OCT25 080000  2.4 1006.3  34.0  2.4 2.8 3.2  0.5Thour OFF  OFF  -72.16 -72.62  UNIFRM   NA   -3.6   17.68   83.57  FCST   GOES16 22.9 
2020OCT25 083000  2.4 1006.3  34.0  2.4 2.8 3.2  0.5Thour OFF  OFF  -68.16 -71.42  UNIFRM   NA   -3.6   17.69   83.49  FCST   GOES16 22.9 
2020OCT25 090000  2.5 1005.7  35.0  2.5 2.9 3.0  0.5Thour OFF  OFF  -65.16 -68.89  UNIFRM   NA   -3.6   17.70   83.50  FCST   GOES16 22.9 
2020OCT25 093000  2.6 1004.6  37.0  2.6 2.9 3.1  0.5Thour OFF  OFF  -64.16 -67.27  UNIFRM   NA   -3.6   17.71   83.51  FCST   GOES16 22.9 
2020OCT25 100000  2.7 1003.4  39.0  2.7 3.0 3.1  0.7T6hr  OFF  OFF  -60.16 -66.25  UNIFRM   NA   -3.6   17.73   83.52  FCST   GOES16 22.9 
2020OCT25 103000  2.8 1002.2  41.0  2.8 3.0 3.2  0.7T6hr  OFF  OFF  -48.16 -63.71  UNIFRM   NA   -3.6   17.75   83.53  FCST   GOES16 23.0 
2020OCT25 110000  2.9 1001.0  43.0  2.9 3.0 3.0  none  OFF  OFF  -41.16 -60.85  CRVBND   NA   -3.6   17.77   83.54  FCST   GOES16 23.0 
2020OCT25 113000  2.9 1000.9  43.0  2.9 2.9 2.9  none  OFF  OFF  -18.66 -57.66  CRVBND   NA   -3.6   17.79   83.55  FCST   GOES16 23.0 
2020OCT25 120000  2.9 1000.9  43.0  2.9 3.0 3.0  none  OFF  OFF  -12.16 -56.35  CRVBND   NA   -3.6   17.81   83.57  FCST   GOES16 23.1 
2020OCT25 123000  2.9 1000.9  43.0  2.9 3.0 3.0  none  OFF  OFF  -33.16 -52.40  CRVBND   NA   -2.2   17.84   83.58  FCST   GOES16 23.1 
