=====  ADT-Version 8.2.1 =====
                  ----Intensity--- -Tno Values-- ---TnoCI Rules---  -Temperature-                    
           Time         MSLPVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   MW   Storm Location  Fix
   Date    (UTC)   CI  (CKZ)(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)  Score   Lat     Lon    Mthd    Sat   VZA  Comments
2021SEP07 193000  2.0 1010.4  30.0  2.0 2.0 2.0  none  OFF  OFF  -11.16 -39.22  CRVBND   NA    NA   18.13  107.82  FCST   GOES17 31.3 
2021SEP07 200000  2.0 1010.4  30.0  2.0 2.1 2.1  none  OFF  OFF  -12.66 -38.15  CRVBND   NA    NA   18.17  107.87  FCST   GOES17 31.3 
2021SEP07 203000  2.0 1010.3  30.0  2.0 2.1 2.1  none  OFF  OFF  -12.66 -36.62  CRVBND   NA    NA   18.19  107.89  FCST   GOES17 31.3 
2021SEP07 213000  2.0 1010.3  30.0  2.0 2.0 2.0  none  OFF  OFF    1.34 -31.48  CRVBND   NA    NA   18.21  107.91  FCST   GOES17 31.3 
2021SEP07 220000  2.0 1010.3  30.0  2.0 2.2 2.3  0.2Thour OFF  OFF    9.34 -28.82  CRVBND   NA    NA   18.23  107.93  FCST   GOES17 31.3 
2021SEP07 223000  2.0 1010.3  30.0  2.0 2.1 2.1  none  OFF  OFF   11.84 -24.87  CRVBND   NA    NA   18.24  107.94  FCST   GOES17 31.3 
2021SEP07 230000  2.0 1010.3  30.0  2.0 2.0 2.0  none  OFF  OFF    7.84 -20.87  CRVBND   NA   -3.8   18.25  107.95  FCST   GOES17 31.3 
2021SEP07 233000  2.0 1010.3  30.0  2.0 2.1 2.1  none  OFF  OFF   13.84 -19.14  CRVBND   NA   -3.5   18.26  107.96  FCST   GOES17 31.3 
2021SEP08 000000  2.1 1009.7  31.0  2.1 2.2 2.4  0.2Thour OFF  OFF   11.34 -18.50  SHEAR    NA   -3.5   18.27  107.97  FCST   GOES17 31.3 
2021SEP08 003000  2.1 1009.7  31.0  2.1 2.3 2.4  0.2Thour OFF  OFF   15.84 -19.35  SHEAR    NA   -3.5   18.28  107.98  FCST   GOES17 31.3 
2021SEP08 010000  2.1 1009.7  31.0  2.1 2.4 2.5  0.2Thour OFF  OFF   16.84 -16.51  SHEAR    NA   -3.5   18.29  107.99  FCST   GOES17 31.3 
2021SEP08 013000  2.1 1009.8  31.0  2.1 2.1 2.1  none  OFF  OFF  -31.16 -26.90  CRVBND   NA   -3.5   18.14  107.31  FCST   GOES17 31.8 
2021SEP08 020000  2.2 1009.2  32.0  2.2 2.5 2.5  none  OFF  OFF  -24.66 -24.94  CRVBND   NA   -3.5   18.17  107.37  FCST   GOES17 31.7 
2021SEP08 023000  2.3 1008.6  33.0  2.3 2.6 2.8  0.5Thour OFF  OFF  -16.66 -24.99  CRVBND   NA   -3.5   18.18  107.38  FCST   GOES17 31.7 
2021SEP08 030000  2.4 1008.1  34.0  2.4 2.7 2.8  0.7T6hr  OFF  OFF    6.84 -23.75  CRVBND   NA   -3.5   18.20  107.40  FCST   GOES17 31.7 
2021SEP08 033000  2.4 1008.1  34.0  2.3 2.1 2.1  none   ON  OFF    5.34 -23.59  CRVBND   NA   -3.5   18.22  107.42  FCST   GOES17 31.7 
2021SEP08 040000  2.4 1008.0  34.0  2.4 2.5 2.5  none  OFF  OFF    8.34 -22.47  SHEAR    NA   -3.5   18.24  107.43  FCST   GOES17 31.7 
2021SEP08 043000  2.4 1008.0  34.0  2.3 2.1 2.1  none   ON  OFF   10.34 -20.84  CRVBND   NA   -3.5   18.26  107.45  FCST   GOES17 31.7 
2021SEP08 050000  2.4 1008.0  34.0  2.3 2.1 2.1  none   ON  OFF   10.34 -21.07  CRVBND   NA   -3.5   18.27  107.46  FCST   GOES17 31.7 
