=====  ADT-Version 8.2.1 =====
                  ----Intensity--- -Tno Values-- ---TnoCI Rules---  -Temperature-                    
           Time         MSLPVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   MW   Storm Location  Fix
   Date    (UTC)   CI  (CKZ)(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)  Score   Lat     Lon    Mthd    Sat   VZA  Comments
2018AUG03 203000  3.9  991.9  63.0  3.9 3.7 3.7  none  OFF  OFF  -44.46 -55.46  UNIFRM   NA   11.9   14.20  129.74  SPRL   GOES15 17.7 
2018AUG03 210000  3.9  991.9  63.0  3.9 3.7 3.7  none  OFF  OFF  -43.66 -55.66  UNIFRM   NA   11.9   14.15  129.78  SPRL   GOES15 17.6 
2018AUG03 213000  3.9  991.9  63.0  3.8 3.7 3.7  none   ON  OFF  -43.86 -55.87  UNIFRM   NA   11.9   14.15  129.97  SPRL   GOES15 17.6 
2018AUG03 220000  3.9  991.9  63.0  3.8 3.8 3.8  none   ON  OFF  -37.46 -56.87  UNIFRM   NA   11.9   14.25  129.95  SPRL   GOES15 17.7 
2018AUG03 223000  3.9  991.9  63.0  3.8 4.3 5.3  0.5Thour  ON  OFF  -19.66 -57.88  EYE     10   11.9   14.25  130.03  SPRL   GOES15 17.7 
2018AUG03 230000  3.9  991.9  63.0  3.8 4.3 5.5  0.5Thour  ON  OFF  -10.66 -59.49  EYE     11   11.9   14.25  130.11  SPRL   GOES15 17.6 
2018AUG03 233000  4.1  988.9  67.4  4.1 5.4 5.6  1.7T6hr  OFF  OFF   -6.86 -60.59  EYE     11   11.9   14.25  130.20  SPRL   GOES15 17.6 
2018AUG04 000000  4.3  985.5  72.2  4.3 5.4 5.6  1.7T6hr  OFF  OFF   -7.96 -61.45  EYE     11   11.9   14.25  130.28  SPRL   GOES15 17.6 
2018AUG04 003000  4.7  978.3  82.2  4.7 5.4 5.7  1.7T6hr  OFF  OFF   -3.76 -62.51  EYE    -99   11.9   14.15  130.36  SPRL   GOES15 17.4 
2018AUG04 010000  4.8  976.4  84.8  4.8 5.5 5.8  1.7T6hr  OFF  OFF    2.64 -63.47  EYE     13   11.9   14.15  130.44  COMBO  GOES15 17.4 
2018AUG04 013000  5.1  970.6  92.4  5.1 5.6 6.0  1.7T6hr  OFF  OFF    5.54 -64.98  EYE     12   11.9   14.15  130.52  SPRL   GOES15 17.4 
2018AUG04 020000  5.4  965.0  99.6  5.4 5.6 6.1  1.7T6hr  OFF  OFF    3.14 -66.58  EYE     11   11.9   14.15  130.50  COMBO  GOES15 17.4 
2018AUG04 023000  5.5  963.0 102.0  5.5 5.6 6.2  1.7T6hr  OFF  OFF   -2.16 -68.29  EYE     10   22.0   14.25  130.58  SPRL   GOES15 17.5 
2018AUG04 030000  5.5  962.0 102.0  5.5 5.6 6.3  1.7T6hr  OFF  OFF    7.34 -68.39  EYE     11   22.0   14.24  130.67  COMBO  GOES15 17.4 
2018AUG04 033000  5.5  962.0 102.0  5.5 5.5 6.2  1.7T6hr  OFF  OFF    2.44 -67.84  EYE     11   29.3   14.25  130.76  SPRL   GOES15 17.4 
2018AUG04 040000  5.5  962.0 102.0  5.5 5.5 6.2  1.7T6hr  OFF  OFF    1.94 -67.61  EYE    -99   27.5   14.25  130.85  COMBO  GOES15 17.4 
2018AUG04 043000  5.5  962.0 102.0  5.5 5.5 6.2  1.7T6hr  OFF  OFF   -0.86 -67.38  EYE     12   27.5   14.25  130.93  COMBO  GOES15 17.4 
2018AUG04 050000  5.5  962.0 102.0  5.5 5.5 6.0  1.7T6hr  OFF  OFF   -8.16 -66.47  EYE     11   27.5   14.26  131.02  COMBO  GOES15 17.3 
2018AUG04 053000  5.5  962.0 102.0  5.5 5.8 6.0  1.7T6hr  OFF  OFF    2.24 -65.42  EYE     12   27.5   14.27  131.11  COMBO  GOES15 17.3 
2018AUG04 060000  5.6  959.9 104.6  5.6 6.0 6.0  none  OFF  OFF    6.74 -64.34  EYE     11   27.5   14.27  131.20  COMBO  GOES15 17.3 
2018AUG04 063000  5.7  957.7 107.2  5.7 5.9 5.9  none  OFF  OFF    7.34 -63.56  EYE     12   27.5   14.28  131.39  SPRL   GOES15 17.2 
2018AUG04 070000  5.7  957.8 107.2  5.7 5.9 5.9  none  OFF  OFF    8.14 -62.44  EYE    -99   27.5   14.19  131.47  SPRL   GOES15 17.1 
2018AUG04 073000  5.7  957.8 107.2  5.7 5.8 5.8  none  OFF  OFF    5.54 -61.92  EYE     12   27.5   14.19  131.56  SPRL   GOES15 17.1 
2018AUG04 080000  5.8  955.6 109.8  5.8 5.8 5.8  none  OFF  OFF    6.64 -61.43  EYE     12   27.5   14.20  131.65  COMBO  GOES15 17.1 
2018AUG04 083000  5.8  955.6 109.8  5.8 5.8 5.8  none  OFF  OFF    7.44 -61.29  EYE     12   27.5   14.21  131.74  SPRL   GOES15 17.1 
2018AUG04 090000  5.8  955.6 109.8  5.8 5.9 5.9  none  OFF  OFF    7.14 -62.71  EYE     12   27.5   14.22  131.82  SPRL   GOES15 17.1 
2018AUG04 093000  5.8  955.6 109.8  5.8 5.8 5.8  none  OFF  OFF    6.34 -61.86  EYE    -99   27.5   14.12  131.81  COMBO  GOES15 17.0 
2018AUG04 100000  5.8  955.6 109.8  5.8 5.8 5.8  none  OFF  OFF    7.04 -62.20  EYE     11   27.5   14.15  131.85  COMBO  GOES15 17.0 
2018AUG04 103000  5.8  955.6 109.8  5.8 5.7 5.7  none  OFF  OFF   -3.56 -62.83  EYE     11   65.4   14.25  131.93  SPRL   GOES15 17.1 
2018AUG04 110000  5.8  955.6 109.8  5.7 5.7 5.7  none   ON  OFF   -0.26 -62.20  EYE     12   65.4   14.25  132.01  SPRL   GOES15 17.0 
2018AUG04 113000  5.8  955.6 109.8  5.7 5.7 5.7  none   ON  OFF    3.64 -61.46  EYE     12   65.4   14.15  132.10  COMBO  GOES15 16.9 
2018AUG04 120000  5.8  955.6 109.8  5.7 5.7 5.7  none   ON  OFF    1.64 -61.46  EYE     11   65.4   14.25  132.18  SPRL   GOES15 17.0 
2018AUG04 123000  5.8  955.6 109.8  5.7 5.7 5.7  none   ON  OFF   -2.46 -62.06  EYE     11   39.0   14.24  132.26  SPRL   GOES15 17.0 
2018AUG04 130000  5.8  955.6 109.8  5.7 5.8 5.8  none   ON  OFF   -0.26 -62.83  EYE     11   39.0   14.24  132.34  SPRL   GOES15 17.0 
2018AUG04 133000  5.8  955.6 109.8  5.7 5.8 5.8  none   ON  OFF    1.34 -63.70  EYE     11   39.0   14.24  132.42  COMBO  GOES15 17.0 
2018AUG04 140000  5.8  955.6 109.8  5.7 5.8 5.8  none   ON  OFF   -0.06 -63.62  EYE     11   39.0   14.24  132.50  SPRL   GOES15 16.9 
2018AUG04 143000  5.8  955.6 109.8  5.7 5.8 5.8  none   ON  OFF   -2.06 -63.41  EYE     12   39.0   14.24  132.58  SPRL   GOES15 16.9 
2018AUG04 150000  5.8  955.6 109.8  5.7 5.7 5.7  none   ON  OFF    1.04 -62.04  EYE     12   68.1   14.25  132.68  SPRL   GOES15 16.9 
2018AUG04 153000  5.8  955.6 109.8  5.7 5.6 5.6  none   ON  OFF    1.34 -60.75  EYE     13   68.1   14.25  132.76  SPRL   GOES15 16.9 
2018AUG04 160000  5.8  955.6 109.8  5.7 5.6 5.6  none   ON  OFF    1.04 -60.10  EYE     13   68.1   14.25  132.85  SPRL   GOES15 16.9 
2018AUG04 163000  5.8  955.6 109.8  5.7 5.6 5.6  none   ON  OFF    3.44 -60.69  EYE     13   68.1   14.25  132.83  COMBO  GOES15 16.9 
2018AUG04 170000  5.7  957.7 107.2  5.6 5.6 5.6  none   ON  OFF    8.14 -60.41  EYE     17   68.1   14.25  133.01  COMBO  GOES15 16.9 
2018AUG04 173000  5.7  957.7 107.2  5.6 5.7 5.7  none   ON  OFF    8.54 -60.49  EYE     18   68.1   14.25  133.09  COMBO  GOES15 16.8 
2018AUG04 180000  5.7  957.7 107.2  5.6 5.8 5.8  none   ON  OFF    9.34 -61.56  EYE     18   68.1   14.25  133.18  COMBO  GOES15 16.8 
2018AUG04 183000  5.7  957.7 107.2  5.6 5.9 5.9  none   ON  OFF    9.84 -63.01  EYE     19   68.1   14.24  133.26  COMBO  GOES15 16.8 
2018AUG04 190000  5.7  957.7 107.2  5.7 6.0 6.0  none  OFF  OFF   10.64 -64.56  EYE     19   68.1   14.24  133.34  COMBO  GOES15 16.8 
2018AUG04 193000  5.8  955.6 109.8  5.8 6.1 6.1  none  OFF  OFF   11.64 -65.72  EYE     18   68.1   14.24  133.42  COMBO  GOES15 16.8 
2018AUG04 200000  5.8  955.6 109.8  5.8 6.1 6.1  none  OFF  OFF   10.94 -66.06  EYE     18   68.1   14.24  133.50  COMBO  GOES15 16.8 
2018AUG04 203000  5.9  953.4 112.4  5.9 6.1 6.1  none  OFF  OFF   10.94 -66.48  EYE     17   68.1   14.24  133.59  COMBO  GOES15 16.8 
2018AUG04 210000  6.0  951.2 115.0  6.0 6.1 6.1  none  OFF  OFF    9.24 -66.24  EYE     17   68.1   14.25  133.68  COMBO  GOES15 16.8 
2018AUG04 213000  6.0  951.2 115.0  6.0 6.1 6.1  none  OFF  OFF    9.44 -66.06  EYE     17   68.1   14.25  133.76  COMBO  GOES15 16.8 
2018AUG04 220000  6.0  951.2 115.0  6.0 6.0 6.0  none  OFF  OFF    7.84 -65.44  EYE     15   68.1   14.25  133.75  COMBO  GOES15 16.8 
2018AUG04 223000  6.0  951.2 115.0  6.0 6.0 6.0  none  OFF  OFF    8.44 -65.92  EYE     13   68.1   14.25  133.83  COMBO  GOES15 16.8 
2018AUG04 230000  6.0  951.2 115.0  6.0 6.0 6.0  none  OFF  OFF    8.94 -65.84  EYE     14   68.1   14.26  133.91  COMBO  GOES15 16.8 
2018AUG04 233000  6.0  951.2 115.0  6.0 6.1 6.1  none  OFF  OFF    9.34 -65.86  EYE     14   68.1   14.26  134.10  COMBO  GOES15 16.7 
2018AUG05 000000  6.0  951.2 115.0  6.0 6.0 6.0  none  OFF  OFF    8.94 -65.00  EYE     14   68.1   14.27  134.18  COMBO  GOES15 16.7 
2018AUG05 003000  6.0  951.2 115.0  6.0 5.9 5.9  none  OFF  OFF    8.04 -64.44  EYE     16   68.1   14.27  134.26  COMBO  GOES15 16.7 
2018AUG05 010000  6.0  951.2 115.0  5.9 5.9 5.9  none   ON  OFF    5.94 -64.44  EYE     14   68.1   14.28  134.34  COMBO  GOES15 16.7 
2018AUG05 013000  6.0  951.2 115.0  5.9 5.9 5.9  none   ON  OFF    6.94 -64.17  EYE     14   68.1   14.28  134.42  COMBO  GOES15 16.7 
2018AUG05 020000  6.0  951.2 115.0  5.9 5.8 5.8  none   ON  OFF    7.14 -63.48  EYE     15   68.1   14.29  134.50  COMBO  GOES15 16.8 
2018AUG05 023000  6.0  951.2 115.0  5.9 5.7 5.7  none   ON  OFF    4.64 -62.53  EYE     16   68.1   14.30  134.58  COMBO  GOES15 16.8 
2018AUG05 030000  6.0  951.2 115.0  5.8 5.6 5.6  none   ON  FLG    4.54 -61.84  EYE     15   68.1   14.30  134.66  COMBO  GOES15 16.8 
2018AUG05 033000  6.0  951.2 115.0  5.7 5.7 5.7  none   ON  FLG    5.24 -62.12  EYE     16   38.7   14.24  134.76  COMBO  GOES15 16.7 
2018AUG05 040000  6.0  951.2 115.0  5.7 5.7 5.7  none   ON  FLG    2.24 -62.27  EYE     15   38.7   14.25  134.75  COMBO  GOES15 16.7 
2018AUG05 043000  6.0  951.2 115.0  5.7 5.5 5.5  none   ON  FLG    4.44 -60.04  EYE     14   38.7   14.26  134.93  COMBO  GOES15 16.7 
2018AUG05 050000  6.0  951.2 115.0  5.6 5.5 5.5  none   ON  FLG    6.34 -59.68  EYE     14   38.7   14.27  135.02  COMBO  GOES15 16.7 
2018AUG05 053000  6.0  951.2 115.0  5.5 5.4 5.4  none   ON  FLG    8.54 -58.94  EYE     14   38.7   14.27  135.11  COMBO  GOES15 16.7 
2018AUG05 060000  6.0  951.2 115.0  5.5 5.4 5.4  none   ON  FLG    7.34 -58.67  EYE     14   38.7   14.28  135.19  COMBO  GOES15 16.7 
2018AUG05 063000  6.0  951.2 115.0  5.4 5.3 5.3  none   ON  FLG    3.14 -58.40  EYE     14   38.7   14.29  135.28  COMBO  GOES15 16.7 
2018AUG05 070000  5.9  953.4 112.4  5.4 5.3 5.3  none   ON  FLG    4.14 -58.00  EYE     14   38.7   14.29  135.36  COMBO  GOES15 16.8 
2018AUG05 073000  5.9  953.4 112.4  5.3 5.3 5.3  none   ON  FLG    4.64 -57.73  EYE     13   38.7   14.30  135.45  COMBO  GOES15 16.8 
2018AUG05 080000  5.9  953.4 112.4  5.3 5.3 5.3  none   ON  FLG    3.14 -58.38  EYE     13   38.7   14.30  135.54  COMBO  GOES15 16.8 
2018AUG05 083000  5.9  953.4 112.4  5.3 5.3 5.3  none   ON  FLG   -2.46 -59.50  EYE     12   38.7   14.31  135.62  SPRL   GOES15 16.8 
2018AUG05 090000  5.8  955.5 109.8  5.3 5.3 5.3  none   ON  ON    -6.06 -60.47  EYE     12   38.7   14.33  135.75  SPRL   GOES15 16.8 
2018AUG05 093000  5.7  957.7 107.2  5.3 5.4 5.4  none   ON  ON    -1.26 -60.73  EYE    -99   38.7   14.24  135.85  COMBO  GOES15 16.7 
2018AUG05 100000  5.7  957.7 107.2  5.3 5.5 5.5  none   ON  ON     1.64 -61.75  EYE     13   38.7   14.25  135.95  COMBO  GOES15 16.7 
2018AUG05 103000  5.7  957.7 107.2  5.3 5.5 5.5  none   ON  ON    -7.06 -62.22  EYE     11   38.7   14.26  136.04  COMBO  GOES15 16.8 
2018AUG05 110000  5.6  959.9 104.6  5.4 5.7 5.7  none   ON  ON     2.24 -63.45  EYE    -99   38.7   14.17  136.14  COMBO  GOES15 16.7 
2018AUG05 113000  5.5  962.0 102.0  5.4 5.7 5.7  none   ON  ON     2.14 -63.90  EYE     12   38.7   14.29  136.23  COMBO  GOES15 16.8 
2018AUG05 120000  5.5  962.0 102.0  5.5 5.8 5.8  none  OFF  ON     7.54 -64.22  EYE     12   38.7   14.30  136.33  COMBO  GOES15 16.8 
2018AUG05 123000  5.6  959.8 104.6  5.6 5.9 5.9  none  OFF  ON     4.14 -64.60  EYE     11   38.7   14.31  136.32  SPRL   GOES15 16.8 
2018AUG05 130000  5.7  957.7 107.2  5.7 5.7 5.7  none  OFF  ON    -0.26 -63.89  EYE     11   38.7   14.32  136.52  COMBO  GOES15 16.9 
2018AUG05 133000  5.7  957.7 107.2  5.7 5.8 5.8  none  OFF  ON     3.84 -64.48  EYE     12   38.7   14.23  136.61  COMBO  GOES15 16.8 
2018AUG05 140000  5.7  957.7 107.2  5.7 5.6 5.6  none  OFF  ON   -12.66 -64.35  EYE     12   38.7   14.25  136.70  COMBO  GOES15 16.8 
2018AUG05 143000  5.7  957.7 107.2  5.7 5.7 5.7  none  OFF  ON    -2.36 -63.49  EYE     12   38.7   14.26  136.80  COMBO  GOES15 16.8 
2018AUG05 150000  5.7  955.7 107.2  5.7 5.7 5.7  none  OFF  ON     1.94 -63.03  EYE    -99   52.3   14.23  136.86  COMBO  GOES15 16.8 
2018AUG05 153000  5.7  955.7 107.2  5.7 5.8 5.8  none  OFF  ON     6.94 -63.22  EYE     14   52.3   14.34  136.95  COMBO  GOES15 17.0 
2018AUG05 160000  5.7  955.7 107.2  5.7 5.8 5.8  none  OFF  OFF    6.24 -63.86  EYE     14   59.8   14.25  137.05  COMBO  GOES15 16.9 
2018AUG05 163000  5.7  955.7 107.2  5.7 5.9 5.9  none  OFF  OFF    9.04 -64.01  EYE     15   59.8   14.26  137.14  COMBO  GOES15 16.9 
2018AUG05 170000  5.8  953.6 109.8  5.8 6.1 6.1  none  OFF  OFF    8.54 -66.35  EYE     17   59.8   14.27  137.24  COMBO  GOES15 16.9 
2018AUG05 173000  5.9  951.4 112.4  5.9 6.3 6.3  none  OFF  OFF    9.84 -67.75  EYE     17   59.8   14.28  137.23  COMBO  GOES15 16.9 
2018AUG05 180000  6.0  949.2 115.0  6.0 6.4 6.4  none  OFF  OFF   11.04 -68.80  EYE     18   59.8   14.30  137.42  COMBO  GOES15 17.0 
2018AUG05 183000  6.1  947.1 117.4  6.1 6.4 6.4  none  OFF  OFF   10.94 -69.33  EYE     16   59.8   14.31  137.52  COMBO  GOES15 17.0 
2018AUG05 190000  6.1  947.1 117.4  6.1 6.4 6.4  none  OFF  OFF    6.64 -69.67  EYE     15   59.8   14.32  137.61  COMBO  GOES15 17.0 
2018AUG05 193000  6.2  945.0 119.8  6.2 6.4 6.4  none  OFF  OFF   -1.46 -70.03  EYE     15   59.8   14.33  137.70  COMBO  GOES15 17.1 
2018AUG05 200000  6.3  942.9 122.2  6.3 6.4 6.4  none  OFF  OFF   -5.46 -70.40  EYE     14   59.8   14.34  137.80  COMBO  GOES15 17.1 
2018AUG05 203000  6.4  940.8 124.6  6.4 6.5 6.5  none  OFF  OFF   -5.96 -71.36  EYE     15   59.8   14.35  137.89  COMBO  GOES15 17.1 
2018AUG05 210000  6.4  940.8 124.6  6.4 6.5 6.5  none  OFF  OFF   -2.36 -70.93  EYE     16   59.8   14.42  137.95  COMBO  GOES15 17.2 
2018AUG05 213000  6.4  940.8 124.6  6.4 6.6 6.6  none  OFF  OFF   -0.26 -71.26  EYE     16   59.8   14.44  138.05  COMBO  GOES15 17.3 
2018AUG05 220000  6.4  940.8 124.6  6.4 6.6 6.6  none  OFF  OFF   -1.46 -71.75  EYE     16   59.8   14.45  138.15  COMBO  GOES15 17.3 
2018AUG05 223000  6.5  938.6 127.0  6.5 6.7 6.7  none  OFF  OFF    0.54 -71.72  EYE     18   59.8   14.47  138.25  COMBO  GOES15 17.4 
2018AUG05 230000  6.5  938.6 127.0  6.5 6.6 6.6  none  OFF  OFF    2.64 -71.29  EYE     16   59.8   14.48  138.35  COMBO  GOES15 17.4 
2018AUG05 233000  6.6  936.3 129.6  6.6 6.7 6.7  none  OFF  OFF    3.84 -71.45  EYE     18   59.8   14.50  138.45  COMBO  GOES15 17.4 
2018AUG06 000000  6.6  936.3 129.6  6.6 6.6 6.6  none  OFF  OFF    5.14 -70.37  EYE     16   59.8   14.51  138.54  COMBO  GOES15 17.5 
2018AUG06 003000  6.6  936.3 129.6  6.6 6.5 6.5  none  OFF  OFF    5.34 -69.86  EYE     16   59.8   14.53  138.64  COMBO  GOES15 17.5 
2018AUG06 010000  6.6  936.3 129.6  6.5 6.4 6.4  none   ON  OFF    6.64 -68.97  EYE     16   59.8   14.55  138.74  COMBO  GOES15 17.6 
2018AUG06 013000  6.6  936.3 129.6  6.5 6.3 6.3  none   ON  OFF    4.54 -68.49  EYE     15   59.8   14.57  138.84  COMBO  GOES15 17.6 
2018AUG06 020000  6.6  936.3 129.6  6.4 6.3 6.3  none   ON  OFF    3.14 -68.26  EYE     16   59.8   14.59  138.94  COMBO  GOES15 17.7 
2018AUG06 023000  6.6  936.3 129.6  6.4 6.2 6.2  none   ON  OFF    2.94 -67.93  EYE     15   59.8   14.58  139.05  COMBO  GOES15 17.7 
2018AUG06 030000  6.6  936.2 129.6  6.3 6.2 6.2  none   ON  FLG   -0.06 -67.84  EYE     14   59.8   14.60  139.15  COMBO  GOES15 17.8 
2018AUG06 033000  6.6  936.2 129.6  6.3 6.3 6.3  none   ON  FLG    0.84 -68.70  EYE     13   51.2   14.63  139.25  COMBO  GOES15 17.8 
2018AUG06 040000  6.6  936.2 129.6  6.2 6.3 6.3  none   ON  FLG   -0.86 -68.89  EYE     14   51.2   14.65  139.35  COMBO  GOES15 17.9 
2018AUG06 043000  6.6  936.2 129.6  6.2 6.2 6.2  none   ON  FLG   -6.26 -68.76  EYE     13   51.2   14.67  139.45  COMBO  GOES15 17.9 
2018AUG06 050000  6.6  936.2 129.6  6.2 6.2 6.2  none   ON  FLG  -14.26 -69.89  EYE     14   51.2   14.70  139.65  COMBO  GOES15 18.0 
2018AUG06 053000  6.6  936.2 129.6  6.2 6.3 6.3  none   ON  FLG  -14.56 -70.15  EYE     13   51.2   14.72  139.65  COMBO  GOES15 18.1 
2018AUG06 060000  6.6  936.2 129.6  6.2 6.5 6.5  none   ON  OFF   -7.16 -70.97  EYE     13   51.2   14.75  139.86  COMBO  GOES15 18.2 
2018AUG06 063000  6.6  936.2 129.6  6.3 6.4 6.4  none   ON  OFF   -5.76 -70.33  EYE    -99   51.2   14.67  139.96  COMBO  GOES15 18.1 
2018AUG06 070000  6.5  938.5 127.0  6.3 6.5 6.5  none   ON  OFF   -0.26 -70.34  EYE     13   51.2   14.80  140.17  COMBO  GOES15 18.3 
2018AUG06 073000  6.5  938.5 127.0  6.4 6.7 6.7  none   ON  OFF    3.24 -71.33  EYE     14   51.2   14.72  140.27  COMBO  GOES15 18.3 
2018AUG06 080000  6.5  938.5 127.0  6.5 6.7 6.7  none  OFF  OFF    2.84 -71.74  EYE     14   51.2   14.74  140.38  COMBO  GOES15 18.4 
2018AUG06 083000  6.5  938.5 127.0  6.5 6.7 6.7  none  OFF  OFF    4.84 -71.58  EYE     15   51.2   14.77  140.48  COMBO  GOES15 18.4 
2018AUG06 090000  6.6  936.2 129.6  6.6 6.9 6.9  none  OFF  OFF    6.44 -72.78  EYE     16   51.2   14.79  140.59  COMBO  GOES15 18.5 
2018AUG06 093000  6.7  933.8 132.2  6.7 7.0 7.0  none  OFF  OFF    9.44 -73.15  EYE     16   51.2   14.73  140.74  COMBO  GOES15 18.5 
2018AUG06 100000  6.7  933.8 132.2  6.7 7.0 7.0  none  OFF  OFF    8.84 -73.15  EYE     16   51.2   14.85  140.85  COMBO  GOES15 18.7 
2018AUG06 103000  6.8  931.4 134.8  6.8 6.8 6.8  none  OFF  OFF    8.14 -72.02  EYE     16   51.2   14.77  140.96  COMBO  GOES15 18.6 
2018AUG06 110000  6.8  931.4 134.8  6.8 6.7 6.7  none  OFF  OFF    7.44 -71.58  EYE     16   51.2   14.79  141.08  COMBO  GOES15 18.7 
2018AUG06 113000  6.8  931.4 134.8  6.8 6.7 6.7  none  OFF  OFF    9.24 -71.64  EYE     16   51.2   14.81  141.08  COMBO  GOES15 18.7 
2018AUG06 120000  6.8  931.4 134.8  6.8 6.7 6.7  none  OFF  OFF    7.34 -71.64  EYE     17   51.2   14.83  141.30  COMBO  GOES15 18.8 
2018AUG06 123000  6.8  931.4 134.8  6.8 6.9 6.9  none  OFF  OFF    6.34 -73.06  EYE     16   51.2   14.85  141.41  COMBO  GOES15 18.9 
2018AUG06 130000  6.8  931.4 134.8  6.8 7.0 7.0  none  OFF  OFF    5.24 -73.76  EYE     15   51.2   14.87  141.42  COMBO  GOES15 18.9 
2018AUG06 133000  6.8  931.4 134.8  6.8 6.9 6.9  none  OFF  OFF    4.44 -73.13  EYE     17   51.2   14.89  141.53  COMBO  GOES15 19.0 
2018AUG06 140000  6.8  931.4 134.8  6.8 6.8 6.8  none  OFF  OFF    5.34 -72.21  EYE     17   51.2   14.91  141.65  COMBO  GOES15 19.1 
2018AUG06 143000  6.8  931.4 134.8  6.8 6.8 6.8  none  OFF  OFF    5.64 -72.46  EYE     18   51.2   14.92  141.76  COMBO  GOES15 19.2 
2018AUG06 150000  6.8  931.3 134.8  6.8 6.8 6.8  none  OFF  OFF    8.84 -72.15  EYE     20   51.2   15.01  141.82  COMBO  GOES15 19.3 
2018AUG06 153000  6.8  931.3 134.8  6.8 6.7 6.7  none  OFF  OFF   10.14 -70.75  EYE     20   51.2   15.03  141.93  COMBO  GOES15 19.3 
2018AUG06 160000  6.8  931.3 134.8  6.8 6.8 6.8  none  OFF  OFF   11.64 -71.29  EYE     20   80.4   15.05  142.04  COMBO  GOES15 19.4 
2018AUG06 163000  6.8  931.3 134.8  6.7 6.7 6.7  none   ON  OFF   13.04 -71.02  EYE     19   80.4   15.07  142.16  COMBO  GOES15 19.5 
2018AUG06 170000  6.8  931.3 134.8  6.7 6.5 6.5  none   ON  OFF   12.34 -69.44  EYE     20   80.4   15.09  142.27  COMBO  GOES15 19.6 
2018AUG06 173000  6.8  931.3 134.8  6.7 6.6 6.6  none   ON  OFF   13.64 -69.97  EYE     20   80.4   15.11  142.38  COMBO  GOES15 19.6 
2018AUG06 180000  6.8  931.3 134.8  6.6 6.6 6.6  none   ON  OFF   14.54 -69.66  EYE     20   80.4   15.13  142.49  COMBO  GOES15 19.7 
2018AUG06 183000  6.8  931.3 134.8  6.6 6.5 6.5  none   ON  FLG   14.94 -69.33  EYE     20   80.4   15.15  142.60  COMBO  GOES15 19.8 
2018AUG06 190000  6.8  931.2 134.8  6.6 6.5 6.5  none   ON  FLG   14.74 -69.30  EYE     20   80.4   15.27  142.82  COMBO  GOES15 20.0 
2018AUG06 193000  6.8  931.2 134.8  6.5 6.6 6.6  none   ON  OFF   15.94 -69.47  EYE     21   80.4   15.29  142.93  COMBO  GOES15 20.1 
2018AUG06 200000  6.8  931.2 134.8  6.5 6.6 6.6  none   ON  OFF   15.84 -69.67  EYE     21   80.4   15.31  143.04  COMBO  GOES15 20.2 
2018AUG06 203000  6.8  931.2 134.8  6.5 6.6 6.6  none   ON  OFF   15.74 -69.44  EYE     20   80.4   15.32  143.15  COMBO  GOES15 20.3 
2018AUG06 210000  6.8  931.2 134.8  6.5 6.6 6.6  none   ON  OFF   16.34 -69.84  EYE     21   80.4   15.34  143.37  COMBO  GOES15 20.4 
2018AUG06 213000  6.8  931.2 134.8  6.5 6.7 6.7  none   ON  OFF   16.14 -70.16  EYE     21   80.4   15.36  143.48  COMBO  GOES15 20.5 
2018AUG06 220000  6.8  931.1 134.8  6.6 6.6 6.6  none   ON  OFF   15.64 -70.08  EYE     21   80.4   15.38  143.60  COMBO  GOES15 20.6 
2018AUG06 223000  6.7  933.5 132.2  6.6 6.6 6.6  none   ON  OFF   16.14 -69.94  EYE     21   80.4   15.40  143.71  COMBO  GOES15 20.6 
2018AUG06 230000  6.7  933.5 132.2  6.6 6.7 6.7  none   ON  OFF   16.34 -70.32  EYE     20   93.2   15.51  143.82  COMBO  GOES15 20.8 
2018AUG06 233000  6.7  933.4 132.2  6.6 6.6 6.6  none   ON  OFF   15.74 -69.89  EYE     20   93.2   15.53  143.94  COMBO  GOES15 20.9 
2018AUG07 000000  6.6  935.8 129.6  6.6 6.5 6.5  none   ON  OFF   15.84 -69.06  EYE     21   93.2   15.55  144.05  COMBO  GOES15 21.0 
2018AUG07 003000  6.6  935.8 129.6  6.5 6.5 6.5  none   ON  OFF   16.44 -68.77  EYE     20   93.2   15.57  144.17  COMBO  GOES15 21.1 
2018AUG07 010000  6.6  935.8 129.6  6.5 6.5 6.5  none   ON  OFF   15.64 -68.76  EYE     20   93.2   15.59  144.28  COMBO  GOES15 21.2 
2018AUG07 013000  6.6  935.8 129.6  6.5 6.5 6.5  none   ON  OFF   15.24 -69.12  EYE     20   93.2   15.61  144.40  COMBO  GOES15 21.3 
2018AUG07 020000  6.6  935.8 129.6  6.5 6.5 6.5  none   ON  OFF   13.94 -69.02  EYE     20   93.2   15.62  144.52  COMBO  GOES15 21.3 
2018AUG07 023000  6.6  935.7 129.6  6.5 6.4 6.4  none   ON  OFF   13.44 -68.45  EYE     19   93.2   15.64  144.63  COMBO  GOES15 21.4 
2018AUG07 030000  6.6  935.7 129.6  6.4 6.3 6.3  none   ON  OFF   13.04 -67.73  EYE     20   93.2   15.66  144.75  COMBO  GOES15 21.5 
2018AUG07 033000  6.6  937.8 129.6  6.4 6.3 6.3  none   ON  OFF   13.04 -67.24  EYE     20   40.9   15.62  144.93  COMBO  GOES15 21.6 
