=====  ADT-Version 8.2.1 =====
                  ----Intensity--- -Tno Values-- ---TnoCI Rules---  -Temperature-                    
           Time         MSLPVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   MW   Storm Location  Fix
   Date    (UTC)   CI  (CKZ)(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)  Score   Lat     Lon    Mthd    Sat   VZA  Comments
2016OCT07 154500  4.0  986.1  65.0  3.1 3.0 2.1  1.0T6hr   ON  FLG   16.24  -1.28  SHEAR    NA    7.3   27.47   65.31  FCST   GOES13 33.8 
2016OCT07 161500  4.0  986.1  65.0  3.1 3.0 2.3  1.0T6hr   ON  FLG   16.14  -7.66  SHEAR    NA    7.3   27.45   65.31  FCST   GOES13 33.8 
2016OCT07 171500  3.9  987.5  63.0  3.0 2.9 2.8  1.0T6hr   ON  FLG   16.64  -6.96  SHEAR    NA    7.3   27.40   65.30  FCST   GOES13 33.7 
2016OCT07 174500  3.9  987.5  63.0  3.0 3.2 3.2  none   ON  FLG   15.84 -15.98  SHEAR    NA    2.5   27.38   65.29  FCST   GOES13 33.7 
2016OCT07 181500  3.8  988.9  61.0  3.0 3.3 3.3  none   ON  OFF   14.94 -20.72  SHEAR    NA    2.5   27.35   65.28  FCST   GOES13 33.7 
2016OCT07 184500  3.7  990.2  59.0  3.1 3.4 3.4  none   ON  OFF   12.94 -26.19  SHEAR    NA    2.5   27.32   65.27  FCST   GOES13 33.6 
2016OCT07 191500  3.6  991.5  57.0  3.2 3.4 3.4  none   ON  OFF    7.84 -28.81  SHEAR    NA    2.5   27.30   65.26  FCST   GOES13 33.6 
2016OCT07 194500  3.5  992.8  55.0  3.1 2.8 2.4  0.7T6hr   ON  OFF  -12.16 -32.00  CRVBND   NA    2.5   27.27   65.25  FCST   GOES13 33.6 
2016OCT07 201500  3.4  994.2  53.0  3.1 2.9 2.9  none   ON  OFF  -38.86 -42.99  CRVBND   NA    2.5   27.06   65.22  FCST   GOES13 33.4 
2016OCT07 204500  3.3  995.5  51.0  3.0 2.6 2.5  0.7T6hr   ON  OFF  -48.26 -43.16  RCDO   NA    2.5   27.02   65.21  FCST   GOES13 33.3 
2016OCT07 211500  3.2  996.8  49.0  3.0 2.6 2.5  0.5Thour  ON  OFF  -45.66 -42.88  RCDO   NA    2.5   26.98   65.19  FCST   GOES13 33.3 
2016OCT07 214500  3.2  996.8  49.0  2.8 2.5 2.5  none   ON  FLG  -32.86 -40.58  CRVBND   NA    2.5   26.94   65.18  FCST   GOES13 33.3 
2016OCT07 221500  3.2  996.8  49.0  2.7 2.5 2.2  0.5Thour  ON  FLG  -18.06 -36.14  CRVBND   NA    6.9   26.90   65.17  FCST   GOES13 33.2 
2016OCT07 224500  3.2  996.9  49.0  2.6 2.3 2.0  0.7T6hr   ON  FLG   -3.86 -30.90  CRVBND   NA    6.9   26.86   65.15  FCST   GOES13 33.2 
2016OCT07 231500  3.2  996.9  49.0  2.5 2.3 2.0  0.7T6hr   ON  FLG    2.84 -24.20  CRVBND   NA    3.4   26.81   65.14  FCST   GOES13 33.1 
2016OCT07 234500  3.2  996.9  49.0  2.4 2.3 2.3  none   ON  FLG   10.54 -19.55  CRVBND   NA    3.4   26.77   65.13  FCST   GOES13 33.1 
2016OCT08 001500  3.2  994.9  49.0  2.5 3.0 3.0  none   ON  FLG   12.14 -19.27  SHEAR    NA    3.4   26.73   65.12  FCST   GOES13 33.1 
2016OCT08 004500  3.2  995.0  49.0  2.5 2.9 3.0  0.5Thour  ON  FLG   14.24 -20.69  SHEAR    NA    3.4   26.68   65.11  FCST   GOES13 33.0 
2016OCT08 011500  3.2  995.0  49.0  2.6 3.0 3.0  none   ON  OFF   12.84 -21.03  SHEAR    NA    3.4   26.64   65.09  FCST   GOES13 33.0 
2016OCT08 014500  3.1  996.2  47.0  2.6 3.0 3.0  none   ON  OFF   10.94 -19.80  SHEAR    NA    3.4   26.59   65.08  FCST   GOES13 32.9 
2016OCT08 021500  3.1  996.3  47.0  2.8 3.1 3.2  0.5Thour  ON  OFF   11.44 -25.58  SHEAR    NA    3.4   26.37   65.31  FCST   GOES13 32.6 
2016OCT08 024500  3.0  997.6  45.0  3.0 3.1 3.2  0.5Thour  ON  OFF   10.04 -23.96  SHEAR    NA    3.4   26.32   65.30  FCST   GOES13 32.6 
2016OCT08 031500  3.0  997.6  45.0  3.0 3.3 3.3  none  OFF  OFF   11.04 -24.51  SHEAR    NA    3.4   26.28   65.30  FCST   GOES13 32.5 
2016OCT08 034500  3.0  997.6  45.0  3.0 3.2 3.2  none  OFF  OFF   10.54 -24.25  SHEAR    NA    3.4   26.23   65.29  FCST   GOES13 32.5 
2016OCT08 041500  3.1  996.4  47.0  3.1 3.1 3.1  none  OFF  OFF   13.54 -20.43  SHEAR    NA    3.4   26.18   65.29  FCST   GOES13 32.4 
2016OCT08 044500  3.1  996.5  47.0  3.0 2.5 2.5  none   ON  OFF   16.84 -13.09  SHEAR    NA    3.4   26.13   65.28  FCST   GOES13 32.4 
2016OCT08 051500  3.1  996.5  47.0  2.9 2.6 2.3  0.5Thour  ON  OFF   16.84 -12.57  SHEAR    NA    3.4   26.09   65.27  FCST   GOES13 32.3 
2016OCT08 054500  3.1  996.5  47.0  2.9 2.5 2.1  0.5Thour  ON  OFF   16.84  -4.85  SHEAR    NA    3.4   26.04   65.26  FCST   GOES13 32.3 
2016OCT08 061500  3.1  995.5  47.0  2.8 2.4 2.0  0.5Thour  ON  FLG   16.64  -1.81  SHEAR    NA    3.4   26.00   65.25  FCST   GOES13 32.2 
2016OCT08 064500  3.1  995.6  47.0  2.6 2.4 1.5  0.5Thour  ON  FLG   18.34   0.04  SHEAR    NA    3.4   25.95   65.24  FCST   GOES13 32.2 
2016OCT08 071500  3.1  995.6  47.0  2.4 2.3 1.5  0.5Thour  ON  FLG   18.44   1.45  SHEAR    NA   -6.9   25.91   65.23  FCST   GOES13 32.1 
2016OCT08 074500  3.1  995.6  47.0  2.4 2.1 1.5  0.5Thour  ON  FLG   18.64   3.82  SHEAR    NA   -6.9   25.86   65.21  FCST   GOES13 32.1 
2016OCT08 081500  3.1  995.6  47.0  2.3 1.9 1.5  0.5Thour  ON  FLG   19.44   9.03  SHEAR    NA   -6.9   25.95   65.58  FCST   GOES13 32.1 
2016OCT08 084500  3.1  995.6  47.0  2.1 2.0 1.5  1.0T6hr   ON  FLG   20.14   9.07  SHEAR    NA   -6.9   25.92   65.59  FCST   GOES13 32.0 
2016OCT08 091500  3.1  995.6  47.0  2.1 2.0 1.5  1.0T6hr   ON  FLG   18.24   8.86  SHEAR    NA   -6.9   25.88   65.60  FCST   GOES13 32.0 
2016OCT08 094500  3.1  995.6  47.0  2.1 2.0 1.5  1.0T6hr   ON  FLG   17.64   6.43  SHEAR    NA   -6.9   25.84   65.61  FCST   GOES13 31.9 
2016OCT08 101500  3.0  996.9  45.0  2.0 2.1 1.5  1.0T6hr   ON  FLG   18.94   6.14  SHEAR    NA   -6.9   25.80   65.62  FCST   GOES13 31.9 
2016OCT08 104500  3.0  996.9  45.0  2.0 2.0 1.5  1.0T6hr   ON  FLG   17.24   7.41  SHEAR    NA   -6.9   25.77   65.62  FCST   GOES13 31.8 
2016OCT08 111500  2.9  998.1  43.0  1.9 1.9 1.5  1.0T6hr   ON  FLG   19.84   6.87  SHEAR    NA   -6.9   25.73   65.63  FCST   GOES13 31.8 
2016OCT08 114500  2.9  998.1  43.0  1.9 1.9 1.5  1.0T6hr   ON  OFF   20.44   6.89  SHEAR    NA   -4.9   25.69   65.63  FCST   GOES13 31.7 
2016OCT08 121500  2.8 1000.4  41.0  1.9 1.8 1.5  1.0T6hr   ON  OFF   19.24   5.98  SHEAR    NA   -4.9   25.65   65.63  FCST   GOES13 31.7 
2016OCT08 124500  2.6 1002.7  37.0  1.9 1.6 1.5  1.0T6hr   ON  FLG   21.04   6.16  SHEAR    NA   -4.9   25.61   65.63  FCST   GOES13 31.7 
2016OCT08 131500  2.4 1004.5  34.0  1.8 1.5 1.5  none   ON  FLG   21.04   5.09  SHEAR    NA   -4.9   25.57   65.63  FCST   GOES13 31.6 
2016OCT08 134500  2.4 1004.5  34.0  1.7 1.5 1.5  none   ON  FLG   21.24  -1.50  SHEAR    NA   -4.9   25.52   65.63  FCST   GOES13 31.6 
2016OCT08 141500  2.3 1005.2  33.0  1.7 2.3 3.3  0.5Thour  ON  OFF   20.64 -14.97  SHEAR    NA   -4.9   25.25   65.70  FCST   GOES13 31.3 
2016OCT08 144500  2.1 1006.4  31.0  1.8 2.2 3.4  0.5Thour  ON  OFF   -9.86 -28.80  SHEAR    NA   -4.9   25.22   65.70  FCST   GOES13 31.2 
2016OCT08 151500  2.1 1006.4  31.0  1.8 2.2 3.0  0.5Thour  ON  OFF  -26.16 -35.49  CRVBND   NA   -4.9   25.18   65.70  FCST   GOES13 31.2 
2016OCT08 154500  2.1 1006.4  31.0  1.9 2.3 2.5  0.5Thour  ON  OFF  -67.86 -42.49  RCDO   NA   -4.9   25.15   65.70  FCST   GOES13 31.1 
2016OCT08 161500  2.0 1007.0  30.0  2.0 2.3 2.5  0.5Thour  ON  OFF  -71.96 -49.28  RCDO   NA   -4.9   25.11   65.70  FCST   GOES13 31.1 
2016OCT08 171500  2.3 1005.3  33.0  2.3 2.5 3.1  0.5Thour OFF  OFF  -73.86 -59.99  RCDO   NA   -4.9   25.04   65.70  FCST   GOES13 31.0 
2016OCT08 174500  2.3 1005.3  33.0  2.3 2.6 3.1  0.7T6hr  OFF  OFF  -73.36 -59.28  RCDO   NA   -4.9   25.01   65.70  FCST   GOES13 31.0 
2016OCT08 181500  2.4 1004.8  34.0  2.4 2.6 2.8  0.7T6hr  OFF  OFF  -71.96 -54.55  RCDO   NA   -4.9   24.98   65.70  FCST   GOES13 31.0 
2016OCT08 184500  2.4 1003.8  34.0  2.4 2.5 2.5  none  OFF  OFF  -59.96 -50.72  RCDO   NA   -4.9   24.94   65.70  FCST   GOES13 30.9 
2016OCT08 191500  2.5 1003.2  35.0  2.5 2.5 2.8  0.7T6hr  OFF  OFF  -20.66 -46.39  CRVBND   NA   -4.9   24.91   65.70  FCST   GOES13 30.9 
2016OCT08 194500  2.5 1003.3  35.0  2.5 2.4 2.7  0.7T6hr  OFF  OFF   -5.56 -41.08  CRVBND   NA   -4.9   24.87   65.70  FCST   GOES13 30.9 
2016OCT08 201500  2.5 1003.3  35.0  2.5 2.4 2.4  none  OFF  OFF   10.74 -35.82  CRVBND   NA   -4.9   24.85   65.80  FCST   GOES13 30.8 
2016OCT08 204500  2.5 1003.3  35.0  2.5 2.5 2.5  none  OFF  OFF    5.84 -33.79  CRVBND   NA   -4.9   24.82   65.80  FCST   GOES13 30.8 
2016OCT08 211500  2.5 1003.3  35.0  2.4 2.5 2.5  none   ON  OFF  -54.76 -41.60  RCDO   NA   -4.9   24.78   65.80  FCST   GOES13 30.7 
2016OCT08 214500  2.5 1003.3  35.0  2.4 2.5 2.5  none   ON  OFF  -64.96 -49.08  RCDO   NA   -4.9   24.74   65.81  FCST   GOES13 30.7 
2016OCT08 221500  2.5 1003.3  35.0  2.5 2.7 2.7  none  OFF  OFF  -67.86 -53.32  RCDO   NA   -4.9   24.71   65.81  FCST   GOES13 30.6 
2016OCT08 224500  2.5 1003.4  35.0  2.5 2.8 2.8  none  OFF  OFF  -67.86 -54.19  RCDO   NA   -4.5   24.67   65.81  FCST   GOES13 30.6 
2016OCT08 231500  2.5 1003.4  35.0  2.5 2.6 2.6  none  OFF  OFF  -68.76 -51.39  RCDO   NA   -4.5   24.63   65.82  FCST   GOES13 30.5 
2016OCT08 234500  2.5 1003.4  35.0  2.5 2.5 2.5  none  OFF  OFF  -64.96 -49.82  RCDO   NA   -4.5   24.59   65.82  FCST   GOES13 30.5 
2016OCT09 001500  2.5 1003.4  35.0  2.5 2.5 2.5  none  OFF  OFF  -49.76 -47.79  RCDO   NA   -4.5   24.56   65.83  FCST   GOES13 30.5 
2016OCT09 004500  2.6 1002.3  37.0  2.6 2.9 2.9  none  OFF  OFF  -37.36 -47.16  CRVBND   NA   -4.5   24.52   65.84  FCST   GOES13 30.4 
2016OCT09 011500  2.6 1002.3  37.0  2.6 2.5 2.5  none  OFF  OFF  -61.46 -48.70  RCDO   NA   -4.5   24.49   65.84  FCST   GOES13 30.4 
2016OCT09 014500  2.6 1002.3  37.0  2.6 2.5 2.5  none  OFF  OFF  -53.16 -48.96  RCDO   NA   -4.5   24.45   65.85  FCST   GOES13 30.3 
2016OCT09 021500  2.6 1002.3  37.0  2.5 2.6 2.6  none   ON  OFF  -64.96 -51.02  RCDO   NA   -4.5   24.45   65.70  FCST   GOES13 30.4 
2016OCT09 024500  2.6 1002.3  37.0  2.5 2.5 2.5  none   ON  OFF  -61.86 -48.37  RCDO   NA   -4.5   24.42   65.70  FCST   GOES13 30.4 
2016OCT09 031500  2.6 1002.3  37.0  2.6 2.7 2.7  none  OFF  OFF  -34.76 -46.97  CRVBND   NA   -4.5   24.38   65.70  FCST   GOES13 30.3 
2016OCT09 034500  2.6 1002.4  37.0  2.6 2.9 2.9  none  OFF  OFF  -40.06 -50.08  CRVBND   NA   -4.5   24.35   65.70  FCST   GOES13 30.3 
2016OCT09 041500  2.6 1002.4  37.0  2.6 2.9 2.9  none  OFF  OFF  -65.76 -55.96  RCDO   NA   -4.5   24.32   65.70  FCST   GOES13 30.3 
2016OCT09 044500  2.7 1001.2  39.0  2.7 2.9 2.9  none  OFF  OFF  -74.36 -64.51  UNIFRM   NA   -4.5   24.29   65.70  FCST   GOES13 30.2 
2016OCT09 051500  2.8 1000.0  41.0  2.8 3.1 3.6  0.5Thour OFF  OFF  -70.06 -70.96  UNIFRM   NA   -4.5   24.26   65.70  FCST   GOES13 30.2 
2016OCT09 054500  2.8 1000.0  41.0  2.8 3.2 4.1  0.7T6hr  OFF  OFF  -71.46 -72.57  UNIFRM   NA   -4.5   24.23   65.70  FCST   GOES13 30.2 
2016OCT09 061500  2.9  998.8  43.0  2.9 3.2 4.2  0.7T6hr  OFF  OFF  -71.46 -72.70  UNIFRM   NA   -4.5   24.20   65.70  FCST   GOES13 30.1 
2016OCT09 064500  3.0  997.6  45.0  3.0 3.3 4.3  0.7T6hr  OFF  OFF  -68.76 -72.40  UNIFRM   NA  -11.6   24.18   65.70  FCST   GOES13 30.1 
2016OCT09 071500  3.1  996.4  47.0  3.1 3.3 4.4  0.7T6hr  OFF  OFF  -70.56 -70.98  UNIFRM   NA  -11.6   24.15   65.70  FCST   GOES13 30.1 
2016OCT09 074500  3.1  996.4  47.0  3.1 3.3 4.3  0.7T6hr  OFF  OFF  -69.66 -69.69  UNIFRM   NA  -11.6   24.13   65.70  FCST   GOES13 30.1 
2016OCT09 081500  3.2  995.1  49.0  3.2 3.2 4.2  0.7T6hr  OFF  OFF  -66.56 -67.73  EMBC     NA  -11.6   24.30   65.70  FCST   GOES13 30.2 
2016OCT09 084500  3.2  995.1  49.0  3.2 3.2 4.0  0.7T6hr  OFF  OFF  -70.56 -64.67  UNIFRM   NA  -11.6   24.30   65.70  FCST   GOES13 30.2 
2016OCT09 091500  3.2  995.1  49.0  3.2 3.3 3.7  0.7T6hr  OFF  OFF  -67.46 -62.75  UNIFRM   NA  -11.6   24.30   65.70  FCST   GOES13 30.2 
2016OCT09 094500  3.2  995.1  49.0  3.2 3.3 3.3  none  OFF  OFF  -66.16 -58.65  UNIFRM   NA  -11.6   24.30   65.70  FCST   GOES13 30.2 
2016OCT09 101500  3.2  995.1  49.0  3.2 3.1 3.1  none  OFF  OFF  -60.66 -55.34  UNIFRM   NA  -11.6   24.29   65.69  FCST   GOES13 30.2 
2016OCT09 104500  3.2  995.1  49.0  3.1 2.9 2.9  none   ON  OFF  -58.16 -53.54  UNIFRM   NA  -11.6   24.29   65.69  FCST   GOES13 30.2 
2016OCT09 111500  3.2  995.1  49.0  3.1 3.1 3.1  none   ON  OFF  -56.76 -51.54  RCDO   NA  -11.8   24.29   65.68  FCST   GOES13 30.2 
2016OCT09 114500  3.2  995.1  49.0  3.0 2.7 2.7  none   ON  OFF  -35.66 -48.38  CRVBND   NA  -11.8   24.28   65.68  FCST   GOES13 30.2 
2016OCT09 121500  3.2  995.1  49.0  2.9 2.8 2.8  none   ON  FLG  -24.56 -47.03  CRVBND   NA  -11.8   24.28   65.67  FCST   GOES13 30.2 
2016OCT09 124500  3.2  995.1  49.0  2.9 2.5 2.2  0.5Thour  ON  FLG  -60.66 -44.20  UNIFRM   NA  -11.8   24.28   65.67  FCST   GOES13 30.2 
2016OCT09 131500  3.2  995.1  49.0  2.7 2.4 2.1  0.5Thour  ON  FLG  -52.46 -41.53  UNIFRM   NA  -11.8   24.28   65.66  FCST   GOES13 30.2 
2016OCT09 134500  3.2  995.1  49.0  2.6 2.4 2.2  0.5Thour  ON  FLG  -41.36 -38.73  CRVBND   NA  -11.8   24.28   65.66  FCST   GOES13 30.2 
2016OCT09 141500  3.2  995.3  49.0  2.6 2.8 2.8  none   ON  FLG  -21.26 -53.86  CRVBND   NA  -11.8   23.99   65.40  FCST   GOES13 30.0 
2016OCT09 144500  3.2  995.2  49.0  2.6 2.8 2.8  none   ON  FLG  -35.66 -50.70  CRVBND   NA  -11.8   24.00   65.40  FCST   GOES13 30.0 
2016OCT09 151500  3.2  995.2  49.0  2.6 2.5 2.5  none   ON  FLG  -50.96 -48.10  RCDO   NA  -11.8   24.00   65.40  FCST   GOES13 30.0 
2016OCT09 154500  3.2  995.2  49.0  2.5 2.5 2.5  none   ON  FLG  -59.96 -43.87  RCDO   NA  -11.8   24.01   65.39  FCST   GOES13 30.1 
2016OCT09 161500  3.2  995.2  49.0  2.5 2.5 2.5  none   ON  FLG  -67.86 -44.72  RCDO   NA  -11.8   24.03   65.39  FCST   GOES13 30.1 
2016OCT09 171500  3.1  996.5  47.0  2.6 2.8 2.8  none   ON  OFF  -73.36 -54.15  RCDO   NA   -0.2   24.06   65.38  FCST   GOES13 30.1 
2016OCT09 174500  3.0  997.7  45.0  2.7 3.1 3.1  none   ON  OFF  -71.06 -58.76  RCDO   NA   -0.2   24.07   65.38  FCST   GOES13 30.1 
2016OCT09 181500  2.9  998.9  43.0  2.7 3.1 3.4  0.5Thour  ON  OFF  -70.56 -60.82  RCDO   NA   -0.2   24.09   65.37  FCST   GOES13 30.1 
2016OCT09 184500  2.9  998.7  43.0  2.8 3.2 3.2  none   ON  OFF  -70.06 -62.58  UNIFRM   NA   -0.2   24.11   65.36  FCST   GOES13 30.2 
2016OCT09 191500  2.9  998.7  43.0  2.9 3.2 3.4  0.5Thour OFF  OFF  -67.06 -62.64  UNIFRM   NA   -0.2   24.14   65.36  FCST   GOES13 30.2 
2016OCT09 194500  3.1  996.4  47.0  3.1 3.3 3.6  0.7T6hr  OFF  OFF  -62.56 -62.36  UNIFRM   NA   -0.2   24.16   65.35  FCST   GOES13 30.2 
2016OCT09 201500  3.1  996.4  47.0  3.1 3.3 3.9  0.7T6hr  OFF  OFF  -62.96 -61.58  UNIFRM   NA   -0.2   24.16   65.30  FCST   GOES13 30.2 
2016OCT09 204500  3.2  995.2  49.0  3.2 3.3 4.1  0.7T6hr  OFF  OFF  -62.16 -58.07  UNIFRM   NA   -0.2   24.19   65.30  FCST   GOES13 30.3 
2016OCT09 211500  3.2  995.1  49.0  3.2 3.3 3.8  0.7T6hr  OFF  OFF  -58.16 -54.79  UNIFRM   NA   -0.2   24.21   65.30  FCST   GOES13 30.3 
2016OCT09 214500  3.2  995.1  49.0  3.2 3.2 3.7  0.7T6hr  OFF  OFF  -51.26 -51.64  UNIFRM   NA   -0.2   24.25   65.29  FCST   GOES13 30.3 
2016OCT09 221500  3.2  995.1  49.0  3.1 2.7 2.2  0.5Thour  ON  OFF  -40.06 -47.72  CRVBND   NA   -0.2   24.28   65.29  FCST   GOES13 30.4 
2016OCT09 224500  3.2  995.1  49.0  3.1 2.7 2.3  0.5Thour  ON  OFF    1.64 -42.52  CRVBND   NA    4.0   24.32   65.28  FCST   GOES13 30.4 
2016OCT09 231500  3.2  995.1  49.0  3.0 2.6 2.0  0.5Thour  ON  OFF   10.54 -34.74  CRVBND   NA    4.0   24.36   65.28  FCST   GOES13 30.5 
2016OCT09 234500  3.2  995.1  49.0  2.9 2.6 2.1  0.5Thour  ON  FLG   12.84 -36.06  CRVBND   NA    4.0   24.40   65.27  FCST   GOES13 30.5 
2016OCT10 001500  3.2  995.0  49.0  2.8 2.5 2.3  0.5Thour  ON  FLG   15.64 -31.33  CRVBND   NA    4.0   24.44   65.27  FCST   GOES13 30.6 
2016OCT10 004500  3.2  995.0  49.0  2.6 2.4 2.3  0.5Thour  ON  FLG   16.94 -26.30  CRVBND   NA    4.0   24.49   65.26  FCST   GOES13 30.6 
2016OCT10 011500  3.2  995.0  49.0  2.5 2.3 2.3  none   ON  FLG   17.44 -20.94  CRVBND   NA    4.0   24.53   65.25  FCST   GOES13 30.7 
2016OCT10 014500  3.2  995.0  49.0  2.5 2.7 2.7  none   ON  FLG   16.94 -15.32  SHEAR    NA    4.0   24.58   65.25  FCST   GOES13 30.7 
2016OCT10 021500  3.2  995.1  49.0  2.5 3.0 3.1  0.5Thour  ON  FLG   14.84 -19.88  SHEAR    NA    4.0   24.33   65.30  FCST   GOES13 30.4 
2016OCT10 024500  3.2  995.1  49.0  2.6 2.9 2.9  none   ON  OFF   14.64 -19.38  SHEAR    NA    4.0   24.38   65.30  FCST   GOES13 30.5 
2016OCT10 031500  3.2  995.0  49.0  2.6 2.4 2.4  none   ON  OFF   16.64 -18.16  SHEAR    NA    4.0   24.42   65.30  FCST   GOES13 30.5 
2016OCT10 034500  3.2  995.0  49.0  2.5 2.4 2.4  none   ON  OFF   15.44 -16.36  SHEAR    NA    4.0   24.47   65.30  FCST   GOES13 30.6 
2016OCT10 041500  3.1  996.2  47.0  2.5 2.4 2.4  none   ON  OFF   13.74 -13.58  SHEAR    NA    4.0   24.51   65.30  FCST   GOES13 30.6 
2016OCT10 044500  3.1  996.2  47.0  2.5 2.4 2.4  none   ON  OFF   15.74 -14.55  SHEAR    NA    4.0   24.55   65.30  FCST   GOES13 30.7 
2016OCT10 051500  3.0  997.4  45.0  2.6 3.0 3.0  none   ON  OFF   15.34 -18.00  SHEAR    NA    4.0   24.59   65.30  FCST   GOES13 30.7 
2016OCT10 054500  2.9  998.5  43.0  2.6 2.9 2.9  none   ON  OFF   14.64 -21.60  SHEAR    NA    4.0   24.63   65.29  FCST   GOES13 30.8 
2016OCT10 061500  2.8  999.5  41.0  2.6 3.0 3.0  none   ON  OFF   13.94 -22.28  SHEAR    NA    4.0   24.67   65.29  FCST   GOES13 30.8 
2016OCT10 064500  2.7 1000.5  39.0  2.7 3.0 3.0  none   ON  OFF   14.74 -23.24  SHEAR    NA    4.0   24.71   65.29  FCST   GOES13 30.8 
2016OCT10 071500  2.9  997.0  43.0  2.9 3.1 3.1  none  OFF  OFF   12.54 -24.11  SHEAR    NA    4.0   24.75   65.29  FCST   GOES13 30.9 
2016OCT10 074500  2.9  996.9  43.0  2.9 3.0 3.0  none  OFF  OFF    8.84 -25.31  SHEAR    NA    4.0   24.79   65.29  FCST   GOES13 30.9 
2016OCT10 081500  2.9  996.9  43.0  2.9 2.4 2.3  0.5Thour OFF  OFF   -6.36 -27.08  CRVBND   NA    4.0   24.94   65.20  FCST   GOES13 31.1 
2016OCT10 084500  2.9  996.9  43.0  2.8 2.5 2.5  none   ON  OFF  -58.86 -30.98  RCDO   NA    4.0   24.98   65.20  FCST   GOES13 31.2 
2016OCT10 091500  2.9  996.8  43.0  2.7 2.5 2.5  none   ON  OFF  -58.56 -35.64  RCDO   NA    4.0   25.02   65.20  FCST   GOES13 31.2 
2016OCT10 094500  2.9  996.8  43.0  2.6 2.3 2.3  none   ON  OFF  -57.46 -37.90  UNIFRM   NA    4.0   25.06   65.20  FCST   GOES13 31.2 
2016OCT10 101500  2.9  996.8  43.0  2.6 2.8 2.8  none   ON  OFF  -53.16 -38.42  RCDO   NA    4.0   25.10   65.20  FCST   GOES13 31.3 
2016OCT10 104500  2.9  996.8  43.0  2.6 2.8 2.8  none   ON  OFF  -47.66 -39.62  CRVBND   NA    4.0   25.14   65.21  FCST   GOES13 31.3 
2016OCT10 111500  2.9  996.8  43.0  2.5 2.2 2.2  none   ON  FLG  -42.66 -41.49  CRVBND   NA    2.4   25.19   65.21  FCST   GOES13 31.4 
2016OCT10 114500  2.9  996.8  43.0  2.5 3.0 3.0  none   ON  OFF  -44.86 -45.36  CRVBND   NA    2.4   25.23   65.21  FCST   GOES13 31.4 
2016OCT10 121500  2.9  996.7  43.0  2.6 3.0 3.0  none   ON  OFF  -63.76 -51.28  UNIFRM   NA    2.4   25.28   65.22  FCST   GOES13 31.5 
2016OCT10 124500  2.9  996.7  43.0  2.7 3.0 3.4  0.5Thour  ON  OFF  -62.56 -56.44  UNIFRM   NA    2.4   25.32   65.22  FCST   GOES13 31.5 
2016OCT10 131500  2.9  996.7  43.0  2.8 3.1 3.6  0.5Thour  ON  OFF  -59.96 -56.97  UNIFRM   NA    2.4   25.37   65.23  FCST   GOES13 31.6 
2016OCT10 134500  2.9  997.0  43.0  2.9 3.2 3.6  0.5Thour OFF  OFF  -49.16 -54.63  UNIFRM   NA    2.4   25.41   65.23  FCST   GOES13 31.6 
2016OCT10 141500  2.9  996.9  43.0  2.8 2.3 2.3  none   ON  OFF  -10.96 -51.15  CRVBND   NA    2.4   25.63   65.20  FCST   GOES13 31.9 
2016OCT10 144500  2.9  996.9  43.0  2.8 2.4 2.1  0.5Thour  ON  OFF  -19.36 -51.04  CRVBND   NA    2.4   25.68   65.20  FCST   GOES13 31.9 
2016OCT10 151500  2.9  996.9  43.0  2.7 2.4 2.4  none   ON  OFF  -13.86 -50.74  CRVBND   NA    2.4   25.72   65.20  FCST   GOES13 31.9 
2016OCT10 154500  2.9  996.9  43.0  2.7 2.5 2.5  none   ON  OFF  -34.96 -49.43  CRVBND   NA    2.4   25.77   65.21  FCST   GOES13 32.0 
2016OCT10 161500  2.9  996.9  43.0  2.6 2.5 2.5  none   ON  OFF  -30.46 -46.93  CRVBND   NA    2.4   25.81   65.21  FCST   GOES13 32.0 
2016OCT10 164500  2.9  996.8  43.0  2.5 2.7 2.7  none   ON  OFF  -26.86 -45.59  CRVBND   NA   -6.6   25.85   65.22  FCST   GOES13 32.1 
2016OCT10 171500  2.9  996.8  43.0  2.5 2.8 2.8  none   ON  OFF  -32.16 -44.38  CRVBND   NA   -6.6   25.90   65.22  FCST   GOES13 32.1 
2016OCT10 174500  2.9  996.8  43.0  2.5 2.8 2.8  none   ON  OFF  -43.46 -43.89  CRVBND   NA   -6.6   25.94   65.23  FCST   GOES13 32.2 
2016OCT10 181500  2.9  996.8  43.0  2.5 2.4 2.4  none   ON  OFF  -40.86 -43.78  CRVBND   NA   -6.6   25.98   65.24  FCST   GOES13 32.2 
2016OCT10 184500  2.9  997.5  43.0  2.6 2.7 2.7  none   ON  OFF  -44.26 -45.24  CRVBND   NA   -6.6   26.02   65.25  FCST   GOES13 32.2 
2016OCT10 191500  2.9  997.5  43.0  2.6 2.9 2.9  none   ON  OFF  -44.86 -47.03  CRVBND   NA   -6.6   26.06   65.26  FCST   GOES13 32.3 
2016OCT10 194500  2.9  997.5  43.0  2.7 2.9 2.9  none   ON  OFF  -38.56 -48.18  CRVBND   NA   -6.6   26.09   65.27  FCST   GOES13 32.3 
2016OCT10 201500  2.8  998.4  41.0  2.6 2.1 2.0  0.7T6hr   ON  OFF  -24.76 -46.87  CRVBND   NA   -6.6   26.23   65.38  FCST   GOES13 32.4 
