=====  ADT-Version 8.2.1 =====
                  ----Intensity--- -Tno Values-- ---TnoCI Rules---  -Temperature-                    
           Time         MSLPVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   MW   Storm Location  Fix
   Date    (UTC)   CI  (CKZ)(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)  Score   Lat     Lon    Mthd    Sat   VZA  Comments
2020SEP07 013000  2.0 1009.7  30.0  2.0 2.0 2.0  none  OFF  OFF   13.34 -26.07  CRVBND   NA    NA   17.00   41.40  FCST   GOES16 43.1 
2020SEP07 020000  2.1 1009.3  31.0  2.1 2.2 2.3  0.2Thour OFF  OFF   13.34 -21.06  CRVBND   NA    NA   17.00   41.43  FCST   GOES16 43.0 
2020SEP07 023000  2.1 1009.3  31.0  2.1 2.2 2.5  0.2Thour OFF  OFF   14.84 -21.64  SHEAR    NA    NA   17.00   41.47  FCST   GOES16 43.0 
2020SEP07 030000  2.2 1008.8  32.0  2.2 2.4 2.5  0.2Thour OFF  OFF   15.34 -23.03  SHEAR    NA    NA   17.00   41.50  FCST   GOES16 43.0 
2020SEP07 033000  2.2 1008.8  32.0  2.2 2.4 2.5  0.2Thour OFF  OFF   14.34 -25.24  SHEAR    NA    NA   17.00   41.53  FCST   GOES16 42.9 
2020SEP07 040000  2.2 1008.8  32.0  2.2 2.2 2.0  0.2Thour OFF  OFF    5.34 -28.04  CRVBND   NA    NA   17.00   41.57  FCST   GOES16 42.9 
2020SEP07 043000  2.2 1008.8  32.0  2.2 2.2 2.2  none  OFF  OFF   -5.66 -31.85  CRVBND   NA    NA   17.00   41.60  FCST   GOES16 42.9 
2020SEP07 050000  2.2 1008.8  32.0  2.2 2.4 2.8  0.2Thour OFF  OFF  -48.16 -35.98  CRVBND   NA    NA   17.00   41.64  FCST   GOES16 42.8 
2020SEP07 053000  2.3 1008.2  33.0  2.3 2.4 2.5  0.2Thour OFF  OFF  -61.16 -39.50  RCDO   NA    NA   16.99   41.67  FCST   GOES16 42.8 
2020SEP07 060000  2.3 1008.2  33.0  2.3 2.5 2.5  none  OFF  OFF  -63.16 -41.51  RCDO   NA    NA   16.99   41.71  FCST   GOES16 42.8 
2020SEP07 063000  2.3 1008.2  33.0  2.3 2.5 2.5  none  OFF  OFF  -65.16 -44.05  RCDO   NA    NA   16.99   41.74  FCST   GOES16 42.7 
2020SEP07 070000  2.4 1007.5  34.0  2.4 2.6 2.6  none  OFF  OFF  -31.16 -41.05  CRVBND   NA    NA   17.23   42.06  FCST   GOES16 42.5 
2020SEP07 073000  2.4 1007.5  34.0  2.4 2.7 2.8  0.2Thour OFF  OFF  -43.16 -44.16  CRVBND   NA    NA   17.25   42.04  FCST   GOES16 42.6 
2020SEP07 080000  2.5 1006.9  35.0  2.5 2.7 2.7  none  OFF  OFF  -60.16 -46.73  RCDO   NA    NA   17.27   42.06  FCST   GOES16 42.6 
2020SEP07 083000  2.6 1005.8  37.0  2.6 2.8 2.8  none  OFF  OFF  -53.16 -48.48  RCDO   NA   -2.1   17.29   42.08  FCST   GOES16 42.5 
2020SEP07 090000  2.6 1005.8  37.0  2.5 2.3 2.3  none   ON  OFF  -49.16 -49.67  UNIFRM   NA   -2.1   17.30   42.10  FCST   GOES16 42.5 
