=====  ADT-Version 8.2.1 =====
                  ----Intensity--- -Tno Values-- ---TnoCI Rules---  -Temperature-                    
           Time         MSLPVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   MW   Storm Location  Fix
   Date    (UTC)   CI  (CKZ)(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)  Score   Lat     Lon    Mthd    Sat   VZA  Comments
2020JUL21 200000  2.0 1012.0  30.0  2.0 2.0 2.0  none  OFF  OFF  -36.16 -41.75  CRVBND   NA   -4.4    9.77   40.27  FCST   GOES16 41.6 
2020JUL21 203000  2.1 1012.0  31.0  2.1 2.2 2.4  0.2Thour OFF  OFF  -31.16 -41.11  CRVBND   NA   -4.4    9.78   40.33  FCST   GOES16 41.6 
2020JUL21 210000  2.1 1012.0  31.0  2.1 2.2 2.8  0.2Thour OFF  OFF  -54.16 -40.45  CRVBND   NA   -2.7    9.80   40.40  FCST   GOES16 41.5 
2020JUL21 213000  2.2 1012.0  32.0  2.2 2.4 3.5  0.2Thour OFF  OFF  -61.16 -41.25  CRVBND   NA   -2.7    9.82   40.47  FCST   GOES16 41.4 
2020JUL21 220000  2.2 1012.0  32.0  2.2 2.2 2.2  none  OFF  OFF  -62.16 -42.49  UNIFRM   NA   -2.7    9.84   40.53  FCST   GOES16 41.4 
2020JUL21 223000  2.2 1012.0  32.0  2.2 2.2 2.2  none  OFF  OFF  -60.16 -44.16  UNIFRM   NA   -2.7    9.85   40.60  FCST   GOES16 41.3 
2020JUL21 230000  2.2 1012.0  32.0  2.2 2.3 2.3  none  OFF  OFF  -59.16 -47.23  UNIFRM   NA   -2.7    9.87   40.67  FCST   GOES16 41.2 
2020JUL21 233000  2.2 1012.0  32.0  2.2 2.4 2.4  none  OFF  OFF  -55.16 -48.14  UNIFRM   NA   -2.7    9.89   40.74  FCST   GOES16 41.2 
2020JUL22 000000  2.3 1012.0  33.0  2.3 2.4 2.4  none  OFF  OFF  -51.16 -48.86  UNIFRM   NA   -2.7    9.91   40.81  FCST   GOES16 41.1 
2020JUL22 003000  2.3 1012.0  33.0  2.3 2.4 2.4  none  OFF  OFF  -60.16 -47.05  UNIFRM   NA   -2.7    9.92   40.88  FCST   GOES16 41.0 
2020JUL22 010000  2.3 1012.0  33.0  2.3 2.3 2.3  none  OFF  OFF  -66.16 -45.84  UNIFRM   NA   -2.7    9.94   40.95  FCST   GOES16 40.9 
2020JUL22 013000  2.3 1012.0  33.0  2.3 2.3 2.3  none  OFF  OFF  -63.16 -46.00  UNIFRM   NA   -2.7    9.91   41.06  FCST   GOES16 40.8 
2020JUL22 020000  2.3 1012.0  33.0  2.3 2.3 2.3  none  OFF  OFF  -61.16 -47.13  UNIFRM   NA   -2.7    9.94   41.14  FCST   GOES16 40.7 
2020JUL22 023000  2.3 1012.0  33.0  2.3 2.4 2.4  none  OFF  OFF  -64.16 -48.63  UNIFRM   NA   -2.7    9.97   41.22  FCST   GOES16 40.7 
2020JUL22 030000  2.3 1012.0  33.0  2.3 2.4 2.4  none  OFF  OFF  -64.16 -50.29  UNIFRM   NA   -2.7   10.00   41.30  FCST   GOES16 40.6 
2020JUL22 033000  2.3 1012.0  33.0  2.3 2.3 2.3  none  OFF  OFF  -64.16 -51.71  UNIFRM   NA   -2.7   10.02   41.38  FCST   GOES16 40.5 
2020JUL22 040000  2.3 1012.0  33.0  2.3 2.4 2.4  none  OFF  OFF  -63.16 -54.17  UNIFRM   NA   -2.7   10.05   41.46  FCST   GOES16 40.4 
2020JUL22 043000  2.3 1012.0  33.0  2.3 2.4 2.4  none  OFF  OFF  -65.16 -54.75  UNIFRM   NA   -2.7   10.07   41.53  FCST   GOES16 40.3 
2020JUL22 050000  2.3 1012.0  33.0  2.3 2.5 2.5  none  OFF  OFF  -66.16 -56.03  UNIFRM   NA   -2.7   10.08   41.61  FCST   GOES16 40.3 
2020JUL22 053000  2.4 1013.0  34.0  2.4 2.5 2.5  none  OFF  OFF  -64.16 -55.27  UNIFRM   NA   -2.7   10.10   41.69  FCST   GOES16 40.2 
2020JUL22 060000  2.4 1013.0  34.0  2.4 2.6 2.6  none  OFF  OFF  -64.16 -55.42  UNIFRM   NA   -2.7   10.11   41.76  FCST   GOES16 40.1 
2020JUL22 063000  2.5 1012.4  35.0  2.5 2.6 2.6  none  OFF  OFF  -62.16 -54.94  UNIFRM   NA   -2.7   10.13   41.84  FCST   GOES16 40.0 
2020JUL22 070000  2.5 1011.4  35.0  2.5 2.7 2.7  none  OFF  OFF  -58.16 -55.32  UNIFRM   NA   -2.7   10.14   41.92  FCST   GOES16 40.0 
2020JUL22 073000  2.6 1010.3  37.0  2.6 3.0 3.1  0.7T6hr  OFF  OFF  -57.16 -58.69  UNIFRM   NA   -2.7    9.97   42.13  FCST   GOES16 39.7 
2020JUL22 080000  2.7 1009.1  39.0  2.7 3.0 3.3  0.7T6hr  OFF  OFF  -54.16 -58.73  UNIFRM   NA   -1.8    9.97   42.23  FCST   GOES16 39.6 
2020JUL22 083000  2.7 1009.1  39.0  2.7 3.0 3.4  0.7T6hr  OFF  OFF  -55.16 -57.59  UNIFRM   NA   -1.8    9.98   42.31  FCST   GOES16 39.5 
2020JUL22 090000  2.8 1007.9  41.0  2.8 2.9 2.9  none  OFF  OFF  -55.16 -54.92  CRVBND   NA   -1.8   10.00   42.40  FCST   GOES16 39.4 
2020JUL22 093000  2.8 1007.9  41.0  2.8 2.9 2.9  none  OFF  OFF  -60.16 -53.06  CRVBND   NA   -1.8   10.02   42.49  FCST   GOES16 39.3 
2020JUL22 100000  2.9 1006.7  43.0  2.9 3.0 3.5  0.7T6hr  OFF  OFF  -60.16 -50.43  CRVBND   NA   -0.0   10.03   42.58  FCST   GOES16 39.2 
2020JUL22 103000  2.9 1006.7  43.0  2.9 3.0 3.5  0.7T6hr  OFF  OFF  -53.16 -49.50  CRVBND   NA   -0.0   10.05   42.66  FCST   GOES16 39.1 
2020JUL22 110000  2.9 1006.7  43.0  2.9 3.0 3.0  none  OFF  OFF  -54.16 -48.74  CRVBND   NA   -0.0   10.06   42.75  FCST   GOES16 39.0 
2020JUL22 113000  2.9 1006.7  43.0  2.9 3.1 3.4  0.7T6hr  OFF  OFF  -62.16 -47.47  CRVBND   NA   -0.0   10.07   42.85  FCST   GOES16 38.9 
2020JUL22 120000  3.0 1005.4  45.0  3.0 3.1 3.3  0.7T6hr  OFF  OFF  -61.16 -47.12  CRVBND   NA   -0.0   10.09   42.94  FCST   GOES16 38.8 
2020JUL22 123000  3.0 1005.4  45.0  3.0 3.2 3.2  none  OFF  OFF  -56.16 -46.31  UNIFRM   NA   -0.0   10.10   43.03  FCST   GOES16 38.7 
2020JUL22 130000  3.1 1004.2  47.0  3.1 3.2 3.2  none  OFF  OFF  -59.16 -45.65  UNIFRM   NA   -0.0   10.11   43.12  FCST   GOES16 38.7 
2020JUL22 133000  3.1 1004.3  47.0  3.1 3.3 3.4  0.7T6hr  OFF  OFF  -43.16 -50.11  UNIFRM   NA   -0.0    9.93   43.28  FCST   GOES16 38.4 
2020JUL22 140000  3.1 1004.3  47.0  3.1 3.4 3.4  none  OFF  OFF  -48.16 -51.52  UNIFRM   NA   -0.0    9.90   43.40  FCST   GOES16 38.3 
2020JUL22 143000  3.2 1003.1  49.0  3.2 3.4 3.4  none  OFF  OFF  -49.16 -53.02  CRVBND   NA   -0.0    9.90   43.50  FCST   GOES16 38.2 
2020JUL22 150000  3.2 1003.1  49.0  3.2 3.3 3.3  none  OFF  OFF  -45.16 -53.61  CRVBND   NA   -0.0    9.90   43.60  FCST   GOES16 38.1 
2020JUL22 153000  3.3 1001.8  51.0  3.3 3.5 3.5  none  OFF  OFF  -40.16 -52.86  CRVBND   NA   -0.0    9.90   43.70  FCST   GOES16 38.0 
2020JUL22 160000  3.3 1001.8  51.0  3.3 3.3 3.3  none  OFF  OFF  -37.16 -53.39  CRVBND   NA   -0.0    9.91   43.79  FCST   GOES16 37.9 
2020JUL22 163000  3.3 1001.8  51.0  3.3 3.4 3.4  none  OFF  OFF  -42.16 -53.82  CRVBND   NA   -0.0    9.91   43.89  FCST   GOES16 37.8 
2020JUL22 170000  3.4 1000.5  53.0  3.4 3.5 3.5  none  OFF  OFF  -36.16 -54.21  UNIFRM   NA   -0.0    9.92   43.98  FCST   GOES16 37.7 
2020JUL22 173000  3.4 1000.5  53.0  3.4 3.5 3.5  none  OFF  OFF  -41.16 -55.64  UNIFRM   NA   -0.0    9.92   44.08  FCST   GOES16 37.6 
2020JUL22 180000  3.4 1000.5  53.0  3.4 3.6 3.6  none  OFF  OFF  -57.16 -57.49  UNIFRM   NA   -0.0    9.93   44.17  FCST   GOES16 37.5 
2020JUL22 183000  3.5  999.2  55.0  3.5 3.7 3.7  none  OFF  OFF  -67.16 -60.06  UNIFRM   NA   -0.0    9.93   44.27  FCST   GOES16 37.4 
2020JUL22 190000  3.5  999.2  55.0  3.4 3.1 3.1  none   ON  OFF  -57.16 -57.23  UNIFRM   NA   -0.0    9.91   44.61  FCST   GOES16 37.0 
2020JUL22 193000  3.5  999.2  55.0  3.4 3.1 3.1  none   ON  OFF  -64.16 -58.77  UNIFRM   NA   -0.0    9.91   44.71  FCST   GOES16 36.9 
2020JUL22 200000  3.5  999.2  55.0  3.3 3.2 3.2  none   ON  OFF  -62.16 -60.04  UNIFRM   NA   -0.0    9.90   44.80  FCST   GOES16 36.8 
2020JUL22 203000  3.5  999.2  55.0  3.3 3.2 3.2  none   ON  OFF  -61.16 -58.97  UNIFRM   NA   -0.0    9.90   44.90  FCST   GOES16 36.7 
2020JUL22 210000  3.5  999.2  55.0  3.3 3.2 3.2  none   ON  OFF  -59.16 -57.23  UNIFRM   NA   -0.0    9.90   45.00  FCST   GOES16 36.6 
2020JUL22 213000  3.5  999.2  55.0  3.2 3.2 3.2  none   ON  OFF  -58.16 -54.77  UNIFRM   NA   -0.0    9.90   45.10  FCST   GOES16 36.5 
2020JUL22 220000  3.5  999.2  55.0  3.1 3.1 3.1  none   ON  OFF  -60.16 -51.74  UNIFRM   NA   -0.0    9.91   45.20  FCST   GOES16 36.4 
2020JUL22 223000  3.5  999.2  55.0  3.1 3.0 3.0  none   ON  FLG  -57.16 -48.99  UNIFRM   NA   -0.0    9.91   45.30  FCST   GOES16 36.2 
2020JUL22 230000  3.5  999.2  55.0  3.1 3.0 3.0  none   ON  FLG  -57.16 -47.90  UNIFRM   NA   -0.0    9.91   45.40  FCST   GOES16 36.1 
2020JUL22 233000  3.5  999.2  55.0  3.1 3.0 3.0  none   ON  FLG  -57.16 -46.21  UNIFRM   NA   -0.0    9.92   45.50  FCST   GOES16 36.0 
2020JUL23 000000  3.5  999.2  55.0  3.0 2.9 2.9  none   ON  FLG  -56.16 -43.36  UNIFRM   NA   -0.0    9.92   45.60  FCST   GOES16 35.9 
2020JUL23 003000  3.5  999.2  55.0  2.9 2.9 2.9  none   ON  OFF  -52.16 -41.92  UNIFRM   NA   -0.0    9.93   45.70  FCST   GOES16 35.8 
2020JUL23 010000  3.4 1000.5  53.0  2.9 2.9 2.9  none   ON  OFF  -49.16 -42.77  UNIFRM   NA   -0.0    9.94   45.80  FCST   GOES16 35.7 
2020JUL23 013000  3.4 1000.5  53.0  2.9 3.2 3.2  none   ON  OFF  -64.16 -45.53  UNIFRM   NA   -0.0    9.90   45.64  FCST   GOES16 35.9 
2020JUL23 020000  3.3 1001.8  51.0  3.0 3.1 3.1  none   ON  OFF  -60.16 -45.72  UNIFRM   NA   -0.0    9.90   45.73  FCST   GOES16 35.8 
2020JUL23 023000  3.3 1001.8  51.0  3.0 3.1 3.1  none   ON  OFF  -58.16 -47.18  UNIFRM   NA   -0.0    9.90   45.81  FCST   GOES16 35.7 
2020JUL23 030000  3.3 1001.8  51.0  3.0 3.0 3.0  none   ON  OFF  -45.16 -49.05  CRVBND   NA   -0.0    9.90   45.90  FCST   GOES16 35.6 
