=====  ADT-Version 8.1.4 =====
                  ----Intensity--- -Tno Values-- ---TnoCI Rules---  -Temperature-                    
           Time         MSLPVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   MW   Storm Location  Fix
   Date    (UTC)   CI  (CKZ)(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)  Score   Lat     Lon    Mthd    Sat   VZA  Comments
2014AUG16 000000  3.5  991.5  55.0  3.0 3.0 3.0  none   ON  FLG  -42.06 -42.63  CRVBND   NA    6.6   17.73  121.72  FCST   GOES15 25.7 
2014AUG16 003000  3.5  991.4  55.0  3.0 2.7 2.6  0.7T6hr   ON  OFF  -40.46 -40.77  CRVBND   NA    6.6   17.75  121.81  FCST   GOES15 25.7 
2014AUG16 010000  3.5  992.4  55.0  3.0 2.7 2.3  0.7T6hr   ON  FLG  -33.26 -38.34  CRVBND   NA    6.6   17.77  121.90  FCST   GOES15 25.7 
2014AUG16 013000  3.5  992.4  55.0  3.0 3.2 3.2  none   ON  OFF  -18.56 -37.11  CRVBND   NA    6.6   17.80  121.99  FCST   GOES15 25.6 
2014AUG16 020000  3.4  993.7  53.0  2.9 2.7 2.7  none   ON  OFF   -8.96 -37.08  CRVBND   NA    6.6   17.82  122.07  FCST   GOES15 25.6 
2014AUG16 023000  3.4  993.7  53.0  2.8 2.8 2.8  none   ON  OFF   -8.36 -37.17  CRVBND   NA   NA    17.84  122.16  FCST   GOES15 25.6 
2014AUG16 030000  3.3  995.0  51.0  2.8 2.6 2.3  0.7T6hr   ON  OFF   -7.16 -27.88  CRVBND   NA   NA    17.80  122.00  FCST   GOES15 25.6 
2014AUG16 033000  3.1  997.5  47.0  2.7 2.5 2.3  0.7T6hr   ON  FLG   -9.16 -26.14  CRVBND   NA   NA    17.82  122.09  FCST   GOES15 25.6 
2014AUG16 040000  3.1  997.5  47.0  2.7 2.4 2.3  0.7T6hr   ON  FLG   -5.16 -23.10  CRVBND   NA   NA    17.84  122.17  FCST   GOES15 25.5 
2014AUG16 043000  3.1  997.5  47.0  2.6 2.4 2.3  0.7T6hr   ON  FLG   -5.96 -21.34  CRVBND   NA   NA    17.85  122.26  FCST   GOES15 25.5 
2014AUG16 050000  3.0  998.7  45.0  2.6 3.2 3.3  0.5Thour  ON  OFF   -1.76 -21.65  SHEAR    NA   NA    17.87  122.35  FCST   GOES15 25.5 
2014AUG16 053000  3.0  998.7  45.0  2.6 2.7 2.7  none   ON  OFF   -1.16 -25.24  CRVBND   NA   NA    17.89  122.44  FCST   GOES15 25.4 
2014AUG16 060000  3.0  998.7  45.0  2.6 2.8 2.8  none   ON  OFF   -1.56 -31.14  CRVBND   NA   NA    17.91  122.53  FCST   GOES15 25.4 
2014AUG16 063000  3.0  998.7  45.0  2.7 3.1 3.1  none   ON  OFF  -21.36 -35.20  CRVBND   NA   NA    17.93  122.62  FCST   GOES15 25.3 
2014AUG16 070000  3.0  998.7  45.0  2.7 2.5 2.5  none   ON  OFF  -62.36 -37.72  RCDO   NA   NA    17.94  122.71  FCST   GOES15 25.3 
2014AUG16 073000  3.0  998.6  45.0  2.7 2.6 2.5  none   ON  OFF  -67.56 -38.85  RCDO   NA   NA    17.96  122.80  FCST   GOES15 25.3 
2014AUG16 080000  2.8 1001.1  41.0  2.6 2.2 2.0  0.7T6hr   ON  OFF  -66.76 -40.82  UNIFRM   NA   NA    17.98  122.89  FCST   GOES15 25.2 
2014AUG16 083000  2.8 1001.0  41.0  2.5 2.2 2.2  none   ON  OFF  -66.76 -44.75  UNIFRM   NA   NA    18.00  122.98  FCST   GOES15 25.2 
2014AUG16 090000  2.8 1001.0  41.0  2.5 2.1 2.0  none   ON  OFF  -63.46 -39.64  UNIFRM   NA   NA    18.10  122.90  FCST   GOES15 25.3 
2014AUG16 093000  2.7 1002.2  39.0  2.4 2.1 2.1  none   ON  FLG  -59.06 -44.11  UNIFRM   NA   NA    18.11  122.98  FCST   GOES15 25.3 
2014AUG16 100000  2.7 1002.2  39.0  2.2 2.2 2.2  none   ON  FLG  -52.06 -47.96  UNIFRM   NA   NA    18.12  123.07  FCST   GOES15 25.2 
2014AUG16 103000  2.7 1002.2  39.0  2.3 2.9 3.1  0.5Thour  ON  FLG  -46.36 -49.55  CRVBND   NA   NA    18.13  123.15  FCST   GOES15 25.2 
2014AUG16 110000  2.7 1002.2  39.0  2.3 2.7 2.8  0.5Thour  ON  OFF  -55.86 -48.68  RCDO   NA   NA    18.14  123.23  FCST   GOES15 25.2 
2014AUG16 113000  2.7 1002.2  39.0  2.3 2.3 2.2  none   ON  OFF  -52.66 -50.16  UNIFRM   NA   NA    18.15  123.32  FCST   GOES15 25.1 
2014AUG16 120000  2.7 1002.2  39.0  2.4 2.8 3.3  0.5Thour  ON  OFF  -44.16 -49.66  CRVBND   NA   NA    18.16  123.40  FCST   GOES15 25.1 
2014AUG16 123000  2.7 1002.2  39.0  2.5 2.8 3.3  0.5Thour  ON  OFF  -38.26 -48.47  CRVBND   NA   NA    18.16  123.48  FCST   GOES15 25.0 
2014AUG16 130000  2.7 1002.2  39.0  2.7 2.9 3.3  0.5Thour OFF  OFF  -36.06 -46.12  CRVBND   NA   NA    18.17  123.57  FCST   GOES15 25.0 
2014AUG16 133000  2.7 1002.2  39.0  2.7 3.0 3.3  0.5Thour OFF  OFF  -34.16 -43.39  CRVBND   NA   NA    18.17  123.65  FCST   GOES15 24.9 
2014AUG16 140000  2.7 1002.2  39.0  2.7 3.0 3.0  none  OFF  OFF  -34.16 -41.10  CRVBND   NA   NA    18.18  123.73  FCST   GOES15 24.9 
2014AUG16 143000  2.8 1001.0  41.0  2.8 2.8 2.8  none  OFF  OFF  -20.56 -37.61  CRVBND   NA   NA    18.18  123.82  FCST   GOES15 24.8 
2014AUG16 150000  2.8 1000.9  41.0  2.8 2.8 2.8  none  OFF  OFF  -27.56 -41.32  CRVBND   NA   -0.0   18.30  124.10  FCST   GOES15 24.8 
2014AUG16 153000  2.8 1000.9  41.0  2.8 2.7 2.7  none  OFF  OFF  -20.06 -38.28  CRVBND   NA   -0.0   18.30  124.19  FCST   GOES15 24.7 
2014AUG16 160000  2.8 1000.9  41.0  2.8 2.6 2.6  none  OFF  OFF  -13.86 -35.30  CRVBND   NA   -0.0   18.31  124.27  FCST   GOES15 24.7 
2014AUG16 163000  2.8 1000.9  41.0  2.7 2.3 2.3  none   ON  OFF   -7.66 -31.53  CRVBND   NA   NA    18.31  124.36  FCST   GOES15 24.7 
2014AUG16 170000  2.8 1000.9  41.0  2.6 2.3 2.3  none   ON  OFF    1.24 -28.32  CRVBND   NA   NA    18.32  124.45  FCST   GOES15 24.6 
2014AUG16 173000  2.8 1000.9  41.0  2.5 2.5 2.5  none   ON  FLG    5.64 -25.81  CRVBND   NA   NA    18.32  124.54  FCST   GOES15 24.6 
2014AUG16 180000  2.8 1000.9  41.0  2.5 2.5 2.5  none   ON  FLG    7.34 -26.50  CRVBND   NA   NA    18.33  124.63  FCST   GOES15 24.5 
2014AUG16 183000  2.8 1000.9  41.0  2.4 2.1 2.1  none   ON  FLG    4.64 -27.10  CRVBND   NA   NA    18.33  124.72  FCST   GOES15 24.5 
2014AUG16 190000  2.8 1000.9  41.0  2.4 2.9 2.9  none   ON  FLG    4.94 -28.54  CRVBND   NA   NA    18.34  124.81  FCST   GOES15 24.4 
2014AUG16 193000  2.8 1000.9  41.0  2.4 2.6 2.6  none   ON  OFF    4.14 -29.32  CRVBND   NA   NA    18.35  124.90  FCST   GOES15 24.4 
2014AUG16 200000  2.8 1000.9  41.0  2.4 2.3 2.3  none   ON  OFF    1.64 -28.52  CRVBND   NA   NA    18.35  124.99  FCST   GOES15 24.4 
2014AUG16 203000  2.8 1000.9  41.0  2.4 2.5 2.5  none   ON  OFF   -0.56 -26.60  CRVBND   NA   NA    18.36  125.08  FCST   GOES15 24.3 
2014AUG16 210000  2.8 1001.1  41.0  2.5 2.7 2.7  none   ON  OFF    8.94 -16.55  CRVBND   NA   NA    17.90  125.00  FCST   GOES15 23.9 
2014AUG16 213000  2.8 1001.1  41.0  2.5 2.9 3.1  0.5Thour  ON  OFF    9.74 -14.86  SHEAR    NA   NA    17.89  125.08  FCST   GOES15 23.8 
2014AUG16 220000  2.8 1001.1  41.0  2.7 3.0 3.1  0.5Thour  ON  OFF   11.64 -12.91  SHEAR    NA   NA    17.87  125.16  FCST   GOES15 23.8 
2014AUG16 223000  2.7 1002.3  39.0  2.6 2.4 2.4  none   ON  OFF   13.54 -11.95  SHEAR    NA   NA    17.86  125.24  FCST   GOES15 23.7 
2014AUG16 230000  2.7 1002.3  39.0  2.7 3.1 3.1  none  OFF  OFF   14.84 -10.09  SHEAR    NA   NA    17.84  125.31  FCST   GOES15 23.7 
2014AUG16 233000  2.7 1002.3  39.0  2.7 2.4 2.4  none  OFF  OFF   13.44  -9.08  SHEAR    NA   NA    17.83  125.39  FCST   GOES15 23.6 
2014AUG17 000000  2.7 1002.3  39.0  2.7 2.7 2.7  none  OFF  OFF   13.84  -8.26  SHEAR    NA   NA    17.82  125.47  FCST   GOES15 23.6 
2014AUG17 003000  2.7 1002.3  39.0  2.7 3.0 3.0  none  OFF  OFF   14.84  -9.45  SHEAR    NA   NA    17.81  125.55  FCST   GOES15 23.5 
2014AUG17 010000  2.7 1002.2  39.0  2.7 2.7 2.7  none  OFF  OFF   15.44  -6.42  SHEAR    NA   NA    18.05  125.57  SPRL   GOES15 23.7 
2014AUG17 013000  2.7 1002.3  39.0  2.6 2.3 2.3  none   ON  OFF   14.34 -15.16  CRVBND   NA   NA    17.78  125.70  FCST   GOES15 23.4 
2014AUG17 020000  2.7 1002.3  39.0  2.6 2.9 2.9  none   ON  OFF   14.24 -19.22  SHEAR    NA   NA    17.77  125.78  FCST   GOES15 23.3 
2014AUG17 023000  2.7 1002.4  39.0  2.7 3.1 3.1  none  OFF  OFF   11.44 -21.28  SHEAR    NA   NA    17.76  125.85  FCST   GOES15 23.3 
2014AUG17 030000  2.7 1002.0  39.0  2.7 2.4 2.4  none  OFF  OFF   12.14  -9.74  SHEAR    NA   NA    18.45  126.05  SPRL   GOES15 23.9 
2014AUG17 033000  2.7 1002.3  39.0  2.7 2.8 2.8  none  OFF  OFF    9.44 -30.47  CRVBND   NA   NA    17.79  126.18  FCST   GOES15 23.2 
2014AUG17 040000  2.7 1002.3  39.0  2.6 2.6 2.6  none   ON  OFF    3.84 -34.51  CRVBND   NA   NA    17.78  126.26  FCST   GOES15 23.1 
2014AUG17 043000  2.7 1002.3  39.0  2.6 2.7 2.7  none   ON  OFF   -5.56 -35.64  CRVBND   NA   NA    17.77  126.34  FCST   GOES15 23.1 
2014AUG17 050000  2.7 1002.4  39.0  2.7 2.9 2.9  none  OFF  OFF  -10.66 -35.82  CRVBND   NA   NA    17.76  126.42  FCST   GOES15 23.0 
2014AUG17 053000  2.7 1002.4  39.0  2.7 2.9 2.9  none  OFF  OFF  -46.96 -35.76  CRVBND   NA   NA    17.75  126.50  FCST   GOES15 23.0 
2014AUG17 060000  2.7 1002.4  39.0  2.7 2.8 2.8  none  OFF  OFF  -37.46 -34.52  CRVBND   NA   NA    17.73  126.58  FCST   GOES15 22.9 
2014AUG17 063000  2.7 1002.4  39.0  2.7 2.6 2.6  none  OFF  OFF  -31.66 -33.05  CRVBND   NA   NA    17.71  126.66  FCST   GOES15 22.8 
2014AUG17 070000  2.7 1002.4  39.0  2.7 2.6 2.6  none  OFF  OFF  -26.36 -31.13  CRVBND   NA   NA    17.70  126.73  FCST   GOES15 22.8 
2014AUG17 073000  2.7 1002.4  39.0  2.7 2.5 2.5  none  OFF  OFF  -20.76 -28.17  CRVBND   NA   NA    17.68  126.81  FCST   GOES15 22.7 
2014AUG17 080000  2.7 1002.4  39.0  2.6 2.3 2.3  none   ON  OFF  -28.46 -26.27  CRVBND   NA   NA    17.66  126.89  FCST   GOES15 22.7 
2014AUG17 083000  2.7 1002.4  39.0  2.5 2.3 2.3  none   ON  OFF    2.64 -23.04  CRVBND   NA   NA    17.64  126.97  FCST   GOES15 22.6 
2014AUG17 090000  2.7 1002.3  39.0  2.4 2.3 2.3  none   ON  OFF    9.34 -21.34  CRVBND   NA   NA    17.90  127.00  FCST   GOES15 22.9 
2014AUG17 093000  2.7 1002.3  39.0  2.5 3.0 3.2  0.5Thour  ON  OFF   12.14 -20.24  SHEAR    NA   NA    17.89  127.07  FCST   GOES15 22.8 
2014AUG17 100000  2.7 1002.3  39.0  2.5 2.9 3.3  0.5Thour  ON  OFF   13.54 -19.34  SHEAR    NA   NA    17.88  127.15  FCST   GOES15 22.8 
2014AUG17 103000  2.7 1002.3  39.0  2.6 3.0 3.3  0.5Thour  ON  OFF   11.34 -18.85  SHEAR    NA   NA    17.87  127.22  FCST   GOES15 22.8 
2014AUG17 110000  2.7 1002.3  39.0  2.6 3.0 3.3  0.5Thour  ON  OFF    5.94 -19.46  SHEAR    NA   NA    17.86  127.29  FCST   GOES15 22.7 
2014AUG17 113000  2.7 1002.3  39.0  2.7 2.5 2.5  none  OFF  OFF    3.54 -19.49  CRVBND   NA   NA    17.85  127.36  FCST   GOES15 22.7 
2014AUG17 120000  2.7 1002.3  39.0  2.7 2.3 2.3  none  OFF  OFF    5.64 -18.32  CRVBND   NA   NA    17.83  127.42  FCST   GOES15 22.6 
2014AUG17 123000  2.7 1002.3  39.0  2.7 2.5 2.5  none  OFF  OFF    5.54 -17.79  CRVBND   NA   NA    17.82  127.49  FCST   GOES15 22.6 
2014AUG17 130000  2.7 1002.3  39.0  2.6 2.6 2.6  none   ON  OFF   -2.76 -19.08  CRVBND   NA   NA    17.80  127.55  FCST   GOES15 22.5 
2014AUG17 133000  2.7 1002.3  39.0  2.6 2.6 2.6  none   ON  OFF  -16.86 -21.63  CRVBND   NA   NA    17.78  127.62  FCST   GOES15 22.5 
2014AUG17 140000  2.7 1002.3  39.0  2.6 2.8 2.8  none   ON  OFF   -6.36 -22.51  CRVBND   NA   NA    17.77  127.68  FCST   GOES15 22.4 
2014AUG17 143000  2.7 1002.4  39.0  2.5 2.7 2.7  none   ON  OFF    1.24 -21.69  CRVBND   NA   NA    17.75  127.75  FCST   GOES15 22.4 
2014AUG17 150000  2.7 1002.2  39.0  2.5 2.5 2.5  none   ON  OFF    9.04 -34.39  CRVBND   NA   NA    18.00  128.20  FCST   GOES15 22.5 
2014AUG17 153000  2.7 1002.2  39.0  2.6 2.5 2.5  none   ON  OFF    6.64 -31.91  CRVBND   NA   NA    17.99  128.28  FCST   GOES15 22.4 
2014AUG17 160000  2.7 1002.2  39.0  2.5 2.3 2.3  none   ON  OFF    1.84 -28.51  CRVBND   NA   NA    17.98  128.35  FCST   GOES15 22.4 
2014AUG17 163000  2.7 1002.3  39.0  2.5 2.3 2.3  none   ON  OFF   -7.96 -24.30  CRVBND   NA   NA    17.97  128.43  FCST   GOES15 22.3 
2014AUG17 170000  2.7 1002.3  39.0  2.4 2.3 2.3  none   ON  OFF    4.94 -19.62  CRVBND   NA   NA    17.95  128.51  FCST   GOES15 22.3 
2014AUG17 173000  2.7 1002.3  39.0  2.5 3.0 3.0  none   ON  OFF   11.34 -16.14  SHEAR    NA   NA    17.93  128.58  FCST   GOES15 22.3 
2014AUG17 180000  2.7 1002.3  39.0  2.5 2.7 2.7  none   ON  OFF   13.14 -12.55  SHEAR    NA   NA    17.92  128.65  FCST   GOES15 22.2 
2014AUG17 183000  2.7 1002.3  39.0  2.5 2.8 2.8  none   ON  OFF   15.44 -10.54  SHEAR    NA   NA    17.89  128.72  FCST   GOES15 22.2 
2014AUG17 190000  2.6 1003.5  37.0  2.6 2.8 2.8  none   ON  OFF   14.54 -10.43  SHEAR    NA   NA    17.87  128.80  FCST   GOES15 22.1 
2014AUG17 193000  2.6 1003.5  37.0  2.6 2.8 2.8  none  OFF  OFF   13.64 -10.82  SHEAR    NA   NA    17.85  128.87  FCST   GOES15 22.1 
2014AUG17 200000  2.7 1002.3  39.0  2.7 2.8 2.8  none  OFF  OFF   13.54  -9.62  SHEAR    NA   NA    17.83  128.94  FCST   GOES15 22.0 
2014AUG17 203000  2.7 1002.3  39.0  2.7 2.5 2.5  none  OFF  OFF   12.64  -9.44  SHEAR    NA   NA    17.80  129.01  FCST   GOES15 21.9 
2014AUG17 210000  2.7 1002.4  39.0  2.7 2.5 2.5  none  OFF  OFF    5.64 -26.51  CRVBND   NA   NA    17.70  129.50  FCST   GOES15 21.7 
2014AUG17 213000  2.7 1002.4  39.0  2.6 2.5 2.5  none   ON  OFF    3.24 -28.09  CRVBND   NA   NA    17.68  129.58  FCST   GOES15 21.6 
2014AUG17 220000  2.7 1002.4  39.0  2.6 2.5 2.5  none   ON  OFF    6.34 -27.61  CRVBND   NA   NA    17.66  129.66  FCST   GOES15 21.6 
2014AUG17 223000  2.7 1002.4  39.0  2.5 2.5 2.5  none   ON  OFF    4.54 -26.55  CRVBND   NA   NA    17.64  129.73  FCST   GOES15 21.5 
2014AUG17 230000  2.7 1002.4  39.0  2.5 2.3 2.3  none   ON  OFF    4.14 -23.67  CRVBND   NA   NA    17.62  129.81  FCST   GOES15 21.5 
2014AUG17 233000  2.7 1002.4  39.0  2.4 2.3 2.3  none   ON  FLG    6.74 -22.61  CRVBND   NA   NA    17.60  129.89  FCST   GOES15 21.4 
2014AUG18 000000  2.7 1002.4  39.0  2.4 2.3 2.3  none   ON  FLG    5.14 -19.92  CRVBND   NA   NA    17.58  129.96  FCST   GOES15 21.4 
2014AUG18 003000  2.7 1002.5  39.0  2.3 2.3 2.3  none   ON  FLG    8.84 -17.88  CRVBND   NA   NA    17.56  130.03  FCST   GOES15 21.3 
2014AUG18 010000  2.7 1002.5  39.0  2.3 2.3 2.3  none   ON  FLG   11.34 -15.16  CRVBND   NA   NA    17.54  130.11  FCST   GOES15 21.3 
2014AUG18 013000  2.7 1002.5  39.0  2.3 2.3 2.3  none   ON  OFF    8.94 -14.18  CRVBND   NA   NA    17.51  130.18  FCST   GOES15 21.2 
2014AUG18 020000  2.7 1002.5  39.0  2.3 2.4 2.4  none   ON  OFF    8.24 -11.39  SHEAR    NA   NA    17.49  130.25  FCST   GOES15 21.2 
2014AUG18 023000  2.7 1002.5  39.0  2.3 2.4 2.4  none   ON  OFF    7.84 -11.96  SHEAR    NA   NA    17.47  130.32  FCST   GOES15 21.1 
2014AUG18 030000  2.7 1002.5  39.0  2.3 2.1 2.1  none   ON  OFF   10.14 -13.06  CRVBND   NA   NA    17.45  130.39  FCST   GOES15 21.1 
2014AUG18 033000  2.6 1003.7  37.0  2.3 2.4 2.4  none   ON  OFF    9.74 -10.51  SHEAR    NA   NA    17.42  130.46  FCST   GOES15 21.1 
2014AUG18 040000  2.6 1003.7  37.0  2.3 2.4 2.4  none   ON  OFF   10.14 -11.02  SHEAR    NA   NA    17.40  130.53  FCST   GOES15 21.0 
2014AUG18 043000  2.5 1004.9  35.0  2.2 1.8 1.5  0.5Thour  ON  OFF   10.94 -11.13  SHEAR    NA   NA    17.37  130.60  FCST   GOES15 21.0 
2014AUG18 050000  2.4 1005.5  34.0  2.1 1.8 1.5  0.5Thour  ON  OFF   14.24 -11.86  SHEAR    NA   NA    17.35  130.67  FCST   GOES15 20.9 
2014AUG18 053000  2.4 1005.5  34.0  2.0 1.7 1.5  0.5Thour  ON  FLG   13.04 -12.00  SHEAR    NA   NA    17.32  130.73  FCST   GOES15 20.9 
2014AUG18 060000  2.4 1005.5  34.0  2.0 2.4 2.4  none   ON  OFF   14.94  -7.92  SHEAR    NA   NA    17.30  130.80  FCST   GOES15 20.8 
2014AUG18 063000  2.3 1006.1  33.0  2.0 2.4 2.4  none   ON  OFF   14.94 -10.12  SHEAR    NA   NA    17.28  130.87  FCST   GOES15 20.8 
2014AUG18 070000  2.3 1006.1  33.0  2.1 2.5 2.5  none   ON  OFF   15.64 -10.41  SHEAR    NA   NA    17.26  130.94  FCST   GOES15 20.7 
2014AUG18 073000  2.3 1006.1  33.0  2.1 2.5 2.7  0.5Thour  ON  OFF   15.64  -8.11  SHEAR    NA   NA    17.24  131.01  FCST   GOES15 20.7 
2014AUG18 080000  2.3 1006.1  33.0  2.3 2.6 3.0  0.5Thour OFF  OFF   13.94  -9.33  SHEAR    NA   NA    17.22  131.08  FCST   GOES15 20.7 
2014AUG18 083000  2.3 1006.1  33.0  2.3 2.3 2.3  none  OFF  OFF   11.24 -11.61  CRVBND   NA   NA    17.20  131.15  FCST   GOES15 20.6 
2014AUG18 090000  2.4 1005.6  34.0  2.4 2.3 2.3  none  OFF  OFF    8.14 -14.36  CRVBND   NA   NA    17.17  131.22  FCST   GOES15 20.6 
2014AUG18 093000  2.4 1005.6  34.0  2.4 2.8 3.1  0.5Thour OFF  OFF   11.04 -17.47  SHEAR    NA   NA    17.15  131.29  FCST   GOES15 20.5 
2014AUG18 100000  2.5 1005.0  35.0  2.5 2.9 3.3  0.5Thour OFF  OFF   13.04 -20.42  SHEAR    NA   NA    17.13  131.35  FCST   GOES15 20.5 
2014AUG18 103000  2.6 1003.9  37.0  2.6 2.9 3.2  0.5Thour OFF  OFF   12.04 -19.52  SHEAR    NA   NA    17.10  131.42  FCST   GOES15 20.4 
2014AUG18 110000  2.6 1003.9  37.0  2.6 3.0 3.3  0.5Thour OFF  OFF    5.54 -23.02  SHEAR    NA   NA    17.08  131.48  FCST   GOES15 20.4 
2014AUG18 113000  2.7 1003.2  39.0  2.7 2.7 3.1  0.7T6hr  OFF  OFF  -75.06 -68.37  UNIFRM   NA   NA    16.00  131.91  SPRL   GOES15 19.1 
2014AUG18 120000  2.7 1002.7  39.0  2.7 2.5 2.5  none  OFF  OFF  -25.16 -29.43  CRVBND   NA   NA    17.03  131.61  FCST   GOES15 20.3 
2014AUG18 123000  2.7 1002.7  39.0  2.7 2.6 2.6  none  OFF  OFF   -3.46 -31.78  CRVBND   NA   NA    17.00  131.67  FCST   GOES15 20.3 
2014AUG18 130000  2.7 1002.7  39.0  2.7 2.6 2.6  none  OFF  OFF   -3.26 -32.75  CRVBND   NA   NA    16.98  131.73  FCST   GOES15 20.2 
2014AUG18 133000  2.7 1002.7  39.0  2.7 2.6 2.6  none  OFF  OFF  -14.36 -32.14  CRVBND   NA   NA    16.95  131.79  FCST   GOES15 20.2 
2014AUG18 140000  2.7 1002.8  39.0  2.6 2.7 2.7  none   ON  OFF  -33.06 -33.83  CRVBND   NA   NA    16.92  131.85  FCST   GOES15 20.1 
2014AUG18 143000  2.7 1002.8  39.0  2.6 2.7 2.7  none   ON  OFF  -22.36 -34.83  CRVBND   NA   NA    16.90  131.91  FCST   GOES15 20.1 
2014AUG18 150000  2.7 1002.8  39.0  2.6 2.8 2.8  none   ON  OFF   -4.16 -35.23  CRVBND   NA   NA    16.80  132.40  FCST   GOES15 19.9 
2014AUG18 153000  2.7 1002.8  39.0  2.6 2.7 2.7  none   ON  OFF    2.44 -34.24  CRVBND   NA   NA    16.78  132.46  FCST   GOES15 19.9 
2014AUG18 160000  2.7 1002.8  39.0  2.7 2.8 2.8  none  OFF  OFF   -2.76 -30.91  CRVBND   NA   NA    16.76  132.52  FCST   GOES15 19.8 
2014AUG18 163000  2.7 1002.8  39.0  2.7 2.8 2.8  none  OFF  OFF  -15.86 -28.05  CRVBND   NA   NA    16.75  132.58  FCST   GOES15 19.8 
2014AUG18 170000  2.7 1002.9  39.0  2.7 2.7 2.7  none  OFF  OFF  -23.36 -28.29  CRVBND   NA   NA    16.73  132.64  FCST   GOES15 19.8 
2014AUG18 173000  2.7 1002.9  39.0  2.7 2.7 2.7  none  OFF  OFF  -40.26 -28.14  CRVBND   NA   NA    16.71  132.70  FCST   GOES15 19.7 
2014AUG18 180000  2.7 1002.9  39.0  2.7 2.8 2.8  none  OFF  OFF  -46.36 -31.59  CRVBND   NA   NA    16.69  132.76  FCST   GOES15 19.7 
2014AUG18 183000  2.7 1002.9  39.0  2.7 2.5 2.5  none  OFF  OFF  -45.56 -32.48  CRVBND   NA   NA    16.68  132.82  FCST   GOES15 19.7 
2014AUG18 190000  2.7 1002.9  39.0  2.6 2.5 2.5  none   ON  OFF  -36.56 -34.48  CRVBND   NA   NA    16.66  132.87  FCST   GOES15 19.7 
2014AUG18 193000  2.7 1002.9  39.0  2.6 2.7 2.7  none   ON  OFF  -30.16 -35.51  CRVBND   NA   NA    16.64  132.93  FCST   GOES15 19.6 
2014AUG18 200000  2.7 1002.9  39.0  2.6 2.8 2.8  none   ON  OFF  -30.16 -36.23  CRVBND   NA   NA    16.63  132.98  FCST   GOES15 19.6 
2014AUG18 203000  2.7 1002.9  39.0  2.7 2.9 2.9  none  OFF  OFF  -31.06 -35.36  CRVBND   NA   NA    16.61  133.04  FCST   GOES15 19.6 
2014AUG18 210000  2.7 1003.2  39.0  2.7 3.0 3.0  none  OFF  OFF   -4.06 -45.07  CRVBND   NA   NA    16.10  133.00  FCST   GOES15 19.0 
2014AUG18 213000  2.7 1002.9  39.0  2.7 2.7 2.7  none  OFF  OFF  -43.06 -44.85  CRVBND   NA   NA    16.54  132.90  SPRL   GOES15 19.5 
2014AUG18 220000  2.7 1003.2  39.0  2.7 2.9 2.9  none  OFF  OFF   -7.86 -44.03  CRVBND   NA   NA    16.08  133.11  FCST   GOES15 19.0 
2014AUG18 223000  2.8 1002.0  41.0  2.8 2.9 2.9  none  OFF  OFF    0.84 -42.77  CRVBND   NA   NA    16.08  133.16  FCST   GOES15 18.9 
2014AUG18 230000  2.8 1002.0  41.0  2.8 2.7 2.7  none  OFF  OFF   -7.06 -42.74  CRVBND   NA   NA    16.07  133.22  FCST   GOES15 18.9 
2014AUG18 233000  2.8 1002.0  41.0  2.8 2.7 2.7  none  OFF  OFF   -5.46 -43.00  CRVBND   NA   NA    16.07  133.28  FCST   GOES15 18.9 
2014AUG19 000000  2.8 1002.0  41.0  2.7 2.6 2.6  none   ON  OFF   -7.56 -44.78  CRVBND   NA   NA    16.07  133.33  FCST   GOES15 18.9 
2014AUG19 003000  2.8 1002.0  41.0  2.7 2.6 2.6  none   ON  OFF  -12.36 -44.76  CRVBND   NA   NA    16.07  133.39  FCST   GOES15 18.9 
2014AUG19 010000  2.8 1002.0  41.0  2.7 2.8 2.8  none   ON  OFF  -14.26 -43.92  CRVBND   NA   NA    16.07  133.45  FCST   GOES15 18.9 
2014AUG19 013000  2.8 1002.0  41.0  2.7 2.7 2.7  none   ON  OFF  -25.56 -43.61  CRVBND   NA   NA    16.07  133.50  FCST   GOES15 18.9 
2014AUG19 020000  2.8 1002.0  41.0  2.6 2.3 2.3  none   ON  OFF  -13.86 -41.88  CRVBND   NA   NA    16.07  133.56  FCST   GOES15 18.9 
2014AUG19 023000  2.8 1002.0  41.0  2.6 3.0 3.0  none   ON  OFF  -21.16 -38.73  CRVBND   NA   NA    16.07  133.62  FCST   GOES15 18.9 
2014AUG19 030000  2.8 1001.8  41.0  2.7 3.1 3.5  0.5Thour  ON  OFF  -25.56 -39.04  CRVBND   NA   NA    16.35  133.65  SPRL   GOES15 19.2 
2014AUG19 033000  2.8 1001.8  41.0  2.7 2.8 2.8  none   ON  OFF  -24.16 -36.35  CRVBND   NA   NA    16.34  133.60  SPRL   GOES15 19.2 
2014AUG19 040000  2.8 1002.1  41.0  2.8 3.0 3.0  none  OFF  OFF   -7.56 -26.84  CRVBND   NA   NA    15.88  133.70  FCST   GOES15 18.7 
2014AUG19 043000  2.8 1001.9  41.0  2.8 3.2 3.4  0.5Thour OFF  OFF  -16.36 -30.26  CRVBND   NA   NA    16.33  133.80  SPRL   GOES15 19.2 
