=====  ADT-Version 8.2.1 =====
                  ----Intensity--- -Tno Values-- ---TnoCI Rules---  -Temperature-                    
           Time         MSLPVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   MW   Storm Location  Fix
   Date    (UTC)   CI  (CKZ)(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)  Score   Lat     Lon    Mthd    Sat   VZA  Comments
2017AUG04 143000  1.5 1011.0  25.0  1.5 1.5 1.5  none  OFF  OFF   10.84 -23.26  SHEAR    NA    NA   17.63  109.10  FCST   GOES15 36.0 
2017AUG04 150000  1.6 1011.0  26.0  1.6 1.7 2.5  0.2Thour OFF  OFF   12.94 -24.24  SHEAR    NA    NA   17.70  109.20  FCST   GOES15 36.0 
2017AUG04 153000  1.6 1011.0  26.0  1.6 1.7 2.0  0.2Thour OFF  OFF    4.94 -26.05  CRVBND   NA    NA   17.76  109.29  FCST   GOES15 35.9 
2017AUG04 160000  1.7 1011.0  27.0  1.7 1.9 2.5  0.2Thour OFF  OFF   14.74 -25.57  SHEAR    NA    NA   17.81  109.38  FCST   GOES15 35.9 
2017AUG04 163000  1.7 1011.0  27.0  1.7 1.9 2.5  0.2Thour OFF  OFF   12.04 -24.23  SHEAR    NA    NA   17.86  109.46  FCST   GOES15 35.9 
2017AUG04 170000  1.8 1011.6  28.0  1.8 2.1 2.5  0.2Thour OFF  OFF   13.34 -24.79  SHEAR    NA    NA   17.91  109.54  FCST   GOES15 35.8 
2017AUG04 173000  1.8 1011.6  28.0  1.8 2.1 2.5  0.2Thour OFF  OFF    7.44 -23.93  SHEAR    NA    NA   17.95  109.62  FCST   GOES15 35.8 
2017AUG04 180000  1.9 1011.0  29.0  1.9 2.3 2.5  0.2Thour OFF  OFF   10.64 -21.25  SHEAR    NA    NA   17.99  109.69  FCST   GOES15 35.7 
2017AUG04 183000  2.0 1010.4  30.0  2.0 2.3 2.5  0.2Thour OFF  OFF    8.84 -20.22  SHEAR    NA    NA   18.02  109.75  FCST   GOES15 35.7 
2017AUG04 190000  2.1 1009.8  31.0  2.1 2.5 2.5  none  OFF  OFF    5.64 -20.96  SHEAR    NA    NA   18.06  109.82  FCST   GOES15 35.6 
2017AUG04 193000  2.2 1009.3  32.0  2.2 2.5 2.5  none  OFF  OFF    9.24 -21.92  SHEAR    NA    NA   18.09  109.88  FCST   GOES15 35.6 
2017AUG04 200000  2.3 1008.7  33.0  2.3 2.5 2.5  none  OFF  OFF    7.74 -20.97  SHEAR    NA    NA   18.11  109.94  FCST   GOES15 35.6 
2017AUG04 203000  2.3 1008.8  33.0  2.3 2.3 2.2  0.2Thour OFF  OFF    4.84 -27.06  CRVBND   NA    NA   17.95  110.13  FCST   GOES15 35.3 
2017AUG04 210000  2.4 1008.2  34.0  2.4 2.5 2.5  none  OFF  OFF   11.64 -21.36  SHEAR    NA    NA   18.00  110.20  FCST   GOES15 35.3 
2017AUG04 213000  2.4 1008.2  34.0  2.4 2.3 2.3  none  OFF  OFF    3.84 -20.72  CRVBND   NA    NA   17.96  110.32  FCST   GOES15 35.1 
2017AUG04 220000  2.4 1008.2  34.0  2.4 2.3 2.3  none  OFF  OFF    3.54 -13.16  CRVBND   NA    NA   18.00  110.40  FCST   GOES15 35.1 
