=====  ADT-Version 8.2.1 =====
                  ----Intensity--- -Tno Values-- ---TnoCI Rules---  -Temperature-                    
           Time         MSLPVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   MW   Storm Location  Fix
   Date    (UTC)   CI  (CKZ)(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)  Score   Lat     Lon    Mthd    Sat   VZA  Comments
2020JUN24 145000  2.0 1010.0  30.0  2.0 2.0 2.0  none  OFF  OFF  -11.16 -19.13  CRVBND   NA   -1.7   10.19  132.88  FCST   GOES17 13.2 
2020JUN24 152000  2.0 1010.0  30.0  2.0 2.1 2.1  none  OFF  OFF   -1.16 -16.19  CRVBND   NA   -1.7   10.21  132.94  FCST   GOES17 13.3 
2020JUN24 155000  2.1 1010.0  31.0  2.1 2.2 2.5  0.2Thour OFF  OFF   11.34 -15.21  SHEAR    NA   -1.7   10.23  132.99  FCST   GOES17 13.3 
2020JUN24 161000  2.1 1010.0  31.0  2.1 2.3 2.5  0.2Thour OFF  OFF    8.84 -14.23  SHEAR    NA   -0.0   10.24  133.03  FCST   GOES17 13.4 
2020JUN24 165000  2.2 1010.0  32.0  2.2 2.4 2.5  0.2Thour OFF  OFF   13.84 -14.62  SHEAR    NA   -0.0   10.26  133.11  FCST   GOES17 13.4 
2020JUN24 172000  2.2 1010.0  32.0  2.2 2.5 2.5  none  OFF  OFF   17.34 -14.68  SHEAR    NA   -0.0   10.28  133.17  FCST   GOES17 13.5 
2020JUN24 180000  2.3 1010.0  33.0  2.3 2.5 2.5  none  OFF  OFF   15.84 -14.81  SHEAR    NA   -0.0   10.30  133.25  FCST   GOES17 13.5 
2020JUN24 183000  2.3 1010.0  33.0  2.3 2.3 2.0  0.2Thour OFF  OFF    0.34 -14.38  CRVBND   NA   -0.0   10.31  133.31  FCST   GOES17 13.6 
2020JUN24 190000  2.3 1010.0  33.0  2.3 2.3 2.0  0.2Thour OFF  OFF   -1.66 -13.63  CRVBND   NA   -0.0   10.33  133.37  FCST   GOES17 13.6 
2020JUN24 193000  2.3 1010.0  33.0  2.3 2.1 2.0  0.2Thour OFF  OFF   -4.16  -9.91  CRVBND   NA   -0.0   10.55  133.64  FCST   GOES17 14.0 
2020JUN24 200000  2.3 1010.0  33.0  2.3 2.1 2.1  none  OFF  OFF    0.84  -7.66  CRVBND   NA   -0.0   10.56  133.69  FCST   GOES17 14.0 
2020JUN24 203000  2.3 1010.0  33.0  2.2 2.1 2.1  none   ON  OFF    6.34  -4.13  CRVBND   NA   -0.0   10.58  133.74  FCST   GOES17 14.1 
2020JUN24 210000  2.3 1010.0  33.0  2.1 1.9 1.5  0.2Thour  ON  OFF   12.34  -1.87  SHEAR    NA   -0.0   10.60  133.80  FCST   GOES17 14.1 
2020JUN24 213000  2.3 1010.0  33.0  2.0 1.7 1.5  0.5Thour  ON  FLG   13.84   1.75  SHEAR    NA   -0.0   10.62  133.86  FCST   GOES17 14.2 
2020JUN24 220000  2.3 1010.0  33.0  1.9 1.6 1.5  0.5Thour  ON  FLG   15.84   3.80  SHEAR    NA   -0.0   10.64  133.92  FCST   GOES17 14.2 
2020JUN24 223000  2.3 1010.0  33.0  1.8 1.5 1.5  none   ON  FLG   15.84   5.30  SHEAR    NA   -0.0   10.66  133.98  FCST   GOES17 14.3 
2020JUN24 230000  2.3 1010.0  33.0  1.7 1.5 1.5  none   ON  FLG   17.84   6.51  SHEAR    NA   -0.0   10.68  134.04  FCST   GOES17 14.4 
2020JUN24 233000  2.3 1010.0  33.0  1.6 1.5 1.5  none   ON  FLG   18.34   5.75  SHEAR    NA   -0.0   10.70  134.10  FCST   GOES17 14.4 
2020JUN25 000000  2.3 1010.0  33.0  1.6 1.5 1.5  none   ON  FLG   18.84   4.99  SHEAR    NA   -0.0   10.73  134.16  FCST   GOES17 14.5 
2020JUN25 003000  2.3 1009.0  33.0  1.5 1.5 1.5  none   ON  FLG   18.34   3.31  SHEAR    NA   -0.0   10.75  134.22  FCST   GOES17 14.5 
2020JUN25 010000  2.3 1009.0  33.0  1.6 2.1 2.5  0.5Thour  ON  FLG   18.34  -7.79  SHEAR    NA   -0.0   10.63  134.50  FCST   GOES17 14.6 
2020JUN25 013000  2.3 1009.0  33.0  1.6 2.0 2.5  0.5Thour  ON  OFF   17.34  -8.96  SHEAR    NA   -0.0   10.59  134.55  FCST   GOES17 14.6 
2020JUN25 020000  2.3 1009.0  33.0  1.7 2.1 2.5  0.5Thour  ON  OFF   15.84 -10.43  SHEAR    NA   -0.0   10.59  134.60  FCST   GOES17 14.6 
2020JUN25 023000  2.2 1009.0  32.0  1.8 2.1 2.5  0.5Thour  ON  OFF   10.34 -11.88  SHEAR    NA   -0.0   10.59  134.65  FCST   GOES17 14.6 
2020JUN25 030000  2.1 1009.0  31.0  1.9 2.2 2.5  0.5Thour  ON  OFF    9.84 -12.09  SHEAR    NA   -0.0   10.60  134.70  FCST   GOES17 14.7 
2020JUN25 033000  2.0 1009.0  30.0  2.0 2.3 2.6  0.5Thour  ON  OFF    8.34 -10.43  CRVBND   NA   -4.4   10.61  134.75  FCST   GOES17 14.7 
2020JUN25 040000  2.1 1009.0  31.0  2.1 2.3 2.3  none  OFF  OFF   10.84 -10.75  CRVBND   NA   -4.4   10.62  134.80  FCST   GOES17 14.7 
2020JUN25 043000  2.1 1009.0  31.0  2.1 2.3 2.3  none  OFF  OFF    5.34 -11.65  CRVBND   NA   -4.4   10.63  134.85  FCST   GOES17 14.8 
2020JUN25 050000  2.2 1009.0  32.0  2.2 2.5 2.5  none  OFF  OFF    9.84 -11.54  SHEAR    NA   -4.4   10.64  134.90  FCST   GOES17 14.8 
2020JUN25 053000  2.2 1009.0  32.0  2.2 1.6 1.5  0.5Thour OFF  OFF   15.84  -9.47  SHEAR    NA   -4.4   10.65  134.95  FCST   GOES17 14.9 
2020JUN25 060000  2.2 1009.0  32.0  2.1 1.7 1.5  0.5Thour  ON  OFF   16.34  -8.25  SHEAR    NA   -4.4   10.67  135.00  FCST   GOES17 14.9 
2020JUN25 063000  2.2 1010.0  32.0  2.0 1.7 1.5  0.5Thour  ON  OFF   16.34  -8.18  SHEAR    NA   -4.4   10.68  135.05  FCST   GOES17 15.0 
2020JUN25 070000  2.2 1010.0  32.0  1.9 1.6 1.5  0.5Thour  ON  FLG   16.84  -6.58  SHEAR    NA   -4.4   10.70  135.10  FCST   GOES17 15.0 
