=====  ADT-Version 8.1.4 =====
                  ----Intensity--- -Tno Values-- ---TnoCI Rules---  -Temperature-                    
           Time         MSLPVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   MW   Storm Location  Fix
   Date    (UTC)   CI  (CKZ)(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)  Score   Lat     Lon    Mthd    Sat   VZA  Comments
2015MAY31 224500  1.5 1010.0  25.0  1.5 1.5 1.5  none  OFF  OFF  -27.06 -62.34  CRVBND   NA   NA    12.46  103.08  FCST   GOES13 35.5 
2015MAY31 231500  1.6 1010.0  26.0  1.6 1.7 3.7  0.2Thour OFF  OFF  -33.36 -59.75  CRVBND   NA   -0.0   12.51  103.13  FCST   GOES13 35.6 
2015MAY31 234500  1.6 1010.0  26.0  1.6 1.7 3.5  0.2Thour OFF  OFF  -43.16 -58.48  CRVBND   NA   -0.0   12.55  103.18  FCST   GOES13 35.7 
2015JUN01 001500  1.7 1010.0  27.0  1.7 1.9 3.1  0.2Thour OFF  OFF  -37.56 -55.94  CRVBND   NA   -0.0   12.60  103.24  FCST   GOES13 35.7 
2015JUN01 004500  1.7 1010.0  27.0  1.7 1.9 3.0  0.2Thour OFF  OFF  -49.76 -52.38  CRVBND   NA   -0.0   12.64  103.29  FCST   GOES13 35.8 
2015JUN01 011500  1.8 1010.0  28.0  1.8 2.1 3.0  0.2Thour OFF  OFF  -45.66 -51.45  CRVBND   NA   NA    12.69  103.34  FCST   GOES13 35.9 
2015JUN01 014500  1.8 1010.0  28.0  1.8 2.1 2.7  0.2Thour OFF  OFF  -13.76 -53.02  CRVBND   NA   NA    12.73  103.39  FCST   GOES13 35.9 
2015JUN01 021500  1.9 1010.0  29.0  1.9 2.3 3.5  0.2Thour OFF  OFF   -6.56 -52.32  CRVBND   NA   NA    12.78  103.44  FCST   GOES13 36.0 
2015JUN01 024500  2.0 1010.0  30.0  2.0 1.9 1.9  none  OFF  OFF  -75.46 -55.79  UNIFRM   NA   NA    12.82  103.49  FCST   GOES13 36.1 
2015JUN01 031500  2.1 1010.0  31.0  2.1 2.5 3.4  0.2Thour OFF  OFF  -78.06 -67.69  RCDO   NA   NA    12.87  103.54  FCST   GOES13 36.2 
2015JUN01 034500  2.1 1010.0  31.0  2.1 2.1 2.5  0.2Thour OFF  OFF  -82.76 -77.84  UNIFRM   NA   NA    12.69  103.38  FCST   GOES13 35.9 
2015JUN01 041500  2.2 1010.9  32.0  2.2 2.7 2.9  0.2Thour OFF  OFF  -82.76 -83.53  UNIFRM   NA   NA    12.71  103.42  FCST   GOES13 36.0 
2015JUN01 044500  2.3 1010.3  33.0  2.3 2.3 3.1  0.2Thour OFF  OFF  -82.76 -83.94  UNIFRM   NA   NA    12.74  103.45  FCST   GOES13 36.0 
2015JUN01 051500  2.3 1010.3  33.0  2.3 2.3 3.1  0.7T6hr  OFF  OFF  -80.36 -82.05  UNIFRM   NA   NA    12.77  103.49  FCST   GOES13 36.1 
2015JUN01 054500  2.3 1010.2  33.0  2.3 2.3 3.9  0.7T6hr  OFF  OFF  -76.46 -82.30  EMBC     NA   NA    12.79  103.53  FCST   GOES13 36.1 
2015JUN01 061500  2.3 1010.2  33.0  2.3 2.4 3.2  0.7T6hr  OFF  OFF  -77.56 -81.89  UNIFRM   NA   NA    12.82  103.56  FCST   GOES13 36.2 
2015JUN01 064500  2.3 1010.2  33.0  2.3 2.4 3.1  0.7T6hr  OFF  OFF  -73.36 -80.27  UNIFRM   NA   NA    12.84  103.59  FCST   GOES13 36.2 
2015JUN01 071500  2.3 1010.2  33.0  2.3 2.5 3.1  0.7T6hr  OFF  OFF  -73.36 -78.87  UNIFRM   NA   NA    12.87  103.63  FCST   GOES13 36.2 
2015JUN01 074500  2.3 1010.2  33.0  2.3 2.5 3.8  0.7T6hr  OFF  OFF  -71.06 -77.39  EMBC     NA   NA    12.90  103.66  FCST   GOES13 36.3 
2015JUN01 081500  2.4 1009.6  34.0  2.4 2.6 3.1  0.7T6hr  OFF  OFF  -67.46 -76.66  UNIFRM   NA   NA    12.92  103.69  FCST   GOES13 36.3 
2015JUN01 084500  2.5 1009.0  35.0  2.5 2.7 3.2  0.7T6hr  OFF  OFF  -64.56 -76.56  UNIFRM   NA   NA    12.95  103.72  FCST   GOES13 36.4 
2015JUN01 091500  2.5 1009.0  35.0  2.5 2.8 3.3  0.7T6hr  OFF  OFF  -82.16 -77.63  UNIFRM   NA   NA    12.97  103.75  FCST   GOES13 36.4 
2015JUN01 094500  2.6 1006.7  37.0  2.6 2.8 3.3  0.7T6hr  OFF  OFF  -83.36 -80.66  UNIFRM   NA   NA    13.29  104.08  FCST   GOES13 36.9 
2015JUN01 101500  2.6 1006.7  37.0  2.6 2.9 3.4  0.7T6hr  OFF  OFF  -83.36 -82.52  UNIFRM   NA   NA    13.31  104.12  FCST   GOES13 36.9 
2015JUN01 104500  2.7 1005.5  39.0  2.7 3.0 3.5  0.7T6hr  OFF  OFF  -84.06 -82.83  UNIFRM   NA   NA    13.34  104.15  FCST   GOES13 37.0 
2015JUN01 111500  2.8 1004.3  41.0  2.8 3.0 3.6  0.7T6hr  OFF  OFF  -83.36 -82.30  UNIFRM   NA   NA    13.37  104.19  FCST   GOES13 37.0 
2015JUN01 114500  2.8 1004.3  41.0  2.8 3.0 3.6  0.7T6hr  OFF  OFF  -80.96 -81.10  UNIFRM   NA   NA    13.40  104.23  FCST   GOES13 37.1 
2015JUN01 121500  2.9 1003.0  43.0  2.9 3.0 3.6  0.7T6hr  OFF  OFF  -79.76 -79.96  UNIFRM   NA   NA    13.43  104.26  FCST   GOES13 37.1 
2015JUN01 124500  2.9 1003.0  43.0  2.9 3.0 3.7  0.7T6hr  OFF  OFF  -78.66 -79.10  UNIFRM   NA   NA    13.46  104.29  FCST   GOES13 37.2 
