                  --------Intensity------- -Tno Values-- ---TnoCI Rules---  -Temperature-                 
           Time        FinalMSLPLatVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   Storm Location  Fix
   Date    (UTC)   CI  MSLP BiasAdj(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)     Lat     Lon    Mthd   Comments
2012MAY14 150000  2.0 1009.0  +0.0  30.0  2.0 2.0 2.0  none  OFF  OFF  -28.06 -44.87  CRVBND   NA     9.80  105.90   FCST   
2012MAY14 153000  2.0 1009.0  +0.0  30.0  2.0 2.1 3.0  0.1Thour OFF  OFF  -31.56 -44.07  CRVBND   NA     9.82  106.02   FCST   
2012MAY14 160000  2.0 1009.0  +0.0  30.0  2.0 2.1 2.5  0.1Thour OFF  OFF  -64.96 -46.25  RCDO   NA     9.85  106.13   FCST   
2012MAY14 163000  2.0 1009.0  +0.0  30.0  2.0 1.9 1.5  0.1Thour OFF  OFF  -67.06 -52.34  UNIFRM   NA     9.87  106.24   FCST   
2012MAY14 170000  2.0 1009.0  +0.0  30.0  2.0 2.1 3.2  0.1Thour OFF  OFF  -71.46 -58.79  RCDO   NA     9.90  106.36   FCST   
2012MAY14 173000  2.0 1009.0  +0.0  30.0  2.0 2.2 2.3  0.1Thour OFF  OFF  -67.86 -62.69  UNIFRM   NA     9.92  106.47   FCST   
2012MAY14 180000  2.0 1009.0  +0.0  30.0  2.0 2.2 2.5  0.1Thour OFF  OFF  -67.46 -65.18  UNIFRM   NA     9.94  106.58   FCST   
2012MAY14 183000  2.0 1009.0  +0.0  30.0  2.0 2.0 2.8  0.1Thour OFF  OFF  -67.86 -66.96  UNIFRM   NA     9.97  106.69   FCST   
2012MAY14 193000  2.1 1008.2  +0.0  31.0  2.1 2.3 3.0  0.1Thour OFF  OFF  -61.16 -67.63  UNIFRM   NA    10.01  106.90   FCST   
2012MAY14 200000  2.1 1008.2  +0.0  31.0  2.1 2.3 3.1  0.1Thour OFF  OFF  -60.76 -66.78  UNIFRM   NA    10.03  107.01   FCST   
2012MAY14 203000  2.1 1008.2  +0.0  31.0  2.1 2.1 3.5  0.1Thour OFF  OFF  -61.46 -65.78  CRVBND   NA    10.05  107.11   FCST   
2012MAY14 210000  2.2 1007.4  +0.0  32.0  2.2 2.4 3.5  0.1Thour OFF  OFF  -63.06 -64.72  CRVBND   NA    10.00  107.30   FCST   
2012MAY14 213000  2.2 1007.4  +0.0  32.0  2.2 2.6 3.5  0.5Thour OFF  OFF  -61.86 -63.89  CRVBND   NA    10.02  107.38   FCST   
2012MAY14 220000  2.3 1006.6  +0.0  33.0  2.3 2.6 3.5  0.5Thour OFF  OFF  -60.76 -62.56  CRVBND   NA    10.03  107.46   FCST   
2012MAY14 223000  2.4 1005.8  +0.0  34.0  2.4 2.6 3.7  0.5Thour OFF  OFF  -59.36 -62.04  CRVBND   NA    10.05  107.55   FCST   
2012MAY14 230000  2.4 1005.8  +0.0  34.0  2.4 2.7 4.0  0.7T6hr  OFF  OFF  -60.76 -62.48  CRVBND   NA    10.07  107.63   FCST   
2012MAY14 233000  2.5 1005.0  +0.0  35.0  2.5 2.7 4.3  0.7T6hr  OFF  OFF  -64.96 -63.13  CRVBND   NA    10.08  107.71   FCST   
2012MAY15 000000  2.6 1004.0  +0.0  37.0  2.6 2.7 2.9  0.7T6hr  OFF  OFF  -68.76 -64.63  UNIFRM   NA    10.10  107.79   FCST   
2012MAY15 003000  2.6 1004.0  +0.0  37.0  2.6 2.7 3.0  0.7T6hr  OFF  OFF  -67.06 -64.05  UNIFRM   NA    10.12  107.88   FCST   
2012MAY15 010000  2.6 1004.0  +0.0  37.0  2.6 2.8 3.1  0.7T6hr  OFF  OFF  -67.06 -63.20  UNIFRM   NA    10.13  107.96   FCST   
2012MAY15 013000  2.7 1003.0  +0.0  39.0  2.7 2.8 3.7  0.7T6hr  OFF  OFF  -62.66 -60.91  CRVBND   NA    10.15  108.04   FCST   
2012MAY15 020000  2.7 1003.0  +0.0  39.0  2.7 2.8 3.9  0.7T6hr  OFF  OFF  -57.86 -58.27  CRVBND   NA    10.17  108.13   FCST   
2012MAY15 023000  2.7 1003.0  +0.0  39.0  2.7 2.8 3.5  0.7T6hr  OFF  OFF  -54.86 -54.11  CRVBND   NA    10.18  108.21   FCST   
2012MAY15 030000  2.7 1003.0  +0.0  39.0  2.7 2.9 3.5  0.7T6hr  OFF  OFF  -60.76 -58.88  CRVBND   NA    10.50  108.50   FCST   
2012MAY15 033000  2.8 1002.0  +0.0  41.0  2.8 2.9 3.4  0.7T6hr  OFF  OFF  -54.26 -55.01  CRVBND   NA    10.52  108.58   FCST   
2012MAY15 040000  2.8 1002.0  +0.0  41.0  2.8 3.0 3.2  0.7T6hr  OFF  OFF  -49.56 -53.03  CRVBND   NA    10.54  108.66   FCST   
2012MAY15 043000  2.8 1002.0  +0.0  41.0  2.8 3.0 3.0  none  OFF  OFF  -43.16 -51.94  CRVBND   NA    10.55  108.75   FCST   
2012MAY15 050000  2.9 1001.0  +0.0  43.0  2.9 3.0 3.0  none  OFF  OFF  -45.26 -50.51  CRVBND   NA    10.57  108.83   FCST   
2012MAY15 053000  2.9 1001.0  +0.0  43.0  2.9 3.0 3.0  none  OFF  OFF  -46.36 -46.53  CRVBND   NA    10.59  108.91   FCST   
2012MAY15 060000  2.9 1001.0  +0.0  43.0  2.9 2.9 2.9  none  OFF  OFF  -46.36 -42.99  CRVBND   NA    10.61  108.99   FCST   
2012MAY15 063000  2.9 1001.0  +0.0  43.0  2.9 2.9 2.9  none  OFF  OFF  -42.36 -41.58  CRVBND   NA    10.62  109.08   FCST   
2012MAY15 070000  2.9 1001.0  +0.0  43.0  2.9 2.7 2.7  none  OFF  OFF  -36.56 -40.38  CRVBND   NA    10.64  109.16   FCST   
2012MAY15 073000  2.9 1001.0  +0.0  43.0  2.8 2.7 2.7  none   ON  OFF  -30.66 -40.59  CRVBND   NA    10.66  109.24   FCST   
2012MAY15 080000  2.9 1001.0  +0.0  43.0  2.8 3.0 3.0  none   ON  OFF  -26.86 -43.73  CRVBND   NA    10.67  109.33   FCST   
2012MAY15 083000  2.9 1001.0  +0.0  43.0  2.9 3.2 3.2  none  OFF  OFF  -51.36 -43.58  CRVBND   NA    10.69  109.41   FCST   
2012MAY15 090000  2.9 1001.0  +0.0  43.0  2.9 3.4 3.7  0.7T6hr  OFF  OFF  -67.86 -57.33  CRVBND   NA    10.80  108.70   FCST   
2012MAY15 093000  3.0 1000.0  +0.0  45.0  3.0 3.3 4.0  0.5Thour OFF  OFF  -63.46 -56.76  CRVBND   NA    10.82  108.77   FCST   
