                  --------Intensity------- -Tno Values-- ---TnoCI Rules---  -Temperature-                 
           Time        FinalMSLPLatVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   Storm Location  Fix
   Date    (UTC)   CI  MSLP BiasAdj(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)     Lat     Lon    Mthd   Comments
2012AUG15 211500  2.0 1009.0  +0.0  30.0  2.0 2.0 2.0  none  OFF  OFF  -39.26 -31.00  CRVBND   NA    29.95   55.11   FCST   
2012AUG15 214500  2.0 1009.0  +0.0  30.0  2.0 2.1 2.9  0.1Thour OFF  OFF  -41.56 -30.00  CRVBND   NA    30.05   55.13   FCST   
2012AUG15 221500  2.0 1009.0  +0.0  30.0  2.0 2.1 2.2  0.1Thour OFF  OFF  -22.86 -30.07  CRVBND   NA    30.15   55.14   FCST   
2012AUG15 224500  2.0 1009.0  +0.0  30.0  2.0 2.1 2.2  0.1Thour OFF  OFF  -17.36 -32.68  CRVBND   NA    30.25   55.15   FCST   
2012AUG15 231500  2.0 1009.0  +0.0  30.0  2.0 2.1 3.0  0.1Thour OFF  OFF  -22.06 -32.65  CRVBND   NA    30.35   55.16   FCST   
2012AUG15 234500  2.0 1009.0  +0.0  30.0  2.0 2.2 2.5  0.1Thour OFF  OFF   -8.26 -31.04  CRVBND   NA    30.44   55.17   FCST   
2012AUG16 001500  2.1 1008.2  +0.0  31.0  2.1 2.2 2.5  0.1Thour OFF  OFF    2.44 -27.21  CRVBND   NA    30.54   55.17   FCST   
2012AUG16 004500  2.1 1008.2  +0.0  31.0  2.1 2.2 2.5  0.1Thour OFF  OFF    7.04 -28.18  CRVBND   NA    30.64   55.17   FCST   
2012AUG16 011500  2.1 1008.2  +0.0  31.0  2.1 2.2 2.5  0.1Thour OFF  OFF    6.44 -26.78  CRVBND   NA    30.73   55.17   FCST   
2012AUG16 014500  2.1 1008.2  +0.0  31.0  2.1 2.3 2.5  0.1Thour OFF  OFF    5.34 -24.62  CRVBND   NA    30.83   55.16   FCST   
2012AUG16 021500  2.1 1008.2  +0.0  31.0  2.1 2.2 2.2  none  OFF  OFF    5.84 -24.95  CRVBND   NA    30.92   55.16   FCST   
2012AUG16 024500  2.2 1007.4  +0.0  32.0  2.2 2.3 2.5  0.1Thour OFF  OFF   -2.96 -24.43  CRVBND   NA    31.01   55.14   FCST   
2012AUG16 031500  2.2 1007.4  +0.0  32.0  2.2 2.3 2.9  0.1Thour OFF  OFF  -32.16 -32.91  CRVBND   NA    31.35   55.48   FCST   
2012AUG16 034500  2.2 1007.4  +0.0  32.0  2.2 2.5 2.5  none  OFF  OFF  -35.16 -33.90  CRVBND   NA    31.46   55.43   FCST   
2012AUG16 041500  2.3 1006.6  +0.0  33.0  2.3 2.5 2.5  none  OFF  OFF  -34.26 -34.35  CRVBND   NA    31.57   55.38   FCST   
2012AUG16 044500  2.4 1005.8  +0.0  34.0  2.4 2.7 2.7  0.7T6hr  OFF  OFF  -21.26 -36.77  CRVBND   NA    31.67   55.33   FCST   
2012AUG16 051500  2.4 1005.8  +0.0  34.0  2.4 2.5 2.5  none  OFF  OFF  -15.36 -40.12  CRVBND   NA    31.77   55.28   FCST   
2012AUG16 054500  2.5 1005.0  +0.0  35.0  2.5 2.7 3.9  0.7T6hr  OFF  OFF  -14.36 -43.40  CRVBND   NA    31.87   55.23   FCST   
2012AUG16 061500  2.5 1005.0  +0.0  35.0  2.5 2.5 2.5  none  OFF  OFF  -26.46 -45.15  CRVBND   NA    31.97   55.17   FCST   
2012AUG16 064500  2.6 1004.0  +0.0  37.0  2.6 2.8 3.0  0.7T6hr  OFF  OFF  -38.76 -45.97  CRVBND   NA    32.07   55.11   FCST   
2012AUG16 071500  2.6 1004.0  +0.0  37.0  2.6 2.8 3.0  0.7T6hr  OFF  OFF  -50.76 -45.63  CRVBND   NA    32.16   55.06   FCST   
2012AUG16 074500  2.6 1004.0  +0.0  37.0  2.6 2.7 2.7  none  OFF  OFF  -46.36 -43.69  CRVBND   NA    32.26   54.99   FCST   
2012AUG16 081500  2.6 1004.0  +0.0  37.0  2.6 2.7 2.7  none  OFF  OFF  -37.56 -41.60  CRVBND   NA    32.35   54.93   FCST   
2012AUG16 084500  2.7 1003.0  +0.0  39.0  2.7 2.9 3.2  0.7T6hr  OFF  OFF  -30.86 -38.60  CRVBND   NA    32.44   54.87   FCST   
2012AUG16 091500  2.7 1003.0  +0.0  39.0  2.6 2.2 2.2  none   ON  OFF  -28.06 -33.37  CRVBND   NA    32.24   54.77   FCST   
2012AUG16 094500  2.7 1003.0  +0.0  39.0  2.6 2.5 2.5  none   ON  OFF  -13.26 -31.74  CRVBND   NA    32.32   54.72   FCST   
2012AUG16 101500  2.7 1003.0  +0.0  39.0  2.6 2.7 2.7  none   ON  OFF  -12.76 -33.38  CRVBND   NA    32.40   54.66   FCST   
2012AUG16 104500  2.7 1003.0  +0.0  39.0  2.6 3.1 3.2  0.7T6hr   ON  OFF  -55.86 -35.51  CRVBND   NA    32.48   54.59   FCST   
2012AUG16 111500  2.7 1003.0  +0.0  39.0  2.5 2.1 2.0  0.5Thour  ON  OFF  -54.86 -38.85  UNIFRM   NA    32.56   54.53   FCST   
2012AUG16 114500  2.7 1003.0  +0.0  39.0  2.5 2.2 2.2  none   ON  OFF  -56.56 -41.10  UNIFRM   NA    32.64   54.46   FCST   
2012AUG16 121500  2.7 1003.0  +0.0  39.0  2.5 2.4 2.4  none   ON  FLG  -57.26 -43.52  UNIFRM   NA    32.72   54.39   FCST   
2012AUG16 124500  2.7 1003.0  +0.0  39.0  2.4 2.4 2.4  none   ON  OFF  -54.56 -43.75  UNIFRM   NA    32.79   54.32   FCST   
