                  --------Intensity------- -Tno Values-- ---TnoCI Rules---  -Temperature-                 
           Time        FinalMSLPLatVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   Storm Location  Fix
   Date    (UTC)   CI  MSLP BiasAdj(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)     Lat     Lon    Mthd   Comments
2012SEP28 150000  2.8 1002.0  +0.0  41.0  2.8 2.8 2.8  none  OFF  OFF  -16.26 -35.43  CRVBND   NA    22.80  108.60   FCST   
2012SEP28 153000  2.8 1002.0  +0.0  41.0  2.8 2.9 3.2  0.1Thour OFF  OFF  -30.46 -37.34  CRVBND   NA    22.93  108.61   FCST   
2012SEP28 160000  2.8 1002.0  +0.0  41.0  2.8 2.9 3.4  0.1Thour OFF  OFF  -36.86 -35.32  CRVBND   NA    23.05  108.62   FCST   
2012SEP28 163000  2.8 1002.0  +0.0  41.0  2.8 2.9 3.0  0.1Thour OFF  OFF  -37.76 -34.86  CRVBND   NA    23.18  108.63   FCST   
2012SEP28 170000  2.8 1002.0  +0.0  41.0  2.8 2.7 2.7  none  OFF  OFF   -4.66 -32.67  CRVBND   NA    23.30  108.64   FCST   
2012SEP28 173000  2.8 1002.0  +0.0  41.0  2.8 2.8 2.7  0.1Thour OFF  OFF    9.74 -30.08  CRVBND   NA    23.42  108.65   FCST   
2012SEP28 180000  2.8 1002.0  +0.0  41.0  2.8 3.0 3.3  0.1Thour OFF  OFF   12.54 -25.06  SHEAR    NA    23.54  108.66   FCST   
2012SEP28 183000  2.8 1002.0  +0.0  41.0  2.8 3.0 3.4  0.1Thour OFF  OFF    9.24 -19.55  SHEAR    NA    23.65  108.67   FCST   
2012SEP28 190000  2.8 1002.0  +0.0  41.0  2.8 2.8 3.4  0.1Thour OFF  OFF   10.84 -14.35  SHEAR    NA    23.77  108.68   FCST   
2012SEP28 193000  2.8 1002.0  +0.0  41.0  2.8 2.9 3.1  0.1Thour OFF  OFF   18.04 -15.53  SHEAR    NA    23.88  108.69   FCST   
2012SEP28 200000  2.8 1002.0  +0.0  41.0  2.8 2.9 2.8  0.1Thour OFF  OFF   18.94 -13.10  SHEAR    NA    23.99  108.70   FCST   
2012SEP28 203000  2.9 1001.0  +0.0  43.0  2.9 2.9 2.7  0.1Thour OFF  OFF   18.94 -14.63  SHEAR    NA    24.10  108.71   FCST   
2012SEP28 210000  2.9 1001.0  +0.0  43.0  2.9 2.9 3.4  0.1Thour OFF  OFF   -0.06 -18.07  SHEAR    NA    24.40  108.70   FCST   
2012SEP28 213000  2.9 1001.0  +0.0  43.0  2.9 3.2 3.2  none  OFF  OFF  -52.96 -24.77  CRVBND   NA    24.47  108.71   FCST   
2012SEP28 220000  2.9 1001.0  +0.0  43.0  2.9 3.3 3.5  0.5Thour OFF  OFF  -61.86 -32.85  CRVBND   NA    24.53  108.71   FCST   
2012SEP28 223000  3.0 1000.0  +0.0  45.0  3.0 3.4 3.4  none  OFF  OFF  -32.66 -37.50  CRVBND   NA    24.60  108.72   FCST   
2012SEP28 230000  3.1  998.8  +0.0  47.0  3.1 3.2 3.2  none  OFF  OFF    8.24 -38.96  CRVBND   NA    24.67  108.72   FCST   
2012SEP28 233000  3.1  998.8  +0.0  47.0  3.1 3.0 3.0  none  OFF  OFF   12.54 -37.60  CRVBND   NA    24.73  108.73   FCST   
2012SEP29 000000  3.1  998.8  +0.0  47.0  3.1 2.9 2.9  none  OFF  OFF   13.64 -34.73  CRVBND   NA    24.80  108.73   FCST   
2012SEP29 003000  3.1  998.8  +0.0  47.0  3.1 2.9 2.9  none  OFF  OFF   11.74 -34.80  CRVBND   NA    24.87  108.74   FCST   
2012SEP29 010000  3.1  998.8  +0.0  47.0  3.1 3.0 3.0  none  OFF  OFF   15.94 -34.40  CRVBND   NA    24.93  108.74   FCST   
2012SEP29 013000  3.1  998.8  +0.0  47.0  3.0 3.0 3.0  none   ON  OFF   13.24 -32.09  CRVBND   NA    25.00  108.75   FCST   
2012SEP29 020000  3.1  998.8  +0.0  47.0  3.0 3.2 3.2  none   ON  OFF   11.34 -29.29  SHEAR    NA    25.07  108.76   FCST   
2012SEP29 023000  3.1  998.8  +0.0  47.0  2.9 2.9 2.9  none   ON  OFF  -17.36 -33.15  CRVBND   NA    25.13  108.76   FCST   
2012SEP29 030000  3.1  998.8  +0.0  47.0  2.9 2.7 2.7  none   ON  OFF  -12.76 -29.31  CRVBND   NA    25.20  109.00   FCST   
2012SEP29 033000  3.1  998.8  +0.0  47.0  2.9 2.7 2.7  none   ON  FLG    5.64 -25.26  CRVBND   NA    25.24  109.02   FCST   
2012SEP29 040000  3.1  998.8  +0.0  47.0  2.9 3.4 3.4  none   ON  OFF   17.24 -18.15  SHEAR    NA    25.29  109.03   FCST   
2012SEP29 043000  3.1  998.8  +0.0  47.0  3.0 3.1 3.1  none   ON  OFF   18.34  -9.37  SHEAR    NA    25.33  109.05   FCST   
2012SEP29 050000  3.1  998.8  +0.0  47.0  2.9 2.4 1.0  0.5Thour  ON  OFF   18.54  -2.73  SHEAR    NA    25.38  109.07   FCST   
2012SEP29 053000  3.1  998.8  +0.0  47.0  2.7 2.4 1.0  0.5Thour  ON  OFF   18.64   3.38  SHEAR    NA    25.42  109.08   FCST   
2012SEP29 060000  3.1  998.8  +0.0  47.0  2.7 2.4 1.0  0.5Thour  ON  OFF   17.24   3.18  SHEAR    NA    25.47  109.10   FCST   
2012SEP29 063000  3.1  998.8  +0.0  47.0  2.7 2.5 1.0  0.5Thour  ON  FLG   17.24   3.35  SHEAR    NA    25.51  109.12   FCST   
2012SEP29 070000  3.1  998.8  +0.0  47.0  2.6 2.4 1.0  0.5Thour  ON  FLG   17.54   3.59  SHEAR    NA    25.56  109.13   FCST   
2012SEP29 073000  3.0 1000.0  +0.0  45.0  2.4 2.2 1.0  0.5Thour  ON  FLG   17.94   1.20  SHEAR    NA    25.60  109.15   FCST   
2012SEP29 080000  3.0 1000.0  +0.0  45.0  2.3 2.2 1.0  0.5Thour  ON  FLG   17.54  -1.59  SHEAR    NA    25.64  109.17   FCST   
2012SEP29 083000  3.0 1000.0  +0.0  45.0  2.3 2.2 1.0  0.5Thour  ON  FLG   16.74  -2.56  SHEAR    NA    25.69  109.18   FCST   
2012SEP29 090000  3.0 1000.0  +0.0  45.0  2.2 2.1 1.0  0.5Thour  ON  FLG   18.64   0.69  SHEAR    NA    25.73  109.20   FCST   
2012SEP29 093000  3.0 1000.0  +0.0  45.0  2.2 1.9 1.0  0.5Thour  ON  FLG   17.54   0.45  SHEAR    NA    25.78  109.22   FCST   
2012SEP29 100000  3.0 1000.0  +0.0  45.0  2.1 1.8 1.0  0.5Thour  ON  FLG   16.04   1.46  SHEAR    NA    25.82  109.23   FCST   
2012SEP29 103000  3.0 1000.0  +0.0  45.0  2.0 1.8 1.0  0.5Thour  ON  FLG   16.74  -0.63  SHEAR    NA    25.87  109.25   FCST   
2012SEP29 110000  2.7 1003.0  +0.0  39.0  1.9 1.7 1.0  0.5Thour  ON  FLG   15.34   6.28  SHEAR    NA    25.91  109.27   FCST   
2012SEP29 113000  2.7 1003.0  +0.0  39.0  1.8 1.7 1.0  0.5Thour  ON  FLG   15.34   7.71  SHEAR    NA    25.96  109.28   FCST   
2012SEP29 120000  2.7 1003.0  +0.0  39.0  1.7 1.6 1.0  0.5Thour  ON  FLG   15.94   8.95  SHEAR    NA    26.02  109.36   EXTRP  
2012SEP29 123000  2.2 1007.4  +0.0  32.0  1.7 1.5 1.0  0.5Thour  ON  ON    17.04   9.31  SHEAR    NA    26.05  109.38   EXTRP  
2012SEP29 133000  2.1 1008.2  +0.0  31.0  1.6 1.3 1.0  0.5Thour  ON  ON    18.04  10.22  SHEAR    NA    26.15  109.41   EXTRP  
2012SEP29 140000  2.0 1009.0  +0.0  30.0  1.5 1.2 1.0  0.5Thour  ON  ON    18.94  10.32  SHEAR    NA    26.17  109.41   EXTRP  
2012SEP29 143000  1.8 1010.2  +0.0  28.0  1.3 1.2 1.0  0.5Thour  ON  ON    17.54  10.69  SHEAR    NA    26.22  109.42   EXTRP  
2012SEP29 150000  1.8 1010.2  +0.0  28.0  1.3 1.1 1.0  0.5Thour  ON  ON    17.34  10.72  SHEAR    NA    26.26  109.44   EXTRP  
2012SEP29 153000  1.7 1010.8  +0.0  27.0  1.2 1.1 1.0  0.5Thour  ON  ON    17.74  10.28  SHEAR    NA    26.30  109.46   EXTRP  
2012SEP29 160000  1.6 1011.4  +0.0  26.0  1.1 1.0 1.0  none   ON  ON    18.24  10.34  SHEAR    NA    26.35  109.47   EXTRP  
2012SEP29 163000  1.6 1011.4  +0.0  26.0  1.1 1.0 1.0  none   ON  ON    19.04  10.92  SHEAR    NA    26.39  109.49   EXTRP  
2012SEP29 170000  1.5 1012.0  +0.0  25.0  1.0 1.0 1.0  none   ON  ON    18.94  11.38  SHEAR    NA    26.44  109.51   EXTRP  
2012SEP29 173000  1.5 1012.0  +0.0  25.0  1.0 1.0 1.0  none   ON  ON    19.54  12.53  SHEAR    NA    26.48  109.53   EXTRP  
2012SEP29 180000  1.5 1012.0  +0.0  25.0  1.0 1.0 1.0  none   ON  ON    20.24  14.47  SHEAR    NA    26.52  109.55   EXTRP  
2012SEP29 183000  1.5 1012.0  +0.0  25.0  1.0 1.0 1.0  none   ON  ON    21.14  15.61  SHEAR    NA    26.57  109.57   EXTRP  
2012SEP29 190000  1.5 1012.0  +0.0  25.0  1.0 1.0 1.0  none   ON  ON    21.84  16.35  SHEAR    NA    26.61  109.59   EXTRP  
2012SEP29 193000  1.5 1012.0  +0.0  25.0  1.0 1.0 1.0  none   ON  ON    22.64  16.26  SHEAR    NA    26.66  109.61   EXTRP  
2012SEP29 200000  1.5 1012.0  +0.0  25.0  1.0 1.0 1.0  none   ON  ON    22.74  16.29  SHEAR    NA    26.70  109.62   EXTRP  
2012SEP29 203000  1.3 1012.8  +0.0  25.0  1.0 1.0 1.0  none   ON  ON    22.74  17.10  SHEAR    NA    26.72  109.64   EXTRP  
2012SEP29 210000  1.3 1012.8  +0.0  25.0  1.0 1.0 1.0  none   ON  ON    22.84  17.98  SHEAR    NA    26.76  109.66   EXTRP  
2012SEP29 213000  1.2 1013.2  +0.0  25.0  1.0 1.0 1.0  none   ON  ON    23.34  18.86  SHEAR    NA    26.80  109.68   EXTRP  
2012SEP29 220000  1.1 1013.6  +0.0  25.0  1.0 1.0 1.0  none   ON  ON    24.04  20.14  SHEAR    NA    26.85  109.68   EXTRP  
2012SEP29 223000  1.1 1013.6  +0.0  25.0  1.0 1.0 1.0  none   ON  ON    24.54  20.98  SHEAR    NA    26.89  109.69   EXTRP  
2012SEP29 230000  1.0 1014.0  +0.0  25.0  1.0 1.0 1.0  none   ON  ON    24.64  21.57  SHEAR    NA    26.93  109.71   EXTRP  
2012SEP29 233000  1.0 1014.0  +0.0  25.0  1.0 1.0 1.0  none  OFF  ON    24.14  21.82  SHEAR    NA    26.98  109.73   EXTRP  
