                  --------Intensity------- -Tno Values-- ---TnoCI Rules---  -Temperature-                 
           Time        FinalMSLPLatVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   Storm Location  Fix
   Date    (UTC)   CI  MSLP BiasAdj(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)     Lat     Lon    Mthd   Comments
2012AUG11 170000  2.0 1009.0  +0.0  30.0  2.0 2.0 2.0  none  OFF  OFF   -7.76 -35.78  CRVBND   NA    17.50  106.00   FCST   
2012AUG11 173000  2.0 1009.0  +0.0  30.0  2.0 2.1 2.5  0.1Thour OFF  OFF   -7.36 -40.13  CRVBND   NA    17.52  106.06   FCST   
2012AUG11 180000  2.0 1009.0  +0.0  30.0  2.0 2.1 2.5  0.1Thour OFF  OFF    0.24 -44.10  CRVBND   NA    17.54  106.12   FCST   
2012AUG11 183000  2.0 1009.0  +0.0  30.0  2.0 2.1 3.2  0.1Thour OFF  OFF    1.24 -46.32  CRVBND   NA    17.56  106.18   FCST   
2012AUG11 190000  2.0 1009.0  +0.0  30.0  2.0 2.1 3.2  0.1Thour OFF  OFF    7.14 -46.75  CRVBND   NA    17.57  106.24   FCST   
2012AUG11 193000  2.0 1009.0  +0.0  30.0  2.0 2.2 2.7  0.1Thour OFF  OFF    4.24 -43.02  CRVBND   NA    17.59  106.30   FCST   
2012AUG11 200000  2.1 1008.2  +0.0  31.0  2.1 2.2 2.7  0.1Thour OFF  OFF   -2.36 -45.34  CRVBND   NA    17.60  106.37   FCST   
2012AUG11 203000  2.1 1008.2  +0.0  31.0  2.1 2.2 3.0  0.1Thour OFF  OFF   -0.86 -46.06  CRVBND   NA    17.62  106.43   FCST   
2012AUG11 210000  2.1 1008.2  +0.0  31.0  2.1 2.2 2.9  0.1Thour OFF  OFF  -29.56 -53.81  CRVBND   NA    17.70  107.10   FCST   
2012AUG11 213000  2.1 1008.2  +0.0  31.0  2.1 2.3 3.0  0.1Thour OFF  OFF  -43.16 -56.63  CRVBND   NA    17.72  107.18   FCST   
2012AUG11 220000  2.2 1007.4  +0.0  32.0  2.2 2.3 3.4  0.1Thour OFF  OFF  -39.56 -59.53  CRVBND   NA    17.73  107.26   FCST   
2012AUG11 223000  2.2 1007.4  +0.0  32.0  2.2 2.3 3.5  0.1Thour OFF  OFF  -41.26 -60.21  CRVBND   NA    17.75  107.34   FCST   
