                  --------Intensity------- -Tno Values-- ---TnoCI Rules---  -Temperature-                 
           Time        FinalMSLPLatVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   Storm Location  Fix
   Date    (UTC)   CI  MSLP BiasAdj(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)     Lat     Lon    Mthd   Comments
2012OCT06 150000  2.0 1009.0  +0.0  30.0  2.0 2.0 2.0  none  OFF  OFF  -43.16 -43.78  CRVBND   NA    14.00  118.70   FCST   
2012OCT06 153000  2.0 1009.0  +0.0  30.0  2.0 2.1 2.7  0.1Thour OFF  OFF  -36.36 -39.66  CRVBND   NA    14.03  118.75   FCST   
2012OCT06 160000  2.0 1009.0  +0.0  30.0  2.0 2.1 2.7  0.1Thour OFF  OFF  -34.06 -38.33  CRVBND   NA    14.06  118.79   FCST   
2012OCT06 163000  2.0 1009.0  +0.0  30.0  2.0 2.1 2.2  0.1Thour OFF  OFF  -28.56 -37.32  CRVBND   NA    14.09  118.84   FCST   
2012OCT06 170000  2.0 1009.0  +0.0  30.0  2.0 2.1 2.2  0.1Thour OFF  OFF   -9.26 -36.74  CRVBND   NA    14.12  118.88   FCST   
2012OCT06 173000  2.0 1009.0  +0.0  30.0  2.0 2.2 2.5  0.1Thour OFF  OFF    4.24 -34.38  CRVBND   NA    14.15  118.93   FCST   
2012OCT06 180000  2.1 1008.2  +0.0  31.0  2.1 2.2 2.7  0.1Thour OFF  OFF   -5.56 -32.95  CRVBND   NA    14.18  118.97   FCST   
2012OCT06 183000  2.1 1008.2  +0.0  31.0  2.1 2.2 2.7  0.1Thour OFF  OFF   -2.06 -45.93  CRVBND   NA    14.21  119.02   FCST   
2012OCT06 190000  2.1 1008.2  +0.0  31.0  2.1 2.2 2.5  0.1Thour OFF  OFF   12.24 -32.97  CRVBND   NA    14.24  119.06   FCST   
2012OCT06 193000  2.1 1008.2  +0.0  31.0  2.1 2.3 2.5  0.1Thour OFF  OFF   12.74 -33.89  CRVBND   NA    14.26  119.11   FCST   
2012OCT06 200000  2.1 1008.2  +0.0  31.0  2.1 2.2 2.2  none  OFF  OFF   14.34 -30.17  CRVBND   NA    14.29  119.15   FCST   
2012OCT06 203000  2.2 1007.4  +0.0  32.0  2.2 2.2 2.2  none  OFF  OFF    8.94 -28.17  CRVBND   NA    14.32  119.19   FCST   
2012OCT06 210000  2.2 1007.4  +0.0  32.0  2.2 2.3 3.2  0.1Thour OFF  OFF  -27.66 -46.76  CRVBND   NA    13.90  119.60   FCST   
2012OCT06 213000  2.2 1007.4  +0.0  32.0  2.2 2.5 2.5  none  OFF  OFF  -20.36 -46.88  CRVBND   NA    13.93  119.67   FCST   
2012OCT06 220000  2.3 1006.6  +0.0  33.0  2.3 2.5 2.5  none  OFF  OFF  -22.26 -44.75  CRVBND   NA    13.95  119.73   FCST   
2012OCT06 223000  2.3 1006.6  +0.0  33.0  2.3 2.5 2.5  none  OFF  OFF  -21.46 -43.16  CRVBND   NA    13.98  119.80   FCST   
2012OCT06 230000  2.3 1006.6  +0.0  33.0  2.3 2.2 2.2  none  OFF  OFF  -15.36 -41.53  CRVBND   NA    14.00  119.86   FCST   
2012OCT06 233000  2.4 1005.8  +0.0  34.0  2.4 2.7 3.0  0.7T6hr  OFF  OFF  -15.36 -40.47  CRVBND   NA    14.03  119.93   FCST   
2012OCT07 000000  2.5 1005.0  +0.0  35.0  2.5 2.8 3.0  0.7T6hr  OFF  OFF  -13.96 -39.99  CRVBND   NA    14.06  119.99   FCST   
2012OCT07 003000  2.5 1005.0  +0.0  35.0  2.5 2.8 3.0  0.7T6hr  OFF  OFF  -13.96 -40.28  CRVBND   NA    14.08  120.06   FCST   
2012OCT07 010000  2.6 1004.0  +0.0  37.0  2.6 2.8 3.0  0.7T6hr  OFF  OFF  -22.26 -40.11  CRVBND   NA    14.11  120.12   FCST   
2012OCT07 013000  2.6 1004.0  +0.0  37.0  2.6 2.5 2.5  none  OFF  OFF  -27.06 -39.89  CRVBND   NA    14.14  120.18   FCST   
2012OCT07 020000  2.6 1004.0  +0.0  37.0  2.6 2.5 2.5  none  OFF  OFF  -31.36 -41.23  CRVBND   NA    14.17  120.24   FCST   
2012OCT07 023000  2.6 1004.0  +0.0  37.0  2.6 2.5 2.5  none  OFF  OFF  -20.66 -42.39  CRVBND   NA    14.20  120.30   FCST   
2012OCT07 030000  2.6 1004.0  +0.0  37.0  2.6 2.9 3.2  0.7T6hr  OFF  OFF  -19.96 -48.24  CRVBND   NA    14.00  120.50   FCST   
2012OCT07 033000  2.7 1003.0  +0.0  39.0  2.7 2.9 3.2  0.7T6hr  OFF  OFF  -22.06 -47.61  CRVBND   NA    14.03  120.57   FCST   
2012OCT07 040000  2.7 1003.0  +0.0  39.0  2.7 3.0 3.0  0.7T6hr  OFF  OFF  -11.26 -45.75  CRVBND   NA    14.07  120.64   FCST   
2012OCT07 043000  2.7 1003.0  +0.0  39.0  2.7 2.7 2.7  none  OFF  OFF  -11.96 -44.04  CRVBND   NA    14.10  120.71   FCST   
2012OCT07 050000  2.7 1003.0  +0.0  39.0  2.7 2.7 2.7  none  OFF  OFF  -18.26 -41.19  CRVBND   NA    14.13  120.78   FCST   
2012OCT07 053000  2.8 1002.0  +0.0  41.0  2.8 2.7 2.7  none  OFF  OFF  -26.46 -39.59  CRVBND   NA    14.17  120.85   FCST   
2012OCT07 060000  2.8 1002.0  +0.0  41.0  2.7 2.7 2.7  none   ON  OFF  -23.46 -37.97  CRVBND   NA    14.20  120.91   FCST   
2012OCT07 063000  2.8 1002.0  +0.0  41.0  2.7 2.7 2.7  none   ON  OFF  -20.56 -37.73  CRVBND   NA    14.23  120.98   FCST   
2012OCT07 070000  2.8 1002.0  +0.0  41.0  2.7 3.0 3.0  none   ON  OFF  -20.56 -37.90  CRVBND   NA    14.27  121.04   FCST   
2012OCT07 073000  2.8 1002.0  +0.0  41.0  2.7 2.7 2.7  none   ON  OFF  -25.66 -37.91  CRVBND   NA    14.30  121.10   FCST   
2012OCT07 080000  2.8 1002.0  +0.0  41.0  2.7 2.9 2.9  none   ON  OFF  -35.36 -36.31  CRVBND   NA    14.33  121.16   FCST   
2012OCT07 083000  2.8 1002.0  +0.0  41.0  2.7 2.5 2.5  none   ON  OFF  -27.26 -34.99  CRVBND   NA    14.37  121.22   FCST   
2012OCT07 090000  2.8 1002.0  +0.0  41.0  2.7 3.0 3.0  none   ON  OFF  -31.56 -32.94  CRVBND   NA    14.40  120.90   FCST   
2012OCT07 093000  2.8 1002.0  +0.0  41.0  2.7 2.7 2.7  none   ON  OFF  -30.26 -33.02  CRVBND   NA    14.44  120.95   FCST   
