                  --------Intensity------- -Tno Values-- ---TnoCI Rules---  -Temperature-                 
           Time        FinalMSLPLatVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   Storm Location  Fix
   Date    (UTC)   CI  MSLP BiasAdj(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)     Lat     Lon    Mthd   Comments
2012JUN19 211500  2.8 1002.0  +0.0  41.0  2.8 2.8 2.8  none  OFF  OFF   10.84 -10.64  SHEAR    NA    39.29   57.62   FCST   
2012JUN19 214500  2.8 1002.0  +0.0  41.0  2.7 2.7 2.3  0.1Thour  ON  OFF   12.74 -13.11  SHEAR    NA    39.28   57.47   FCST   
2012JUN19 221500  2.8 1002.0  +0.0  41.0  2.7 2.7 2.3  0.1Thour  ON  OFF   14.44  -6.46  SHEAR    NA    39.27   57.31   FCST   
2012JUN19 224500  2.8 1002.0  +0.0  41.0  2.7 2.7 2.3  0.1Thour  ON  OFF   14.74  -9.92  SHEAR    NA    39.26   57.16   FCST   
2012JUN19 231500  2.8 1002.0  +0.0  41.0  2.7 2.7 2.4  0.1Thour  ON  OFF   14.74  -3.83  SHEAR    NA    39.25   57.00   FCST   
2012JUN19 234500  2.8 1002.0  +0.0  41.0  2.7 2.6 2.4  0.1Thour  ON  OFF   14.04  -9.27  SHEAR    NA    39.24   56.84   FCST   
2012JUN20 001500  2.8 1002.0  +0.0  41.0  2.6 2.6 2.5  0.1Thour  ON  OFF   13.84  -8.82  SHEAR    NA    39.23   56.68   FCST   
2012JUN20 004500  2.8 1002.0  +0.0  41.0  2.6 2.8 2.8  none   ON  OFF   13.84  -5.76  SHEAR    NA    39.22   56.53   FCST   
2012JUN20 011500  2.8 1002.0  +0.0  41.0  2.6 2.8 3.0  0.1Thour  ON  OFF   13.94  -8.23  SHEAR    NA    39.22   56.37   FCST   
2012JUN20 014500  2.8 1002.0  +0.0  41.0  2.6 2.7 3.1  0.1Thour  ON  OFF   14.54  -8.81  SHEAR    NA    39.21   56.20   FCST   
2012JUN20 021500  2.8 1002.0  +0.0  41.0  2.6 2.7 3.1  0.1Thour  ON  OFF   12.54  -9.58  SHEAR    NA    39.21   56.04   FCST   
2012JUN20 024500  2.8 1002.0  +0.0  41.0  2.7 2.9 3.1  0.1Thour  ON  OFF   12.94 -10.64  SHEAR    NA    39.20   55.88   FCST   
2012JUN20 031500  2.8 1002.0  +0.0  41.0  2.8 2.9 3.4  0.1Thour OFF  OFF   -2.76 -12.27  SHEAR    NA    38.79   55.92   FCST   
2012JUN20 034500  2.8 1002.0  +0.0  41.0  2.7 2.5 2.5  none   ON  OFF    4.24 -13.99  CRVBND   NA    38.77   55.75   FCST   
2012JUN20 041500  2.8 1002.0  +0.0  41.0  2.7 2.7 2.7  none   ON  OFF   -0.36 -16.27  CRVBND   NA    38.75   55.58   FCST   
2012JUN20 044500  2.8 1002.0  +0.0  41.0  2.6 2.2 2.2  none   ON  OFF   -2.96 -19.09  CRVBND   NA    38.73   55.42   FCST   
2012JUN20 051500  2.8 1002.0  +0.0  41.0  2.5 2.3 2.2  0.5Thour  ON  OFF   -5.56 -18.76  CRVBND   NA    38.72   55.25   FCST   
2012JUN20 054500  2.8 1002.0  +0.0  41.0  2.5 2.5 2.5  none   ON  OFF    9.44 -17.08  CRVBND   NA    38.71   55.08   FCST   
2012JUN20 061500  2.8 1002.0  +0.0  41.0  2.6 3.2 3.4  0.5Thour  ON  OFF   10.44 -14.42  SHEAR    NA    38.69   54.91   FCST   
2012JUN20 064500  2.8 1002.0  +0.0  41.0  2.6 3.1 3.4  0.5Thour  ON  OFF   11.64 -10.29  SHEAR    NA    38.69   54.74   FCST   
2012JUN20 071500  2.8 1002.0  +0.0  41.0  2.7 3.0 3.4  0.5Thour  ON  OFF    5.24 -13.12  SHEAR    NA    38.68   54.57   FCST   
2012JUN20 074500  2.8 1002.0  +0.0  41.0  2.7 2.7 2.7  none   ON  OFF    0.24 -14.22  CRVBND   NA    38.67   54.39   FCST   
2012JUN20 081500  2.8 1002.0  +0.0  41.0  2.8 3.0 3.0  none  OFF  OFF  -22.66 -14.63  CRVBND   NA    38.67   54.22   FCST   
2012JUN20 084500  2.9 1001.0  +0.0  43.0  2.9 2.7 2.7  none  OFF  OFF  -22.26 -15.74  CRVBND   NA    38.67   54.05   FCST   
2012JUN20 091500  2.9 1001.0  +0.0  43.0  2.8 2.2 2.2  none   ON  OFF   -6.96 -28.97  CRVBND   NA    38.19   53.42   FCST   
2012JUN20 094500  2.9 1001.0  +0.0  43.0  2.7 2.5 2.5  none   ON  OFF   -8.26 -29.28  CRVBND   NA    38.18   53.26   FCST   
