                  --------Intensity------- -Tno Values-- ---TnoCI Rules---  -Temperature-                 
           Time        FinalMSLPLatVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   Storm Location  Fix
   Date    (UTC)   CI  MSLP BiasAdj(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)     Lat     Lon    Mthd   Comments
2012AUG28 211500  2.0 1009.0  +0.0  30.0  2.0 2.0 2.0  none  OFF  OFF  -57.86 -45.28  UNIFRM   NA    23.81   43.94   FCST   
2012AUG28 214500  2.0 1009.0  +0.0  30.0  1.9 1.9 1.2  0.1Thour  ON  OFF  -67.86 -49.70  UNIFRM   NA    23.83   44.01   FCST   
2012AUG28 221500  2.0 1009.0  +0.0  30.0  1.9 1.9 1.3  0.1Thour  ON  OFF  -67.46 -50.77  UNIFRM   NA    23.85   44.09   FCST   
2012AUG28 224500  2.0 1009.0  +0.0  30.0  1.9 1.9 1.6  0.1Thour  ON  OFF  -68.76 -53.82  UNIFRM   NA    23.87   44.16   FCST   
2012AUG28 231500  2.0 1009.0  +0.0  30.0  1.9 2.1 3.0  0.1Thour  ON  OFF  -70.56 -54.90  RCDO   NA    23.89   44.24   FCST   
2012AUG28 234500  2.0 1009.0  +0.0  30.0  1.9 2.0 3.3  0.1Thour  ON  OFF  -70.96 -57.62  RCDO   NA    23.91   44.31   FCST   
2012AUG29 001500  2.0 1009.0  +0.0  30.0  1.9 2.0 3.3  0.1Thour  ON  OFF  -71.46 -58.13  RCDO   NA    23.92   44.39   FCST   
2012AUG29 004500  2.0 1009.0  +0.0  30.0  1.9 2.0 3.4  0.1Thour  ON  OFF  -69.66 -59.01  RCDO   NA    23.94   44.47   FCST   
2012AUG29 011500  2.0 1009.0  +0.0  30.0  2.0 2.1 2.1  none  OFF  OFF  -67.06 -57.69  UNIFRM   NA    23.96   44.54   FCST   
2012AUG29 014500  2.0 1009.0  +0.0  30.0  2.0 2.1 2.1  none  OFF  OFF  -64.96 -56.81  UNIFRM   NA    23.97   44.62   FCST   
2012AUG29 021500  2.0 1009.0  +0.0  30.0  2.0 2.1 2.1  none  OFF  OFF  -61.16 -55.42  UNIFRM   NA    23.99   44.70   FCST   
2012AUG29 024500  2.0 1009.0  +0.0  30.0  2.0 2.1 2.3  0.1Thour OFF  OFF  -70.56 -56.43  UNIFRM   NA    24.01   44.78   FCST   
2012AUG29 031500  2.0 1009.0  +0.0  30.0  2.0 2.1 2.1  none  OFF  OFF  -69.66 -55.14  UNIFRM   NA    23.91   45.05   FCST   
2012AUG29 034500  2.0 1009.0  +0.0  30.0  2.0 2.2 2.2  none  OFF  OFF  -67.46 -55.76  UNIFRM   NA    23.93   45.14   FCST   
