                  --------Intensity------- -Tno Values-- ---TnoCI Rules---  -Temperature-                 
           Time        FinalMSLPLatVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   Storm Location  Fix
   Date    (UTC)   CI  MSLP BiasAdj(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)     Lat     Lon    Mthd   Comments
2012OCT13 210000  2.5 1005.0  +0.0  35.0  2.5 2.5 2.5  none  OFF  OFF  -67.86 -67.06  UNIFRM   NA    14.00  113.60   FCST   
2012OCT13 213000  2.5 1005.0  +0.0  35.0  2.5 2.6 3.5  0.1Thour OFF  OFF  -65.36 -66.29  UNIFRM   NA    13.99  113.66   FCST   
2012OCT13 220000  2.5 1005.0  +0.0  35.0  2.5 2.6 3.4  0.1Thour OFF  OFF  -64.16 -65.67  UNIFRM   NA    13.99  113.71   FCST   
2012OCT13 223000  2.5 1005.0  +0.0  35.0  2.5 2.6 3.4  0.1Thour OFF  OFF  -63.76 -65.59  UNIFRM   NA    13.99  113.77   FCST   
2012OCT13 230000  2.5 1005.0  +0.0  35.0  2.5 2.6 3.4  0.1Thour OFF  OFF  -60.06 -65.33  UNIFRM   NA    13.99  113.82   FCST   
2012OCT13 233000  2.5 1005.0  +0.0  35.0  2.5 2.7 4.0  0.1Thour OFF  OFF  -55.86 -64.78  CRVBND   NA    13.98  113.88   FCST   
2012OCT14 000000  2.6 1004.0  +0.0  37.0  2.6 2.7 3.7  0.1Thour OFF  OFF  -57.56 -63.30  CRVBND   NA    13.99  113.93   FCST   
2012OCT14 003000  2.6 1004.0  +0.0  37.0  2.6 2.7 3.4  0.1Thour OFF  OFF  -56.86 -61.22  CRVBND   NA    13.99  113.98   FCST   
2012OCT14 010000  2.6 1004.0  +0.0  37.0  2.6 2.7 3.0  0.1Thour OFF  OFF  -52.36 -58.72  CRVBND   NA    13.99  114.03   FCST   
2012OCT14 013000  2.6 1004.0  +0.0  37.0  2.6 2.8 3.9  0.1Thour OFF  OFF  -53.56 -56.54  CRVBND   NA    14.00  114.08   FCST   
2012OCT14 020000  2.7 1003.0  +0.0  39.0  2.7 2.8 3.5  0.1Thour OFF  OFF  -59.66 -54.69  CRVBND   NA    14.00  114.13   FCST   
2012OCT14 023000  2.7 1003.0  +0.0  39.0  2.7 2.8 3.5  0.1Thour OFF  OFF  -60.06 -53.40  CRVBND   NA    14.01  114.18   FCST   
2012OCT14 030000  2.7 1003.0  +0.0  39.0  2.7 2.8 4.0  0.1Thour OFF  OFF  -62.26 -51.44  CRVBND   NA    14.20  114.10   FCST   
2012OCT14 033000  2.8 1002.0  +0.0  41.0  2.8 3.1 4.4  0.5Thour OFF  OFF  -75.86 -53.55  CRVBND   NA    14.21  114.15   FCST   
2012OCT14 040000  2.9 1001.0  +0.0  43.0  2.9 3.2 3.2  0.7T6hr  OFF  OFF  -74.36 -57.08  UNIFRM   NA    14.22  114.20   FCST   
2012OCT14 043000  2.9 1001.0  +0.0  43.0  2.9 3.2 3.4  0.7T6hr  OFF  OFF  -72.36 -60.21  UNIFRM   NA    14.24  114.24   FCST   
2012OCT14 050000  3.0 1000.0  +0.0  45.0  3.0 3.2 3.6  0.7T6hr  OFF  OFF  -74.86 -62.14  UNIFRM   NA    14.25  114.29   FCST   
2012OCT14 053000  3.1  998.8  +0.0  47.0  3.1 3.2 3.6  0.7T6hr  OFF  OFF  -69.66 -63.59  UNIFRM   NA    14.27  114.34   FCST   
2012OCT14 060000  3.1  998.8  +0.0  47.0  3.1 3.3 4.4  0.7T6hr  OFF  OFF  -62.66 -63.82  CRVBND   NA    14.29  114.38   FCST   
2012OCT14 063000  3.2  997.6  +0.0  49.0  3.2 3.3 3.7  0.7T6hr  OFF  OFF  -48.66 -63.12  CRVBND   NA    14.30  114.42   FCST   
2012OCT14 070000  3.2  997.6  +0.0  49.0  3.2 3.3 3.7  0.7T6hr  OFF  OFF  -40.26 -61.90  CRVBND   NA    14.32  114.46   FCST   
