                  --------Intensity------- -Tno Values-- ---TnoCI Rules---  -Temperature-                 
           Time        FinalMSLPLatVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   Storm Location  Fix
   Date    (UTC)   CI  MSLP BiasAdj(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)     Lat     Lon    Mthd   Comments
2013JUN23 151500  2.0 1009.0  +0.0  30.0  2.0 2.0 2.0  none  OFF  OFF    3.24 -40.32  CRVBND   NA    11.81  103.80   FCST   
2013JUN23 154500  2.0 1009.0  +0.0  30.0  2.0 2.1 2.7  0.1Thour OFF  OFF   -5.56 -35.51  CRVBND   NA    11.82  103.81   FCST   
2013JUN23 161500  2.0 1009.0  +0.0  30.0  2.0 2.1 2.7  0.1Thour OFF  OFF  -11.56 -37.28  CRVBND   NA    11.83  103.81   FCST   
2013JUN23 164500  2.0 1009.0  +0.0  30.0  2.0 2.1 2.9  0.1Thour OFF  OFF  -16.46 -37.25  CRVBND   NA    11.84  103.82   FCST   
2013JUN23 171500  2.0 1009.0  +0.0  30.0  2.0 2.1 2.5  0.1Thour OFF  OFF  -24.16 -37.89  CRVBND   NA    11.86  103.83   FCST   
2013JUN23 174500  2.0 1009.0  +0.0  30.0  2.0 2.2 2.5  0.1Thour OFF  OFF  -21.46 -37.12  CRVBND   NA    11.88  103.84   FCST   
2013JUN23 181500  2.1 1008.2  +0.0  31.0  2.1 2.2 2.5  0.1Thour OFF  OFF  -10.96 -35.02  CRVBND   NA    11.90  103.86   FCST   
2013JUN23 184500  2.1 1008.2  +0.0  31.0  2.1 2.2 2.5  0.1Thour OFF  OFF   -5.86 -35.83  CRVBND   NA    11.91  103.87   FCST   
2013JUN23 191500  2.1 1008.2  +0.0  31.0  2.1 2.2 2.7  0.1Thour OFF  OFF   -2.66 -35.72  CRVBND   NA    11.94  103.89   FCST   
2013JUN23 194500  2.1 1008.2  +0.0  31.0  2.1 2.3 2.7  0.1Thour OFF  OFF    6.44 -36.70  CRVBND   NA    11.96  103.90   FCST   
2013JUN23 201500  2.2 1007.4  +0.0  32.0  2.2 2.3 2.7  0.1Thour OFF  OFF   -1.56 -37.86  CRVBND   NA    11.98  103.92   FCST   
2013JUN23 204500  2.2 1007.4  +0.0  32.0  2.2 2.3 2.9  0.1Thour OFF  OFF    5.14 -38.36  CRVBND   NA    12.01  103.94   FCST   
2013JUN23 211500  2.2 1007.4  +0.0  32.0  2.2 2.3 3.4  0.1Thour OFF  OFF  -58.56 -44.00  CRVBND   NA    12.01  103.71   FCST   
2013JUN23 214500  2.3 1006.6  +0.0  33.0  2.3 2.6 3.2  0.5Thour OFF  OFF  -54.26 -47.13  CRVBND   NA    12.04  103.74   FCST   
2013JUN23 221500  2.3 1006.6  +0.0  33.0  2.3 2.7 3.5  0.7T6hr  OFF  OFF  -54.26 -49.15  CRVBND   NA    12.07  103.78   FCST   
2013JUN23 224500  2.4 1005.8  +0.0  34.0  2.4 2.7 3.5  0.7T6hr  OFF  OFF  -54.56 -51.10  CRVBND   NA    12.10  103.81   FCST   
2013JUN23 231500  2.5 1005.0  +0.0  35.0  2.5 2.7 3.2  0.7T6hr  OFF  OFF  -48.66 -53.05  CRVBND   NA    12.13  103.84   FCST   
2013JUN23 234500  2.5 1005.0  +0.0  35.0  2.5 2.7 3.4  0.7T6hr  OFF  OFF  -40.06 -52.04  CRVBND   NA    12.17  103.88   FCST   
2013JUN24 001500  2.6 1004.0  +0.0  37.0  2.6 2.8 3.2  0.7T6hr  OFF  OFF  -36.36 -54.60  CRVBND   NA    12.20  103.91   FCST   
2013JUN24 004500  2.7 1003.0  +0.0  39.0  2.7 2.8 3.0  0.7T6hr  OFF  OFF  -43.36 -55.33  CRVBND   NA    12.24  103.95   FCST   
2013JUN24 011500  2.7 1003.0  +0.0  39.0  2.7 2.8 3.4  0.7T6hr  OFF  OFF  -35.86 -56.48  CRVBND   NA    12.28  103.99   FCST   
2013JUN24 014500  2.7 1003.0  +0.0  39.0  2.7 2.8 3.0  0.7T6hr  OFF  OFF  -35.36 -57.55  CRVBND   NA    12.32  104.02   FCST   
2013JUN24 021500  2.7 1003.0  +0.0  39.0  2.7 2.5 2.5  none  OFF  OFF  -34.96 -57.96  CRVBND   NA    12.36  104.06   FCST   
2013JUN24 024500  2.7 1003.0  +0.0  39.0  2.7 2.7 2.7  none  OFF  OFF  -38.26 -58.91  CRVBND   NA    12.40  104.11   FCST   
2013JUN24 031500  2.7 1003.0  +0.0  39.0  2.7 2.9 3.2  0.7T6hr  OFF  OFF  -48.06 -61.11  CRVBND   NA    12.62  104.42   FCST   
2013JUN24 034500  2.7 1003.0  +0.0  39.0  2.7 3.0 3.5  0.7T6hr  OFF  OFF  -44.46 -60.51  CRVBND   NA    12.67  104.45   FCST   
2013JUN24 041500  2.8 1002.0  +0.0  41.0  2.8 3.0 3.5  0.7T6hr  OFF  OFF  -47.26 -58.96  CRVBND   NA    12.71  104.48   FCST   
2013JUN24 044500  2.8 1002.0  +0.0  41.0  2.8 3.1 3.5  0.7T6hr  OFF  OFF  -51.36 -57.56  UNIFRM   NA    12.75  104.52   FCST   
2013JUN24 051500  2.9 1001.0  +0.0  43.0  2.9 3.2 3.4  0.7T6hr  OFF  OFF  -50.46 -55.52  CRVBND   NA    12.80  104.56   FCST   
2013JUN24 054500  2.9 1001.0  +0.0  43.0  2.9 2.7 2.7  none  OFF  OFF  -48.06 -53.63  CRVBND   NA    12.85  104.59   FCST   
2013JUN24 061500  2.9 1001.0  +0.0  43.0  2.9 2.9 2.9  none  OFF  OFF  -36.16 -50.33  CRVBND   NA    12.90  104.63   FCST   
2013JUN24 064500  2.9 1001.0  +0.0  43.0  2.8 2.3 2.2  0.5Thour  ON  OFF   -4.66 -46.04  CRVBND   NA    12.94  104.68   FCST   
2013JUN24 071500  2.9 1001.0  +0.0  43.0  2.7 2.4 2.2  0.5Thour  ON  OFF    9.74 -45.29  CRVBND   NA    12.99  104.72   FCST   
2013JUN24 074500  2.9 1001.0  +0.0  43.0  2.7 3.0 3.0  none   ON  OFF    2.24 -47.60  CRVBND   NA    13.04  104.76   FCST   
2013JUN24 081500  2.9 1001.0  +0.0  43.0  2.8 3.2 3.2  none   ON  OFF  -10.26 -49.13  CRVBND   NA    13.09  104.81   FCST   
2013JUN24 083000  2.9 1001.0  +0.0  43.0  2.8 3.2 3.2  none   ON  OFF  -36.86 -48.74  CRVBND   NA    13.12  104.83   FCST   
2013JUN24 090000  2.9 1001.0  +0.0  43.0  2.8 2.7 2.7  none   ON  OFF  -73.86 -62.23  UNIFRM   NA    12.80  105.20   FCST   
2013JUN24 093000  2.9 1001.0  +0.0  43.0  2.8 2.9 2.9  none   ON  OFF  -70.96 -67.51  UNIFRM   NA    12.86  105.27   FCST   
2013JUN24 100000  2.9 1001.0  +0.0  43.0  2.9 3.2 3.2  none  OFF  OFF  -67.06 -71.70  UNIFRM   NA    12.93  105.34   FCST   
2013JUN24 103000  3.0 1000.0  +0.0  45.0  3.0 3.3 3.4  0.5Thour OFF  OFF  -66.26 -74.46  UNIFRM   NA    12.99  105.40   FCST   
2013JUN24 110000  3.1  998.8  +0.0  47.0  3.1 3.3 3.6  0.5Thour OFF  OFF  -70.56 -76.36  UNIFRM   NA    13.05  105.47   FCST   
2013JUN24 113000  3.1  998.8  +0.0  47.0  3.1 3.3 3.7  0.5Thour OFF  OFF  -74.36 -77.03  UNIFRM   NA    13.12  105.54   FCST   
2013JUN24 120000  3.1  998.8  +0.0  47.0  3.1 3.4 3.8  0.5Thour OFF  OFF  -78.56 -77.27  UNIFRM   NA    13.18  105.61   FCST   
2013JUN24 123000  3.2  997.6  +0.0  49.0  3.2 3.5 3.9  0.7T6hr  OFF  OFF  -78.56 -77.06  UNIFRM   NA    13.24  105.69   FCST   
2013JUN24 130000  3.3  996.4  +0.0  51.0  3.3 3.4 4.0  0.7T6hr  OFF  OFF  -79.06 -76.95  UNIFRM   NA    13.30  105.76   FCST   
2013JUN24 133000  3.3  996.4  +0.0  51.0  3.3 3.4 4.1  0.7T6hr  OFF  OFF  -77.46 -77.61  UNIFRM   NA    13.36  105.83   FCST   
2013JUN24 140000  3.4  995.2  +0.0  53.0  3.4 3.5 4.1  0.7T6hr  OFF  OFF  -74.86 -77.29  UNIFRM   NA    13.42  105.90   FCST   
2013JUN24 143000  3.4  995.2  +0.0  53.0  3.4 3.5 4.1  0.7T6hr  OFF  OFF  -74.86 -75.93  UNIFRM   NA    13.48  105.97   FCST   
2013JUN24 150000  3.4  995.2  +0.0  53.0  3.4 3.5 3.7  0.7T6hr  OFF  OFF  -60.36 -69.96  UNIFRM   NA    14.10  105.80   FCST   
2013JUN24 153000  3.4  995.5  +0.2  53.0  3.4 3.5 3.6  0.7T6hr  OFF  OFF  -57.56 -68.90  UNIFRM   NA    14.15  105.92   FCST   
2013JUN24 160000  3.4  995.7  +0.5  53.0  3.4 3.6 4.0  0.7T6hr  OFF  OFF  -57.56 -68.23  CRVBND   NA    14.21  106.03   FCST   
2013JUN24 163000  3.5  994.8  +0.8  55.0  3.5 3.7 4.3  0.7T6hr  OFF  OFF  -54.26 -66.73  CRVBND   NA    14.26  106.15   FCST   
2013JUN24 170000  3.5  995.0  +1.0  55.0  3.5 3.8 4.5  0.7T6hr  OFF  OFF  -57.26 -68.20  CRVBND   NA    14.31  106.26   FCST   
2013JUN24 173000  3.6  993.8  +1.2  57.0  3.6 3.8 4.5  0.7T6hr  OFF  OFF  -64.56 -70.34  CRVBND   NA    14.36  106.37   FCST   
2013JUN24 180000  3.6  994.1  +1.5  57.0  3.6 3.8 4.5  0.7T6hr  OFF  OFF  -67.46 -72.04  CRVBND   NA    14.41  106.49   FCST   
2013JUN24 183000  3.7  992.9  +1.7  59.0  3.7 3.9 4.1  0.7T6hr  OFF  OFF  -70.06 -71.80  UNIFRM   NA    14.47  106.60   FCST   
2013JUN24 190000  3.8  991.8  +2.0  61.0  3.8 4.0 4.1  0.7T6hr  OFF  OFF  -69.66 -71.58  UNIFRM   NA    14.52  106.71   FCST   
2013JUN24 193000  3.8  992.0  +2.2  61.0  3.8 4.0 4.1  0.7T6hr  OFF  OFF  -67.46 -71.55  UNIFRM   NA    14.57  106.82   FCST   
2013JUN24 200000  3.9  990.8  +2.4  63.0  3.9 4.1 4.2  0.5Thour OFF  OFF  -69.66 -71.17  UNIFRM   NA    14.62  106.93   FCST   
2013JUN24 203000  3.9  991.1  +2.7  63.0  3.9 4.1 4.1  none  OFF  OFF  -71.46 -70.60  UNIFRM   NA    14.67  107.04   FCST   
2013JUN24 210000  3.9  991.2  +2.8  63.0  3.9 4.0 4.0  none  OFF  OFF  -67.06 -69.11  UNIFRM   NA    15.00  107.10   FCST   
2013JUN24 213000  4.0  989.8  +2.8  65.0  4.0 3.9 3.9  none  OFF  OFF  -67.06 -67.84  UNIFRM   NA    15.06  107.20   FCST   
2013JUN24 220000  4.0  989.8  +2.8  65.0  3.9 3.8 3.8  none   ON  OFF  -64.56 -67.22  UNIFRM   NA    15.12  107.30   FCST   
2013JUN24 223000  4.0  989.7  +2.7  65.0  3.9 3.9 3.9  none   ON  OFF  -60.06 -66.89  EMBC     NA    15.18  107.40   FCST   
2013JUN24 230000  4.0  989.7  +2.7  65.0  3.9 3.9 3.9  none   ON  OFF  -60.76 -66.42  EMBC     NA    15.24  107.50   FCST   
2013JUN24 233000  4.0  989.7  +2.7  65.0  3.9 3.7 3.7  none   ON  OFF  -60.76 -65.64  CRVBND   NA    15.30  107.60   FCST   
2013JUN25 000000  4.0  989.7  +2.7  65.0  3.8 3.5 3.5  none   ON  OFF  -60.06 -65.30  CRVBND   NA    15.36  107.70   FCST   
2013JUN25 003000  4.0  989.7  +2.7  65.0  3.8 4.0 4.0  none   ON  OFF  -58.56 -64.39  CRVBND   NA    15.41  107.80   FCST   
2013JUN25 010000  4.0  989.7  +2.7  65.0  3.7 3.4 3.2  0.5Thour  ON  OFF  -51.36 -63.05  CRVBND   NA    15.47  107.90   FCST   
2013JUN25 013000  4.0  989.6  +2.6  65.0  3.6 3.5 3.5  none   ON  FLG  -43.96 -62.76  CRVBND   NA    15.53  108.00   FCST   
2013JUN25 020000  4.0  989.6  +2.6  65.0  3.6 3.5 3.5  none   ON  FLG  -32.46 -63.45  CRVBND   NA    15.58  108.10   FCST   
2013JUN25 023000  4.0  989.6  +2.6  65.0  3.6 3.7 3.7  none   ON  FLG  -18.26 -62.93  CRVBND   NA    15.64  108.20   FCST   
2013JUN25 030000  4.0  989.5  +2.5  65.0  3.6 4.2 6.3  0.5Thour  ON  OFF  -25.86 -71.52  EYE    -99    15.90  107.90   FCST   
2013JUN25 033000  3.9  990.9  +2.5  63.0  3.7 4.1 6.4  0.5Thour  ON  OFF  -24.76 -72.94  EYE    -99    15.95  108.00   FCST   
