                  --------Intensity------- -Tno Values-- ---TnoCI Rules---  -Temperature-                 
           Time        FinalMSLPLatVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   Storm Location  Fix
   Date    (UTC)   CI  MSLP BiasAdj(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)     Lat     Lon    Mthd   Comments
2012AUG01 211500  2.0 1009.0  +0.0  30.0  2.0 2.0 2.0  none  OFF  OFF  -19.76 -38.63  CRVBND   NA    12.21   49.06   FCST   
2012AUG01 214500  2.0 1009.0  +0.0  30.0  2.0 2.1 2.7  0.1Thour OFF  OFF   -6.06 -37.90  CRVBND   NA    12.24   49.19   FCST   
2012AUG01 221500  2.0 1009.0  +0.0  30.0  2.0 2.1 2.9  0.1Thour OFF  OFF   -5.76 -35.37  CRVBND   NA    12.27   49.31   FCST   
2012AUG01 224500  2.0 1009.0  +0.0  30.0  2.0 2.1 2.9  0.1Thour OFF  OFF   -6.56 -33.36  CRVBND   NA    12.30   49.44   FCST   
2012AUG01 231500  2.0 1009.0  +0.0  30.0  2.0 2.1 2.2  0.1Thour OFF  OFF   -4.66 -31.77  CRVBND   NA    12.33   49.57   FCST   
2012AUG01 234500  2.0 1009.0  +0.0  30.0  2.0 2.2 2.2  0.1Thour OFF  OFF   -6.66 -30.83  CRVBND   NA    12.36   49.69   FCST   
2012AUG02 001500  2.1 1008.2  +0.0  31.0  2.1 2.2 2.5  0.1Thour OFF  OFF   -2.66 -31.21  CRVBND   NA    12.39   49.82   FCST   
2012AUG02 004500  2.1 1008.2  +0.0  31.0  2.1 2.2 2.5  0.1Thour OFF  OFF   -4.96 -30.12  CRVBND   NA    12.41   49.95   FCST   
2012AUG02 011500  2.1 1008.2  +0.0  31.0  2.1 2.2 2.2  0.1Thour OFF  OFF   -5.56 -28.62  CRVBND   NA    12.44   50.08   FCST   
2012AUG02 014500  2.1 1008.2  +0.0  31.0  2.1 2.2 2.2  none  OFF  OFF    3.64 -26.77  CRVBND   NA    12.47   50.20   FCST   
2012AUG02 021500  2.2 1007.4  +0.0  32.0  2.2 2.3 2.7  0.1Thour OFF  OFF   11.44 -27.87  CRVBND   NA    12.50   50.33   FCST   
2012AUG02 024500  2.2 1007.4  +0.0  32.0  2.2 2.3 2.7  0.1Thour OFF  OFF    4.44 -24.41  CRVBND   NA    12.52   50.46   FCST   
2012AUG02 031500  2.2 1007.4  +0.0  32.0  2.2 2.3 2.5  0.1Thour OFF  OFF   -3.86 -25.63  CRVBND   NA    12.61   50.67   FCST   
