                  --------Intensity------- -Tno Values-- ---TnoCI Rules---  -Temperature-                 
           Time        FinalMSLPLatVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   Storm Location  Fix
   Date    (UTC)   CI  MSLP BiasAdj(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)     Lat     Lon    Mthd   Comments
2012OCT11 151500  2.0 1009.0  +0.0  30.0  2.0 2.0 2.0  none  OFF  OFF   15.84 -22.80  SHEAR    NA    25.39   72.62   FCST   
2012OCT11 154500  2.0 1009.0  +0.0  30.0  2.0 2.1 3.3  0.1Thour OFF  OFF   16.34 -22.41  SHEAR    NA    25.38   72.65   FCST   
2012OCT11 161500  2.0 1009.0  +0.0  30.0  2.0 2.1 3.2  0.1Thour OFF  OFF   14.94 -20.72  SHEAR    NA    25.36   72.68   FCST   
2012OCT11 164500  2.0 1009.0  +0.0  30.0  2.0 2.1 3.1  0.1Thour OFF  OFF   14.94 -16.84  SHEAR    NA    25.34   72.72   FCST   
2012OCT11 171500  2.0 1009.0  +0.0  30.0  2.0 2.1 2.9  0.1Thour OFF  OFF   13.44 -13.22  SHEAR    NA    25.33   72.75   FCST   
2012OCT11 174500  2.0 1009.0  +0.0  30.0  2.0 2.2 2.6  0.1Thour OFF  OFF   14.04 -11.02  SHEAR    NA    25.31   72.78   FCST   
2012OCT11 181500  2.1 1008.2  +0.0  31.0  2.1 2.2 2.7  0.1Thour OFF  OFF   13.94  -8.43  SHEAR    NA    25.29   72.82   FCST   
2012OCT11 184500  2.1 1008.2  +0.0  31.0  2.1 2.2 2.7  0.1Thour OFF  OFF   15.94  -9.65  SHEAR    NA    25.27   72.85   FCST   
2012OCT11 191500  2.1 1008.2  +0.0  31.0  2.1 2.2 2.8  0.1Thour OFF  OFF   16.44 -11.60  SHEAR    NA    25.26   72.88   FCST   
2012OCT11 194500  2.1 1008.2  +0.0  31.0  2.1 2.3 2.9  0.1Thour OFF  OFF   17.34 -12.29  SHEAR    NA    25.24   72.92   FCST   
2012OCT11 201500  2.2 1007.4  +0.0  32.0  2.2 2.3 2.8  0.1Thour OFF  OFF   15.94 -12.90  SHEAR    NA    25.23   72.95   FCST   
2012OCT11 204500  2.2 1007.4  +0.0  32.0  2.2 2.3 2.8  0.1Thour OFF  OFF   17.74 -11.73  SHEAR    NA    25.21   72.98   FCST   
2012OCT11 211500  2.2 1007.4  +0.0  32.0  2.2 2.3 2.9  0.1Thour OFF  OFF  -20.86 -39.21  CRVBND   NA    25.79   72.51   FCST   
2012OCT11 214500  2.3 1006.6  +0.0  33.0  2.3 2.6 2.9  0.5Thour OFF  OFF  -19.06 -40.23  CRVBND   NA    25.77   72.53   FCST   
2012OCT11 221500  2.3 1006.6  +0.0  33.0  2.3 2.7 2.9  0.7T6hr  OFF  OFF  -22.86 -40.78  CRVBND   NA    25.74   72.56   FCST   
2012OCT11 224500  2.4 1005.8  +0.0  34.0  2.4 2.7 3.0  0.7T6hr  OFF  OFF  -25.36 -39.96  CRVBND   NA    25.72   72.58   FCST   
2012OCT11 231500  2.5 1005.0  +0.0  35.0  2.5 2.7 2.9  0.7T6hr  OFF  OFF  -29.96 -40.27  CRVBND   NA    25.70   72.60   FCST   
2012OCT11 234500  2.5 1005.0  +0.0  35.0  2.5 2.7 2.7  0.7T6hr  OFF  OFF  -27.66 -38.00  CRVBND   NA    25.68   72.62   FCST   
2012OCT12 001500  2.5 1005.0  +0.0  35.0  2.5 2.5 2.5  none  OFF  OFF  -30.26 -36.16  CRVBND   NA    25.66   72.64   FCST   
2012OCT12 004500  2.6 1004.0  +0.0  37.0  2.6 2.5 2.5  none  OFF  OFF  -25.36 -31.45  CRVBND   NA    25.63   72.67   FCST   
2012OCT12 011500  2.6 1004.0  +0.0  37.0  2.5 2.2 2.2  none   ON  OFF  -23.06 -27.89  CRVBND   NA    25.61   72.69   FCST   
2012OCT12 014500  2.6 1004.0  +0.0  37.0  2.5 2.5 2.5  none   ON  OFF  -12.06 -24.70  CRVBND   NA    25.59   72.71   FCST   
2012OCT12 021500  2.6 1004.0  +0.0  37.0  2.5 2.5 2.5  none   ON  OFF   -8.56 -19.94  CRVBND   NA    25.57   72.73   FCST   
2012OCT12 024500  2.6 1004.0  +0.0  37.0  2.3 2.2 2.2  none   ON  OFF   -8.26 -15.77  CRVBND   NA    25.54   72.76   FCST   
2012OCT12 031500  2.6 1004.0  +0.0  37.0  2.4 2.5 2.5  none   ON  OFF  -10.76 -26.56  CRVBND   NA    25.90   72.50   FCST   
2012OCT12 034500  2.6 1004.0  +0.0  37.0  2.4 2.5 2.5  none   ON  OFF  -11.46 -23.25  CRVBND   NA    25.89   72.50   FCST   
2012OCT12 041500  2.6 1004.0  +0.0  37.0  2.4 2.5 2.5  none   ON  OFF   -9.76 -20.13  CRVBND   NA    25.88   72.50   FCST   
2012OCT12 044500  2.6 1004.0  +0.0  37.0  2.3 2.2 2.2  none   ON  OFF   -8.26 -17.22  CRVBND   NA    25.88   72.49   FCST   
2012OCT12 051500  2.6 1004.0  +0.0  37.0  2.3 2.2 2.2  none   ON  OFF   -0.66 -15.60  CRVBND   NA    25.87   72.49   FCST   
2012OCT12 054500  2.6 1004.0  +0.0  37.0  2.3 2.0 2.0  none   ON  OFF    1.64 -13.20  CRVBND   NA    25.87   72.49   FCST   
2012OCT12 064500  2.6 1004.0  +0.0  37.0  2.2 2.0 2.0  none   ON  OFF    5.94  -9.15  CRVBND   NA    25.86   72.49   FCST   
2012OCT12 071500  2.5 1005.0  +0.0  35.0  2.2 2.8 3.1  0.5Thour  ON  OFF    8.04  -9.13  SHEAR    NA    25.85   72.49   FCST   
2012OCT12 074500  2.5 1005.0  +0.0  35.0  2.3 2.8 3.1  0.5Thour  ON  OFF   15.34  -7.55  SHEAR    NA    25.84   72.49   FCST   
2012OCT12 081500  2.5 1005.0  +0.0  35.0  2.4 2.7 3.0  0.5Thour  ON  OFF   17.04  -5.76  SHEAR    NA    25.84   72.49   FCST   
2012OCT12 084500  2.5 1005.0  +0.0  35.0  2.5 2.5 2.5  none  OFF  OFF  -13.26  -5.67  CRVBND   NA    25.83   72.49   FCST   
2012OCT12 091500  2.5 1005.0  +0.0  35.0  2.5 2.7 3.1  0.5Thour OFF  OFF   18.84  -0.45  SHEAR    NA    25.09   72.51   FCST   
2012OCT12 094500  2.6 1004.0  +0.0  37.0  2.6 2.8 2.9  0.5Thour OFF  OFF   18.24  -2.71  SHEAR    NA    25.08   72.53   FCST   
2012OCT12 101500  2.6 1004.0  +0.0  37.0  2.6 1.9 1.0  0.5Thour OFF  OFF   19.54  -2.65  SHEAR    NA    25.07   72.55   FCST   
2012OCT12 104500  2.6 1004.0  +0.0  37.0  2.4 2.0 1.0  0.5Thour  ON  OFF   19.34   1.66  SHEAR    NA    25.06   72.56   FCST   
2012OCT12 111500  2.6 1004.0  +0.0  37.0  2.3 2.0 1.0  0.5Thour  ON  OFF   20.14   7.01  SHEAR    NA    25.05   72.58   FCST   
2012OCT12 114500  2.6 1004.0  +0.0  37.0  2.2 2.1 1.0  0.5Thour  ON  FLG   20.94  11.81  SHEAR    NA    25.04   72.60   FCST   
2012OCT12 121500  2.6 1004.0  +0.0  37.0  2.1 2.1 1.0  0.5Thour  ON  FLG   19.94  13.22  SHEAR    NA    25.03   72.62   FCST   
2012OCT12 124500  2.6 1004.0  +0.0  37.0  2.1 1.9 1.0  0.5Thour  ON  FLG   20.64  13.68  SHEAR    NA    25.02   72.63   FCST   
2012OCT12 131500  2.6 1004.0  +0.0  37.0  1.9 1.8 1.0  0.5Thour  ON  FLG   20.84  13.18  SHEAR    NA    25.01   72.65   FCST   
2012OCT12 134500  2.6 1004.0  +0.0  37.0  1.9 1.7 1.0  0.5Thour  ON  FLG   20.74  12.46  SHEAR    NA    25.00   72.67   FCST   
2012OCT12 141500  2.6 1004.0  +0.0  37.0  1.8 1.6 1.0  0.5Thour  ON  FLG   20.74  12.75  SHEAR    NA    24.99   72.68   FCST   
2012OCT12 144500  2.6 1004.0  +0.0  37.0  1.8 1.6 1.0  0.5Thour  ON  FLG   21.34  13.01  SHEAR    NA    24.97   72.70   FCST   
