                  --------Intensity------- -Tno Values-- ---TnoCI Rules---  -Temperature-                 
           Time        FinalMSLPLatVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   Storm Location  Fix
   Date    (UTC)   CI  MSLP BiasAdj(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)     Lat     Lon    Mthd   Comments
2012SEP03 211500  2.0 1009.0  +0.0  30.0  2.0 2.0 2.0  none  OFF  OFF   -0.36  -6.96  SHEAR    NA    25.60   42.22   FCST   
2012SEP03 214500  2.0 1009.0  +0.0  30.0  1.9 1.9 1.0  0.1Thour  ON  OFF    5.54  -6.74  SHEAR    NA    25.61   42.26   FCST   
2012SEP03 221500  2.0 1009.0  +0.0  30.0  2.0 2.1 2.2  0.1Thour OFF  OFF  -11.56  -7.48  CRVBND   NA    25.61   42.30   FCST   
2012SEP03 224500  2.0 1009.0  +0.0  30.0  2.0 2.1 2.2  0.1Thour OFF  OFF  -32.66  -8.51  CRVBND   NA    25.62   42.34   FCST   
2012SEP03 231500  2.0 1009.0  +0.0  30.0  2.0 2.1 3.5  0.1Thour OFF  OFF  -46.96  -9.98  CRVBND   NA    25.63   42.38   FCST   
2012SEP03 234500  2.0 1009.0  +0.0  30.0  2.0 2.0 3.2  0.1Thour OFF  OFF  -43.66 -12.10  CRVBND   NA    25.64   42.42   FCST   
2012SEP04 001500  2.0 1009.0  +0.0  30.0  2.0 2.2 3.2  0.1Thour OFF  OFF  -20.56 -14.44  CRVBND   NA    25.65   42.46   FCST   
2012SEP04 004500  2.0 1009.0  +0.0  30.0  2.0 2.2 3.2  0.1Thour OFF  OFF  -24.76 -14.42  CRVBND   NA    25.66   42.50   FCST   
2012SEP04 011500  2.1 1008.2  +0.0  31.0  2.1 2.2 3.0  0.1Thour OFF  OFF  -27.26 -14.16  CRVBND   NA    25.67   42.54   FCST   
2012SEP04 014500  2.1 1008.2  +0.0  31.0  2.1 2.1 3.2  0.1Thour OFF  OFF  -36.36 -14.98  CRVBND   NA    25.68   42.58   FCST   
2012SEP04 021500  2.1 1008.2  +0.0  31.0  2.1 2.3 3.2  0.1Thour OFF  OFF  -41.56 -16.24  CRVBND   NA    25.69   42.62   FCST   
2012SEP04 024500  2.2 1007.4  +0.0  32.0  2.2 2.3 3.0  0.1Thour OFF  OFF  -31.56 -14.95  CRVBND   NA    25.70   42.66   FCST   
2012SEP04 031500  2.2 1007.4  +0.0  32.0  2.1 2.1 1.0  0.1Thour  ON  OFF   11.34 -15.40  SHEAR    NA    25.91   42.81   FCST   
2012SEP04 034500  2.2 1007.4  +0.0  32.0  2.1 1.6 1.0  0.5Thour  ON  OFF   11.04 -15.18  SHEAR    NA    25.93   42.84   FCST   
2012SEP04 041500  2.2 1007.4  +0.0  32.0  2.0 1.6 1.0  0.5Thour  ON  OFF   13.54 -14.80  SHEAR    NA    25.95   42.86   FCST   
2012SEP04 044500  2.2 1007.4  +0.0  32.0  1.9 1.7 1.0  0.5Thour  ON  OFF   12.94 -15.95  SHEAR    NA    25.97   42.89   FCST   
2012SEP04 051500  2.2 1007.4  +0.0  32.0  1.8 1.6 1.0  0.5Thour  ON  FLG   13.04 -16.72  SHEAR    NA    25.99   42.92   FCST   
2012SEP04 054500  2.2 1007.4  +0.0  32.0  1.7 1.6 1.0  0.5Thour  ON  FLG   -4.66 -16.18  SHEAR    NA    26.01   42.94   FCST   
2012SEP04 061500  2.2 1007.4  +0.0  32.0  1.8 2.5 3.2  0.5Thour  ON  OFF  -41.86 -16.47  CRVBND   NA    26.03   42.97   FCST   
2012SEP04 064500  2.2 1007.4  +0.0  32.0  1.8 2.4 3.2  0.5Thour  ON  OFF  -39.76 -16.48  CRVBND   NA    26.05   43.00   FCST   
2012SEP04 071500  2.2 1007.4  +0.0  32.0  2.0 2.3 3.0  0.5Thour  ON  OFF  -31.76 -15.73  CRVBND   NA    26.08   43.03   FCST   
2012SEP04 074500  2.2 1007.4  +0.0  32.0  2.0 2.2 2.7  0.5Thour  ON  OFF  -33.06 -17.17  CRVBND   NA    26.10   43.05   FCST   
2012SEP04 081500  2.2 1007.4  +0.0  32.0  2.1 2.3 2.7  0.5Thour  ON  OFF  -17.16 -16.92  CRVBND   NA    26.12   43.08   FCST   
2012SEP04 084500  2.3 1006.6  +0.0  33.0  2.3 2.2 2.2  none  OFF  OFF  -22.06 -17.49  CRVBND   NA    26.14   43.11   FCST   
2012SEP04 091500  2.3 1006.6  +0.0  33.0  2.3 2.5 2.7  0.5Thour OFF  OFF   -2.66 -16.24  CRVBND   NA    26.51   43.32   FCST   
2012SEP04 094500  2.3 1006.6  +0.0  33.0  2.3 2.5 2.7  0.5Thour OFF  OFF  -20.36 -20.41  CRVBND   NA    26.53   43.36   FCST   
2012SEP04 101500  2.3 1006.6  +0.0  33.0  2.3 2.6 3.0  0.5Thour OFF  OFF  -44.76 -24.58  CRVBND   NA    26.55   43.40   FCST   
2012SEP04 104500  2.4 1005.8  +0.0  34.0  2.4 2.6 3.0  0.7T6hr  OFF  OFF  -50.16 -26.28  CRVBND   NA    26.57   43.44   FCST   
2012SEP04 111500  2.4 1005.8  +0.0  34.0  2.4 2.5 2.7  0.7T6hr  OFF  OFF  -39.06 -25.57  CRVBND   NA    26.59   43.47   FCST   
