                  --------Intensity------- -Tno Values-- ---TnoCI Rules---  -Temperature-                 
           Time        FinalMSLPLatVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   Storm Location  Fix
   Date    (UTC)   CI  MSLP BiasAdj(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)     Lat     Lon    Mthd   Comments
2012MAY26 031500  2.8 1002.0  +0.0  41.0  2.8 2.8 2.8  none  OFF  OFF   17.44  -4.95  SHEAR    NA    32.50   74.82   FCST   
2012MAY26 034500  2.8 1002.0  +0.0  41.0  2.7 2.7 2.2  0.1Thour  ON  OFF   17.54  -1.94  SHEAR    NA    32.50   74.86   FCST   
2012MAY26 041500  2.8 1002.0  +0.0  41.0  2.7 2.7 2.1  0.1Thour  ON  OFF   17.24   0.12  SHEAR    NA    32.50   74.89   FCST   
2012MAY26 044500  2.8 1002.0  +0.0  41.0  2.7 2.7 2.0  0.1Thour  ON  OFF   16.04   1.93  SHEAR    NA    32.49   74.93   FCST   
2012MAY26 051500  2.8 1002.0  +0.0  41.0  2.7 2.7 2.0  0.1Thour  ON  OFF   15.94   3.64  SHEAR    NA    32.49   74.97   FCST   
2012MAY26 054500  2.8 1002.0  +0.0  41.0  2.7 2.6 2.0  0.1Thour  ON  OFF   15.54   4.21  SHEAR    NA    32.48   75.01   FCST   
2012MAY26 061500  2.8 1002.0  +0.0  41.0  2.6 2.6 1.9  0.1Thour  ON  OFF   15.44   5.60  SHEAR    NA    32.47   75.06   FCST   
2012MAY26 064500  2.8 1002.0  +0.0  41.0  2.6 2.6 1.5  0.1Thour  ON  OFF   15.24   4.93  SHEAR    NA    32.47   75.10   FCST   
2012MAY26 071500  2.8 1002.0  +0.0  41.0  2.6 2.6 1.0  0.1Thour  ON  OFF   15.34   4.48  SHEAR    NA    32.46   75.14   FCST   
2012MAY26 074500  2.8 1002.0  +0.0  41.0  2.6 2.5 1.0  0.1Thour  ON  OFF   14.54   3.71  SHEAR    NA    32.45   75.19   FCST   
2012MAY26 081500  2.8 1002.0  +0.0  41.0  2.5 2.5 1.0  0.1Thour  ON  OFF   12.64   3.68  SHEAR    NA    32.43   75.23   FCST   
2012MAY26 084500  2.8 1002.0  +0.0  41.0  2.5 2.5 1.0  0.1Thour  ON  OFF   13.94   2.21  SHEAR    NA    32.42   75.28   FCST   
2012MAY26 091500  2.8 1002.0  +0.0  41.0  2.5 2.5 1.0  0.1Thour  ON  OFF   15.24   2.94  SHEAR    NA    32.29   75.62   FCST   
2012MAY26 094500  2.7 1003.0  +0.0  39.0  2.4 2.1 1.0  0.5Thour  ON  OFF   14.94   2.65  SHEAR    NA    32.26   75.65   FCST   
2012MAY26 101500  2.7 1003.0  +0.0  39.0  2.3 2.0 1.0  0.5Thour  ON  FLG   13.94   0.51  SHEAR    NA    32.24   75.69   FCST   
2012MAY26 104500  2.7 1003.0  +0.0  39.0  2.2 2.0 1.0  0.5Thour  ON  FLG   14.44  -1.04  SHEAR    NA    32.21   75.72   FCST   
2012MAY26 111500  2.7 1003.0  +0.0  39.0  2.2 2.0 1.0  0.5Thour  ON  FLG   14.84  -1.27  SHEAR    NA    32.18   75.76   FCST   
2012MAY26 114500  2.6 1004.0  +0.0  37.0  2.1 1.9 1.0  0.5Thour  ON  FLG   15.84  -0.44  SHEAR    NA    32.16   75.80   FCST   
2012MAY26 121500  2.6 1004.0  +0.0  37.0  1.9 1.8 1.0  0.5Thour  ON  FLG   15.74  -1.42  SHEAR    NA    32.13   75.84   FCST   
2012MAY26 124500  2.6 1004.0  +0.0  37.0  1.9 1.7 1.0  0.5Thour  ON  FLG   14.04  -2.54  SHEAR    NA    32.10   75.88   FCST   
